App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 03:47:45 PM","4 min 10 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
41404,0,41524,2713205,40201,363,Tpacf::Java::Compute::Start,
41504,0,41624,2730979,40303,363,Tpacf::Java::Compute::Start,
41605,0,41725,2728737,40402,363,Tpacf::Java::Compute::Start,
41705,0,41825,2733273,40502,363,Tpacf::Java::Compute::Start,
41805,0,41926,2721937,40602,363,Tpacf::Java::Compute::Start,
41906,0,42026,2671650,40702,363,Tpacf::Java::Compute::Start,
42006,0,42132,2707183,40802,363,Tpacf::Java::Compute::Start,
42106,0,42229,2659235,40903,363,Tpacf::Java::Compute::Start,
42207,0,42328,2710236,41003,363,Tpacf::Java::Compute::Start,
42307,0,42428,2941063,41103,363,Tpacf::Java::Compute::Start,
42407,0,42528,2967244,41204,363,Tpacf::Java::Compute::Start,
42507,0,42627,2704915,41304,363,Tpacf::Java::Compute::Start,
42608,0,42728,2729485,41404,363,Tpacf::Java::Compute::Start,
42708,0,42828,2369635,41505,363,Tpacf::Java::Compute::Start,
42808,0,42929,2160987,41605,363,Tpacf::Java::Compute::Start,
42908,0,43030,2016591,41705,363,Tpacf::Java::Compute::Start,
43009,0,43128,2540866,41806,363,Tpacf::Java::Compute::Start,
43109,0,43238,2721192,41906,363,Tpacf::Java::Compute::Start,
43209,0,43334,2741214,42006,363,Tpacf::Java::Compute::Start,
43310,0,43430,2542076,42106,363,Tpacf::Java::Compute::Start,
43410,0,43530,2588631,42207,363,Tpacf::Java::Compute::Start,
43510,0,43631,2532989,42307,363,Tpacf::Java::Compute::Start,
43611,0,43731,2581968,42408,363,Tpacf::Java::Compute::Start,
43711,0,43833,2539991,42508,363,Tpacf::Java::Compute::Start,
43813,0,43935,2138685,42608,363,Tpacf::Java::Compute::Start,
43913,0,44033,2796013,42708,363,Tpacf::Java::Compute::Start,
44013,0,44133,2642923,42808,363,Tpacf::Java::Compute::Start,
44114,0,44235,2455524,42909,363,Tpacf::Java::Compute::Start,
44214,0,44343,2422273,43009,363,Tpacf::Java::Compute::Start,
44316,0,44441,2732525,43109,363,Tpacf::Java::Compute::Start,
44417,0,44537,3238758,43209,363,Tpacf::Java::Compute::Start,
44517,0,44636,2568186,43310,363,Tpacf::Java::Compute::Start,
44617,0,44737,2651084,43410,363,Tpacf::Java::Compute::Start,
44717,0,44839,2515200,43511,363,Tpacf::Java::Compute::Start,
44818,0,44940,2087653,43611,363,Tpacf::Java::Compute::Start,
44918,0,45040,2358672,43712,363,Tpacf::Java::Compute::Start,
45019,0,45141,2407436,43813,363,Tpacf::Java::Compute::Start,
45119,0,45240,2647266,43913,363,Tpacf::Java::Compute::Start,
45220,0,45342,2448012,44013,363,Tpacf::Java::Compute::Start,
45321,0,45451,2693956,44114,363,Tpacf::Java::Compute::Start,
45421,0,45546,2682993,44216,363,Tpacf::Java::Compute::Start,
45522,0,45643,2569593,44316,363,Tpacf::Java::Compute::Start,
45622,0,45742,2671144,44417,363,Tpacf::Java::Compute::Start,
45723,0,45843,2677582,44517,363,Tpacf::Java::Compute::Start,
45823,0,45945,3399092,44617,363,Tpacf::Java::Compute::Start,
45923,0,46045,3489738,44717,363,Tpacf::Java::Compute::Start,
46024,0,46144,2733712,44818,363,Tpacf::Java::Compute::Start,
46124,0,46245,2664337,44919,363,Tpacf::Java::Compute::Start,
46224,0,46344,2759710,45019,363,Tpacf::Java::Compute::Start,
46324,0,46446,2698489,45120,363,Tpacf::Java::Compute::Start,
46425,0,46546,2687150,45220,363,Tpacf::Java::Compute::Start,
46525,0,46646,2678456,45321,363,Tpacf::Java::Compute::Start,
46625,0,46746,2673191,45421,363,Tpacf::Java::Compute::Start,
46725,0,46847,2655427,45522,363,Tpacf::Java::Compute::Start,
46826,0,46948,3360358,45623,363,Tpacf::Java::Compute::Start,
46926,0,47048,2724951,45723,363,Tpacf::Java::Compute::Start,
47026,0,47148,2798278,45824,363,Tpacf::Java::Compute::Start,
47127,0,47248,2759725,45925,363,Tpacf::Java::Compute::Start,
47227,0,47348,2748769,46024,363,Tpacf::Java::Compute::Start,
47327,0,47448,2907817,46124,363,Tpacf::Java::Compute::Start,
47427,0,47555,2228559,46224,363,Tpacf::Java::Compute::Start,
47528,0,47653,2699279,46325,363,Tpacf::Java::Compute::Start,
47628,0,47749,2717744,46425,363,Tpacf::Java::Compute::Start,
47728,0,47848,2748753,46525,363,Tpacf::Java::Compute::Start,
47828,0,47949,2691627,46625,363,Tpacf::Java::Compute::Start,
47929,0,48049,2604995,46726,363,Tpacf::Java::Compute::Start,
48029,0,48151,2698435,46827,363,Tpacf::Java::Compute::Start,
48129,0,48251,2659235,46926,363,Tpacf::Java::Compute::Start,
48230,0,48350,2710236,47027,363,Tpacf::Java::Compute::Start,
48330,0,48451,2664499,47127,363,Tpacf::Java::Compute::Start,
48431,0,48551,2688682,47227,363,Tpacf::Java::Compute::Start,
48531,0,48660,2630864,47327,363,Tpacf::Java::Compute::Start,
48631,0,48758,2700018,47428,363,Tpacf::Java::Compute::Start,
48731,0,48853,2677723,47528,363,Tpacf::Java::Compute::Start,
48832,0,48953,2695482,47628,363,Tpacf::Java::Compute::Start,
48932,0,49053,2673191,47729,363,Tpacf::Java::Compute::Start,
49032,0,49154,2675455,47829,363,Tpacf::Java::Compute::Start,
49132,0,49256,2704174,47929,363,Tpacf::Java::Compute::Start,
49236,0,49356,2690950,48029,363,Tpacf::Java::Compute::Start,
49336,0,49460,2776567,48129,363,Tpacf::Java::Compute::Start,
49440,0,49560,1851046,48230,363,Tpacf::Java::Compute::Start,
49540,0,49663,2707776,48331,363,Tpacf::Java::Compute::Start,
49640,0,49769,2696221,48431,363,Tpacf::Java::Compute::Start,
49741,0,49873,2665229,48531,363,Tpacf::Java::Compute::Start,
49841,0,49961,2667193,48631,363,Tpacf::Java::Compute::Start,
49941,0,50061,2665303,48732,363,Tpacf::Java::Compute::Start,
50041,0,50161,2683053,48832,363,Tpacf::Java::Compute::Start,
50142,0,50261,2675387,48932,363,Tpacf::Java::Compute::Start,
50242,0,50362,2686728,49032,363,Tpacf::Java::Compute::Start,
50342,0,50462,2675307,49133,363,Tpacf::Java::Compute::Start,
50442,0,50563,2764259,49236,363,Tpacf::Java::Compute::Start,
50543,0,50662,2675307,49336,363,Tpacf::Java::Compute::Start,
50643,0,50763,2664418,49440,363,Tpacf::Java::Compute::Start,
50743,0,50872,2535451,49540,363,Tpacf::Java::Compute::Start,
50843,0,50968,2697012,49640,363,Tpacf::Java::Compute::Start,
50944,0,51063,2666033,49741,363,Tpacf::Java::Compute::Start,
51044,0,51164,2670188,49841,363,Tpacf::Java::Compute::Start,
51144,0,51265,2681524,49941,363,Tpacf::Java::Compute::Start,
51244,0,51366,2663769,50042,363,Tpacf::Java::Compute::Start,
51345,0,51466,2992883,50142,363,Tpacf::Java::Compute::Start,
51445,0,51566,2693218,50242,363,Tpacf::Java::Compute::Start,
51545,0,51665,2771417,50342,363,Tpacf::Java::Compute::Start,
51645,0,51765,2722737,50443,363,Tpacf::Java::Compute::Start,
51745,0,51867,2700472,50543,363,Tpacf::Java::Compute::Start,
51846,0,51969,2688621,50643,363,Tpacf::Java::Compute::Start,
51946,0,52070,2699966,50743,363,Tpacf::Java::Compute::Start,
52047,0,52168,2732474,50844,363,Tpacf::Java::Compute::Start,
52146,0,52269,2801342,50944,363,Tpacf::Java::Compute::Start,
52247,0,52372,2710148,51044,363,Tpacf::Java::Compute::Start,
52348,0,52470,2964975,51144,363,Tpacf::Java::Compute::Start,
52448,0,52571,2971781,51245,363,Tpacf::Java::Compute::Start,
52548,0,52671,2737809,51345,363,Tpacf::Java::Compute::Start,
52648,0,52769,2995151,51445,363,Tpacf::Java::Compute::Start,
52749,0,52869,2968696,51545,363,Tpacf::Java::Compute::Start,
52849,0,52981,2713246,51645,363,Tpacf::Java::Compute::Start,
52949,0,53075,2735537,51746,363,Tpacf::Java::Compute::Start,
53049,0,53170,2500115,51846,363,Tpacf::Java::Compute::Start,
53149,0,53270,2164927,51946,363,Tpacf::Java::Compute::Start,
53250,0,53375,2955096,52047,363,Tpacf::Java::Compute::Start,
53350,0,53471,2398085,52147,363,Tpacf::Java::Compute::Start,
53450,0,53571,2457792,52248,363,Tpacf::Java::Compute::Start,
53551,0,53672,2412916,52348,363,Tpacf::Java::Compute::Start,
53651,0,53772,2370609,52448,363,Tpacf::Java::Compute::Start,
53752,0,53873,2468452,52548,363,Tpacf::Java::Compute::Start,
53852,0,53973,2397429,52649,363,Tpacf::Java::Compute::Start,
53953,0,54094,2714770,52749,363,Tpacf::Java::Compute::Start,
54053,0,54182,2679118,52849,363,Tpacf::Java::Compute::Start,
54154,0,54275,2387746,52949,363,Tpacf::Java::Compute::Start,
54254,0,54376,2543648,53049,363,Tpacf::Java::Compute::Start,
54355,0,54476,2612520,53150,363,Tpacf::Java::Compute::Start,
54455,0,54577,2414614,53250,363,Tpacf::Java::Compute::Start,
54556,0,54676,2522410,53350,363,Tpacf::Java::Compute::Start,
54657,0,54778,2457792,53451,363,Tpacf::Java::Compute::Start,
54757,0,54879,2364450,53551,363,Tpacf::Java::Compute::Start,
54858,0,54978,2530409,53651,363,Tpacf::Java::Compute::Start,
54958,0,55080,2370609,53752,363,Tpacf::Java::Compute::Start,
55059,0,55191,2683472,53852,363,Tpacf::Java::Compute::Start,
55159,0,55287,2499642,53953,363,Tpacf::Java::Compute::Start,
55260,0,55380,2526065,54054,363,Tpacf::Java::Compute::Start,
55360,0,55481,2377738,54154,363,Tpacf::Java::Compute::Start,
55461,0,55581,2544150,54255,363,Tpacf::Java::Compute::Start,
55561,0,55683,2503068,54355,363,Tpacf::Java::Compute::Start,
55662,0,55783,2538601,54456,363,Tpacf::Java::Compute::Start,
55763,0,55885,2065351,54556,363,Tpacf::Java::Compute::Start,
55863,0,55984,2534940,54657,363,Tpacf::Java::Compute::Start,
55963,0,56083,2639213,54757,363,Tpacf::Java::Compute::Start,
56063,0,56185,2391634,54858,363,Tpacf::Java::Compute::Start,
56164,0,56286,2460484,54958,363,Tpacf::Java::Compute::Start,
56264,0,56392,2676118,55059,363,Tpacf::Java::Compute::Start,
56364,0,56485,2921299,55160,363,Tpacf::Java::Compute::Start,
56464,0,56586,2957251,55260,363,Tpacf::Java::Compute::Start,
56565,0,56686,2680725,55361,363,Tpacf::Java::Compute::Start,
56665,0,56786,2807352,55461,363,Tpacf::Java::Compute::Start,
56765,0,56889,2351871,55562,363,Tpacf::Java::Compute::Start,
56867,0,56988,2647992,55662,363,Tpacf::Java::Compute::Start,
56967,0,57088,2683472,55763,363,Tpacf::Java::Compute::Start,
57067,0,57188,2660691,55864,363,Tpacf::Java::Compute::Start,
57167,0,57291,2671650,55963,363,Tpacf::Java::Compute::Start,
57268,0,57402,2717778,56064,363,Tpacf::Java::Compute::Start,
57368,0,57491,2571161,56164,363,Tpacf::Java::Compute::Start,
57468,0,57592,2673191,56264,363,Tpacf::Java::Compute::Start,
57568,0,57690,2709452,56364,363,Tpacf::Java::Compute::Start,
57669,0,57790,2716257,56465,363,Tpacf::Java::Compute::Start,
57769,0,57890,2718522,56565,363,Tpacf::Java::Compute::Start,
57869,0,57990,2729531,56665,363,Tpacf::Java::Compute::Start,
57969,0,58090,3543144,56765,363,Tpacf::Java::Compute::Start,
58070,0,58190,2722795,56867,363,Tpacf::Java::Compute::Start,
58170,0,58290,2705104,56967,363,Tpacf::Java::Compute::Start,
58270,0,58390,2884286,57067,363,Tpacf::Java::Compute::Start,
58371,0,58499,2436426,57168,363,Tpacf::Java::Compute::Start,
58471,0,58592,2714027,57268,363,Tpacf::Java::Compute::Start,
58571,0,58691,2681524,57368,363,Tpacf::Java::Compute::Start,
58671,0,58791,2679257,57468,363,Tpacf::Java::Compute::Start,
58771,0,58892,2687946,57569,363,Tpacf::Java::Compute::Start,
58872,0,58992,2697750,57669,363,Tpacf::Java::Compute::Start,
58972,0,59092,2673191,57769,363,Tpacf::Java::Compute::Start,
59072,0,59192,2690213,57869,363,Tpacf::Java::Compute::Start,
59172,0,59293,2683788,57970,363,Tpacf::Java::Compute::Start,
59272,0,59393,2659235,58070,363,Tpacf::Java::Compute::Start,
59373,0,59498,2721222,58170,363,Tpacf::Java::Compute::Start,
59473,0,59605,2743489,58271,363,Tpacf::Java::Compute::Start,
59573,0,59694,2682993,58371,363,Tpacf::Java::Compute::Start,
59673,0,59795,2676188,58471,363,Tpacf::Java::Compute::Start,
59774,0,59895,2752551,58571,363,Tpacf::Java::Compute::Start,
59874,0,59995,2741214,58671,363,Tpacf::Java::Compute::Start,
59974,0,60096,2672459,58772,363,Tpacf::Java::Compute::Start,
60075,0,60195,2799783,58872,363,Tpacf::Java::Compute::Start,
60175,0,60296,2853063,58972,363,Tpacf::Java::Compute::Start,
60275,0,60396,2654057,59072,363,Tpacf::Java::Compute::Start,
60375,0,60496,2714057,59172,363,Tpacf::Java::Compute::Start,
60476,0,60603,2716325,59273,363,Tpacf::Java::Compute::Start,
60576,0,60699,2689419,59373,363,Tpacf::Java::Compute::Start,
60676,0,60797,2711720,59473,363,Tpacf::Java::Compute::Start,
60776,0,60897,2491729,59574,363,Tpacf::Java::Compute::Start,
60877,0,60998,2687150,59674,363,Tpacf::Java::Compute::Start,
60977,0,61098,2955905,59774,363,Tpacf::Java::Compute::Start,
61077,0,61198,2964164,59874,363,Tpacf::Java::Compute::Start,
61177,0,61301,2792980,59975,363,Tpacf::Java::Compute::Start,
61280,0,61401,2722714,60075,363,Tpacf::Java::Compute::Start,
61380,0,61500,2767276,60175,363,Tpacf::Java::Compute::Start,
61481,0,61600,2700806,60275,363,Tpacf::Java::Compute::Start,
61581,0,61710,2691102,60376,363,Tpacf::Java::Compute::Start,
61682,0,61806,2673386,60476,363,Tpacf::Java::Compute::Start,
61783,0,61904,2571000,60576,363,Tpacf::Java::Compute::Start,
61884,0,62005,2679922,60676,363,Tpacf::Java::Compute::Start,
61984,0,62106,2675387,60777,363,Tpacf::Java::Compute::Start,
62084,0,62205,2978661,60877,363,Tpacf::Java::Compute::Start,
62184,0,62306,2683472,60977,363,Tpacf::Java::Compute::Start,
62286,0,62408,2670263,61077,363,Tpacf::Java::Compute::Start,
62386,0,62509,2652519,61178,363,Tpacf::Java::Compute::Start,
62487,0,62607,2282214,61280,363,Tpacf::Java::Compute::Start,
62587,0,62708,2864720,61381,363,Tpacf::Java::Compute::Start,
62687,0,62816,2722714,61481,363,Tpacf::Java::Compute::Start,
62787,0,62909,2730203,61581,363,Tpacf::Java::Compute::Start,
62888,0,63014,2688198,61682,363,Tpacf::Java::Compute::Start,
62988,0,63108,2975035,61783,363,Tpacf::Java::Compute::Start,
63088,0,63209,2962707,61884,363,Tpacf::Java::Compute::Start,
63188,0,63310,2931715,61984,363,Tpacf::Java::Compute::Start,
63289,0,63410,2959628,62084,363,Tpacf::Java::Compute::Start,
63390,0,63511,2968696,62185,363,Tpacf::Java::Compute::Start,
63490,0,63611,2910881,62286,363,Tpacf::Java::Compute::Start,
63590,0,63711,2819035,62386,363,Tpacf::Java::Compute::Start,
63690,0,63816,2705701,62487,363,Tpacf::Java::Compute::Start,
63791,0,63923,2726470,62587,363,Tpacf::Java::Compute::Start,
63891,0,64012,2249197,62687,363,Tpacf::Java::Compute::Start,
63991,0,64113,2253733,62788,363,Tpacf::Java::Compute::Start,
64092,0,64212,2543633,62888,363,Tpacf::Java::Compute::Start,
64192,0,64312,2592743,62988,363,Tpacf::Java::Compute::Start,
64292,0,64412,1689080,63088,363,Tpacf::Java::Compute::Start,
64392,0,64512,2679257,63189,363,Tpacf::Java::Compute::Start,
64493,0,64613,2672459,63289,363,Tpacf::Java::Compute::Start,
64593,0,64715,2615600,63390,363,Tpacf::Java::Compute::Start,
64694,0,64814,2695582,63490,363,Tpacf::Java::Compute::Start,
64794,0,64920,3018485,63590,363,Tpacf::Java::Compute::Start,
64895,0,65018,2527063,63691,363,Tpacf::Java::Compute::Start,
64996,0,65116,2611806,63791,363,Tpacf::Java::Compute::Start,
65096,0,65217,2205206,63891,363,Tpacf::Java::Compute::Start,
65196,0,65317,2667493,63992,363,Tpacf::Java::Compute::Start,
65296,0,65419,2782036,64092,363,Tpacf::Java::Compute::Start,
65397,0,65517,2677653,64192,363,Tpacf::Java::Compute::Start,
65497,0,65617,2675387,64292,363,Tpacf::Java::Compute::Start,
65597,0,65717,2691687,64393,363,Tpacf::Java::Compute::Start,
65697,0,65817,2669386,64493,363,Tpacf::Java::Compute::Start,
65797,0,65918,2708788,64593,363,Tpacf::Java::Compute::Start,
65898,0,66026,2728783,64694,363,Tpacf::Java::Compute::Start,
65998,0,66123,2391881,64794,363,Tpacf::Java::Compute::Start,
66098,0,66220,3701527,64895,363,Tpacf::Java::Compute::Start,
66198,0,66318,2718956,64996,363,Tpacf::Java::Compute::Start,
66299,0,66419,2813007,65096,363,Tpacf::Java::Compute::Start,
66399,0,66519,2879894,65197,363,Tpacf::Java::Compute::Start,
66499,0,66620,2830767,65297,363,Tpacf::Java::Compute::Start,
66599,0,66720,2706442,65397,363,Tpacf::Java::Compute::Start,
66699,0,66821,2721937,65497,363,Tpacf::Java::Compute::Start,
66800,0,66920,2699279,65597,363,Tpacf::Java::Compute::Start,
66900,0,67021,2719305,65697,363,Tpacf::Java::Compute::Start,
67000,0,67121,2783526,65798,363,Tpacf::Java::Compute::Start,
67101,0,67230,2495359,65898,363,Tpacf::Java::Compute::Start,
67201,0,67321,2686728,65998,363,Tpacf::Java::Compute::Start,
67301,0,67421,2677723,66098,363,Tpacf::Java::Compute::Start,
67401,0,67522,2695482,66198,363,Tpacf::Java::Compute::Start,
67502,0,67622,2684523,66299,363,Tpacf::Java::Compute::Start,
67602,0,67723,2679321,66399,363,Tpacf::Java::Compute::Start,
67702,0,67824,2665732,66499,363,Tpacf::Java::Compute::Start,
67802,0,67924,2359006,66600,363,Tpacf::Java::Compute::Start,
67903,0,68024,2702693,66700,363,Tpacf::Java::Compute::Start,
68003,0,68124,2332189,66800,363,Tpacf::Java::Compute::Start,
68103,0,68230,2132903,66900,363,Tpacf::Java::Compute::Start,
68203,0,68324,2528446,67001,363,Tpacf::Java::Compute::Start,
68304,0,68425,2350842,67101,363,Tpacf::Java::Compute::Start,
68404,0,68525,2346675,67201,363,Tpacf::Java::Compute::Start,
68504,0,68625,2344405,67301,363,Tpacf::Java::Compute::Start,
68604,0,68726,2337582,67402,363,Tpacf::Java::Compute::Start,
68705,0,68825,2573653,67502,363,Tpacf::Java::Compute::Start,
68805,0,68926,2341487,67602,363,Tpacf::Java::Compute::Start,
68905,0,69026,2366115,67702,363,Tpacf::Java::Compute::Start,
69006,0,69126,2427579,67803,363,Tpacf::Java::Compute::Start,
69106,0,69239,3191070,67903,363,Tpacf::Java::Compute::Start,
69210,0,69338,2696845,68003,363,Tpacf::Java::Compute::Start,
69310,0,69431,2590475,68103,363,Tpacf::Java::Compute::Start,
69410,0,69531,2539475,68204,363,Tpacf::Java::Compute::Start,
69511,0,69632,2436270,68304,363,Tpacf::Java::Compute::Start,
69611,0,69731,2424926,68404,363,Tpacf::Java::Compute::Start,
69711,0,69832,2315970,68505,363,Tpacf::Java::Compute::Start,
69812,0,69935,2465449,68605,363,Tpacf::Java::Compute::Start,
69912,0,70033,2438936,68705,363,Tpacf::Java::Compute::Start,
70012,0,70134,2323684,68805,363,Tpacf::Java::Compute::Start,
70113,0,70236,2633181,68906,363,Tpacf::Java::Compute::Start,
70213,0,70346,1831594,69006,363,Tpacf::Java::Compute::Start,
70313,0,70442,2370277,69106,363,Tpacf::Java::Compute::Start,
70413,0,70494,2397175,69210,363,Tpacf::Java::Compute::Start,
70464,0,70583,2481652,69310,363,Tpacf::Java::Compute::Start,
70564,0,70684,2679778,69410,363,Tpacf::Java::Compute::Start,
70664,0,70786,2817670,69511,363,Tpacf::Java::Compute::Start,
70764,0,70885,2412999,69611,363,Tpacf::Java::Compute::Start,
70864,0,70986,2604152,69711,363,Tpacf::Java::Compute::Start,
70965,0,71085,2606420,69812,363,Tpacf::Java::Compute::Start,
71065,0,71186,2619544,69912,363,Tpacf::Java::Compute::Start,
71165,0,71286,2986999,70013,363,Tpacf::Java::Compute::Start,
71265,0,71385,2423695,70113,363,Tpacf::Java::Compute::Start,
71366,0,71494,2394905,70213,363,Tpacf::Java::Compute::Start,
71466,0,71587,2103211,70313,363,Tpacf::Java::Compute::Start,
71566,0,71686,2339856,70414,363,Tpacf::Java::Compute::Start,
71666,0,71788,1932514,70464,363,Tpacf::Java::Compute::Start,
71767,0,71889,2487558,70564,363,Tpacf::Java::Compute::Start,
71868,0,71990,2434114,70664,363,Tpacf::Java::Compute::Start,
71969,0,72090,2861656,70765,363,Tpacf::Java::Compute::Start,
72070,0,72195,2958208,70865,363,Tpacf::Java::Compute::Start,
72170,0,72291,2840020,70965,363,Tpacf::Java::Compute::Start,
72270,0,72390,2350546,71065,363,Tpacf::Java::Compute::Start,
72370,0,72493,2402025,71166,363,Tpacf::Java::Compute::Start,
72471,0,72600,2459558,71266,363,Tpacf::Java::Compute::Start,
72571,0,72693,2447647,71366,363,Tpacf::Java::Compute::Start,
72671,0,72792,2387432,71466,363,Tpacf::Java::Compute::Start,
72771,0,72893,2993358,71566,363,Tpacf::Java::Compute::Start,
72872,0,72992,1780612,71667,363,Tpacf::Java::Compute::Start,
72972,0,73093,1555663,71767,363,Tpacf::Java::Compute::Start,
73072,0,73193,1796702,71868,363,Tpacf::Java::Compute::Start,
73173,0,73294,1722730,71970,363,Tpacf::Java::Compute::Start,
73273,0,73394,1667626,72070,363,Tpacf::Java::Compute::Start,
73373,0,73494,1810683,72170,363,Tpacf::Java::Compute::Start,
73473,0,73599,1602944,72270,363,Tpacf::Java::Compute::Start,
73574,0,73696,1600550,72371,363,Tpacf::Java::Compute::Start,
73674,0,73796,1595977,72471,363,Tpacf::Java::Compute::Start,
73774,0,73896,1685055,72571,363,Tpacf::Java::Compute::Start,
73875,0,73996,1651539,72672,363,Tpacf::Java::Compute::Start,
73975,0,74096,1664868,72757,364,Tpacf::Java::Compute::Stop,
74075,0,74198,1669893,72772,364,Tpacf::Java::Compute::Stop,
74176,0,74297,2679527,72854,0,:: :: :: ::,
74276,0,74397,2987090,72872,0,:: :: :: ::,
74376,0,74497,2203395,72881,321,Tpacf::JavaThreaded::IO::Start,
74476,0,74599,2099158,72943,322,Tpacf::JavaThreaded::IO::Stop,
74577,0,74716,1933054,72945,328,Tpacf::JavaThreaded::Allocate::Start,
74677,0,74802,1901863,72952,329,Tpacf::JavaThreaded::Allocate::Stop,
74777,0,74897,2082367,72953,328,Tpacf::JavaThreaded::Allocate::Start,
74877,0,75002,1945997,72955,329,Tpacf::JavaThreaded::Allocate::Stop,
74977,0,75100,2086926,72972,328,Tpacf::JavaThreaded::Allocate::Start,
75078,0,75201,2041595,73073,328,Tpacf::JavaThreaded::Allocate::Start,
75178,0,75299,1510901,73173,328,Tpacf::JavaThreaded::Allocate::Start,
75278,0,75400,2256773,73273,328,Tpacf::JavaThreaded::Allocate::Start,
75379,0,75500,2776371,73373,328,Tpacf::JavaThreaded::Allocate::Start,
75480,0,75601,2564581,73474,328,Tpacf::JavaThreaded::Allocate::Start,
75580,0,75702,1760504,73574,328,Tpacf::JavaThreaded::Allocate::Start,
75680,0,75812,2112913,73675,328,Tpacf::JavaThreaded::Allocate::Start,
75783,0,75906,2168760,73775,328,Tpacf::JavaThreaded::Allocate::Start,
75884,0,76004,2074963,73875,328,Tpacf::JavaThreaded::Allocate::Start,
75984,0,76105,1923439,73975,328,Tpacf::JavaThreaded::Allocate::Start,
76084,0,76205,2072683,74076,328,Tpacf::JavaThreaded::Allocate::Start,
76185,0,76313,2155471,74175,329,Tpacf::JavaThreaded::Allocate::Stop,
76285,0,76407,2021968,74176,329,Tpacf::JavaThreaded::Allocate::Stop,
76386,0,76506,1834699,74177,321,Tpacf::JavaThreaded::IO::Start,
76486,0,76606,1724025,74276,321,Tpacf::JavaThreaded::IO::Start,
76586,0,76707,2705540,74376,321,Tpacf::JavaThreaded::IO::Start,
76686,0,76807,2475290,74477,321,Tpacf::JavaThreaded::IO::Start,
76787,0,76918,2169860,74577,321,Tpacf::JavaThreaded::IO::Start,
76887,0,77007,2167579,74677,321,Tpacf::JavaThreaded::IO::Start,
76987,0,77109,2066228,74777,321,Tpacf::JavaThreaded::IO::Start,
77088,0,77209,2059394,74877,321,Tpacf::JavaThreaded::IO::Start,
77188,0,77310,2077242,74978,321,Tpacf::JavaThreaded::IO::Start,
77289,0,77410,2057176,75078,321,Tpacf::JavaThreaded::IO::Start,
77389,0,77510,2132964,75178,321,Tpacf::JavaThreaded::IO::Start,
77489,0,77609,1794925,75278,321,Tpacf::JavaThreaded::IO::Start,
77589,0,77710,2114087,75380,321,Tpacf::JavaThreaded::IO::Start,
77690,0,77810,2107250,75480,321,Tpacf::JavaThreaded::IO::Start,
77790,0,77924,1990928,75580,321,Tpacf::JavaThreaded::IO::Start,
77890,0,78013,2001929,75680,321,Tpacf::JavaThreaded::IO::Start,
77990,0,78113,2091674,75783,321,Tpacf::JavaThreaded::IO::Start,
78090,0,78214,2368664,75884,321,Tpacf::JavaThreaded::IO::Start,
78191,0,78314,2062793,75984,321,Tpacf::JavaThreaded::IO::Start,
78291,0,78411,2103233,76085,321,Tpacf::JavaThreaded::IO::Start,
78391,0,78511,2092234,76185,321,Tpacf::JavaThreaded::IO::Start,
78492,0,78612,2114579,76285,321,Tpacf::JavaThreaded::IO::Start,
78592,0,78712,2265723,76386,321,Tpacf::JavaThreaded::IO::Start,
78692,0,78814,1998653,76486,321,Tpacf::JavaThreaded::IO::Start,
78792,0,78914,2044168,76586,321,Tpacf::JavaThreaded::IO::Start,
78892,0,79021,2044168,76687,321,Tpacf::JavaThreaded::IO::Start,
78993,0,79121,2229060,76787,321,Tpacf::JavaThreaded::IO::Start,
79093,0,79213,1928492,76887,321,Tpacf::JavaThreaded::IO::Start,
79193,0,79318,2169173,76987,321,Tpacf::JavaThreaded::IO::Start,
79293,0,79416,2145052,77089,321,Tpacf::JavaThreaded::IO::Start,
79396,0,79516,2162851,77189,321,Tpacf::JavaThreaded::IO::Start,
79496,0,79617,2259051,77289,321,Tpacf::JavaThreaded::IO::Start,
79597,0,79718,2044987,77389,321,Tpacf::JavaThreaded::IO::Start,
79697,0,79819,1652536,77489,321,Tpacf::JavaThreaded::IO::Start,
79797,0,79918,2026107,77590,321,Tpacf::JavaThreaded::IO::Start,
79897,0,80019,2168581,77690,321,Tpacf::JavaThreaded::IO::Start,
79998,0,80139,2100884,77790,321,Tpacf::JavaThreaded::IO::Start,
80098,0,80225,2063083,77890,321,Tpacf::JavaThreaded::IO::Start,
80199,0,80319,2485300,77990,321,Tpacf::JavaThreaded::IO::Start,
80299,0,80420,2685055,78091,321,Tpacf::JavaThreaded::IO::Start,
80400,0,80521,2705137,78191,321,Tpacf::JavaThreaded::IO::Start,
80500,0,80624,2335308,78291,321,Tpacf::JavaThreaded::IO::Start,
80600,0,80720,2782816,78392,321,Tpacf::JavaThreaded::IO::Start,
80700,0,80821,2297418,78492,321,Tpacf::JavaThreaded::IO::Start,
80801,0,80921,2281444,78592,321,Tpacf::JavaThreaded::IO::Start,
80901,0,81021,1962244,78692,321,Tpacf::JavaThreaded::IO::Start,
81001,0,81129,2052557,78792,321,Tpacf::JavaThreaded::IO::Start,
81101,0,81234,2284586,78893,321,Tpacf::JavaThreaded::IO::Start,
81202,0,81332,2122052,78993,321,Tpacf::JavaThreaded::IO::Start,
81302,0,81422,2110633,79093,321,Tpacf::JavaThreaded::IO::Start,
