App,Package,Start Time,Duration,Filename
"System",,"May 4, 2014 @ 01:08:15 AM","4 min 23 sec",""

Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
60022,0,60223,1301816,60227,2765000,57512,56,Histogram::JavaThreaded::Compute::Start,
60122,0,60325,1302064,60329,2689000,57612,56,Histogram::JavaThreaded::Compute::Start,
60222,0,60424,1301964,60428,2689000,57714,56,Histogram::JavaThreaded::Compute::Start,
60323,0,60525,1302088,60529,2689000,57813,56,Histogram::JavaThreaded::Compute::Start,
60423,0,60625,1299228,60630,2689000,57913,56,Histogram::JavaThreaded::Compute::Start,
60524,0,60725,1302204,60729,2689000,58013,56,Histogram::JavaThreaded::Compute::Start,
60624,0,60826,1302080,60829,2689000,58114,56,Histogram::JavaThreaded::Compute::Start,
60724,0,60927,1302080,60932,2689000,58214,56,Histogram::JavaThreaded::Compute::Start,
60825,0,61027,1301956,61033,2689000,58315,56,Histogram::JavaThreaded::Compute::Start,
60926,0,61127,1298964,61132,2689000,58415,56,Histogram::JavaThreaded::Compute::Start,
61026,0,61228,1301816,61233,2689000,58516,56,Histogram::JavaThreaded::Compute::Start,
61126,0,61328,1301816,61332,2728000,58616,56,Histogram::JavaThreaded::Compute::Start,
61227,0,61428,1301856,61432,2728000,58716,56,Histogram::JavaThreaded::Compute::Start,
61327,0,61529,1301956,61533,2728000,58817,56,Histogram::JavaThreaded::Compute::Start,
61398,0,61629,1299344,61633,2728000,58917,56,Histogram::JavaThreaded::Compute::Start,
61428,0,61729,1301832,61733,2728000,59018,56,Histogram::JavaThreaded::Compute::Start,
61528,0,61830,1301832,61834,2728000,59118,56,Histogram::JavaThreaded::Compute::Start,
61628,0,61930,1301988,61934,2728000,59219,56,Histogram::JavaThreaded::Compute::Start,
61729,0,62031,1301848,62034,2728000,59319,56,Histogram::JavaThreaded::Compute::Start,
61829,0,62131,1299700,62135,2728000,59420,56,Histogram::JavaThreaded::Compute::Start,
61930,0,62232,1301808,62235,2728000,59520,56,Histogram::JavaThreaded::Compute::Start,
62030,0,62332,1301808,62336,2764000,59620,56,Histogram::JavaThreaded::Compute::Start,
62130,0,62432,1301908,62436,2764000,59721,56,Histogram::JavaThreaded::Compute::Start,
62231,0,62533,1301940,62537,2764000,59822,56,Histogram::JavaThreaded::Compute::Start,
62331,0,62633,1300948,62637,2764000,59922,56,Histogram::JavaThreaded::Compute::Start,
62431,0,62733,1302072,62736,2764000,60023,56,Histogram::JavaThreaded::Compute::Start,
62532,0,62834,1302428,62837,2764000,60123,56,Histogram::JavaThreaded::Compute::Start,
62632,0,62934,1302180,62937,2764000,60224,56,Histogram::JavaThreaded::Compute::Start,
62732,0,63034,1302404,63037,2764000,60325,56,Histogram::JavaThreaded::Compute::Start,
62833,0,63135,1301460,63145,2764000,60424,56,Histogram::JavaThreaded::Compute::Start,
62933,0,63235,1302320,63239,2764000,60525,56,Histogram::JavaThreaded::Compute::Start,
63034,0,63336,1302436,63340,2743000,60625,56,Histogram::JavaThreaded::Compute::Start,
63134,0,63436,1302468,63440,2743000,60726,56,Histogram::JavaThreaded::Compute::Start,
63234,0,63537,1302468,63540,2743000,60826,56,Histogram::JavaThreaded::Compute::Start,
63335,0,63638,1302320,63642,2743000,60927,56,Histogram::JavaThreaded::Compute::Start,
63435,0,63739,1302320,63741,2743000,61028,56,Histogram::JavaThreaded::Compute::Start,
63536,0,63839,1299220,63842,2743000,61128,56,Histogram::JavaThreaded::Compute::Start,
63637,0,63939,1302320,63942,2743000,61228,56,Histogram::JavaThreaded::Compute::Start,
63738,0,64040,1302692,64043,2743000,61328,56,Histogram::JavaThreaded::Compute::Start,
63838,0,64140,1302304,64143,2743000,61429,56,Histogram::JavaThreaded::Compute::Start,
63938,0,64240,1301888,64244,2743000,61529,56,Histogram::JavaThreaded::Compute::Start,
64039,0,64341,1301888,64344,2730000,61629,56,Histogram::JavaThreaded::Compute::Start,
64139,0,64441,1301912,64445,2730000,61730,56,Histogram::JavaThreaded::Compute::Start,
64240,0,64541,1301896,64545,2730000,61830,56,Histogram::JavaThreaded::Compute::Start,
64340,0,64642,1300028,64645,2730000,61931,56,Histogram::JavaThreaded::Compute::Start,
64440,0,64742,1302012,64746,2730000,62031,56,Histogram::JavaThreaded::Compute::Start,
64541,0,64843,1302128,64846,2730000,62131,56,Histogram::JavaThreaded::Compute::Start,
64641,0,64943,1302128,64950,2730000,62232,56,Histogram::JavaThreaded::Compute::Start,
64741,0,65044,1302144,65048,2730000,62332,56,Histogram::JavaThreaded::Compute::Start,
64842,0,65144,1299036,65148,2730000,62432,56,Histogram::JavaThreaded::Compute::Start,
64942,0,65248,1302384,65251,2730000,62533,56,Histogram::JavaThreaded::Compute::Start,
65043,0,65345,1302508,65349,2689000,62633,56,Histogram::JavaThreaded::Compute::Start,
65143,0,65446,1302540,65451,2689000,62734,56,Histogram::JavaThreaded::Compute::Start,
65243,0,65545,1302416,65549,2689000,62834,56,Histogram::JavaThreaded::Compute::Start,
65344,0,65646,1302416,65650,2689000,62934,56,Histogram::JavaThreaded::Compute::Start,
65444,0,65747,1301928,65750,2689000,63035,56,Histogram::JavaThreaded::Compute::Start,
65545,0,65847,1301928,65851,2689000,63136,56,Histogram::JavaThreaded::Compute::Start,
65645,0,65947,1301060,65955,2689000,63236,56,Histogram::JavaThreaded::Compute::Start,
65746,0,66048,1302152,66051,2689000,63336,56,Histogram::JavaThreaded::Compute::Start,
65846,0,66148,1298548,66152,2689000,63436,56,Histogram::JavaThreaded::Compute::Start,
65947,0,66248,1301896,66252,2689000,63537,56,Histogram::JavaThreaded::Compute::Start,
66047,0,66349,1302012,66353,2749000,63639,56,Histogram::JavaThreaded::Compute::Start,
66147,0,66449,1302268,66455,2749000,63739,56,Histogram::JavaThreaded::Compute::Start,
66248,0,66550,1302764,66553,2749000,63839,56,Histogram::JavaThreaded::Compute::Start,
66348,0,66650,1299292,66654,2749000,63939,56,Histogram::JavaThreaded::Compute::Start,
66448,0,66750,1302392,66754,2749000,64040,56,Histogram::JavaThreaded::Compute::Start,
66549,0,66851,1302408,66855,2749000,64140,56,Histogram::JavaThreaded::Compute::Start,
66649,0,66951,1302408,66955,2749000,64241,56,Histogram::JavaThreaded::Compute::Start,
66750,0,67051,1302384,67055,2749000,64341,56,Histogram::JavaThreaded::Compute::Start,
66850,0,67152,1299656,67156,2749000,64441,56,Histogram::JavaThreaded::Compute::Start,
66950,0,67252,1302632,67257,2749000,64542,56,Histogram::JavaThreaded::Compute::Start,
67051,0,67352,1302608,67358,2774000,64642,56,Histogram::JavaThreaded::Compute::Start,
67151,0,67453,1302360,67459,2774000,64742,56,Histogram::JavaThreaded::Compute::Start,
67251,0,67555,1302360,67560,2774000,64843,56,Histogram::JavaThreaded::Compute::Start,
67352,0,67655,1301308,67659,2774000,64943,56,Histogram::JavaThreaded::Compute::Start,
67452,0,67708,1302548,67712,2774000,65044,56,Histogram::JavaThreaded::Compute::Start,
67553,0,67806,1302540,67810,2774000,65144,56,Histogram::JavaThreaded::Compute::Start,
67654,0,67906,1300060,67911,2774000,65248,56,Histogram::JavaThreaded::Compute::Start,
67704,0,68006,1302076,68010,2774000,65345,56,Histogram::JavaThreaded::Compute::Start,
67805,0,68107,1302144,68110,2774000,65447,56,Histogram::JavaThreaded::Compute::Start,
67905,0,68215,1301896,68219,2774000,65546,56,Histogram::JavaThreaded::Compute::Start,
68005,0,68315,1301896,68319,2774000,65646,56,Histogram::JavaThreaded::Compute::Start,
68106,0,68416,1301392,68420,2789000,65747,56,Histogram::JavaThreaded::Compute::Start,
68214,0,68516,1302384,68520,2789000,65847,56,Histogram::JavaThreaded::Compute::Start,
68314,0,68617,1302508,68621,2789000,65948,56,Histogram::JavaThreaded::Compute::Start,
68415,0,68718,1302208,68722,2789000,66048,56,Histogram::JavaThreaded::Compute::Start,
68515,0,68818,1301944,68822,2789000,66148,56,Histogram::JavaThreaded::Compute::Start,
68616,0,68925,1302036,68928,2789000,66249,56,Histogram::JavaThreaded::Compute::Start,
68717,0,69025,1302284,69028,2789000,66349,56,Histogram::JavaThreaded::Compute::Start,
68818,0,69126,1298416,69129,2789000,66450,56,Histogram::JavaThreaded::Compute::Start,
68924,0,69226,1301888,69229,2789000,66550,56,Histogram::JavaThreaded::Compute::Start,
69024,0,69326,1301880,69330,2751000,66650,56,Histogram::JavaThreaded::Compute::Start,
69125,0,69427,1302004,69431,2751000,66751,56,Histogram::JavaThreaded::Compute::Start,
69225,0,69527,1302004,69532,2751000,66851,56,Histogram::JavaThreaded::Compute::Start,
69325,0,69627,1299028,69631,2751000,66951,56,Histogram::JavaThreaded::Compute::Start,
69426,0,69728,1301740,69732,2751000,67052,56,Histogram::JavaThreaded::Compute::Start,
69526,0,69828,1301668,69832,2751000,67152,56,Histogram::JavaThreaded::Compute::Start,
69627,0,69928,1298692,69936,2751000,67252,56,Histogram::JavaThreaded::Compute::Start,
69727,0,70029,1301800,70033,2751000,67353,56,Histogram::JavaThreaded::Compute::Start,
69827,0,70130,1301816,70134,2751000,67453,56,Histogram::JavaThreaded::Compute::Start,
69928,0,70232,1300592,70240,2751000,67555,56,Histogram::JavaThreaded::Compute::Start,
70029,0,70330,1302204,70334,2615000,67655,56,Histogram::JavaThreaded::Compute::Start,
70129,0,70431,1302204,70435,2615000,67708,56,Histogram::JavaThreaded::Compute::Start,
70229,0,70532,1301996,70536,2615000,67806,56,Histogram::JavaThreaded::Compute::Start,
70330,0,70632,1302244,70636,2615000,67906,56,Histogram::JavaThreaded::Compute::Start,
70430,0,70732,1300384,70736,2615000,68007,56,Histogram::JavaThreaded::Compute::Start,
70531,0,70833,1302368,70837,2615000,68107,56,Histogram::JavaThreaded::Compute::Start,
70631,0,70933,1302368,70937,2615000,68215,56,Histogram::JavaThreaded::Compute::Start,
70731,0,71033,1302376,71037,2615000,68316,56,Histogram::JavaThreaded::Compute::Start,
70832,0,71134,1302344,71138,2615000,68416,56,Histogram::JavaThreaded::Compute::Start,
70932,0,71235,1301608,71239,2615000,68517,56,Histogram::JavaThreaded::Compute::Start,
71033,0,71335,1302500,71339,2732000,68617,56,Histogram::JavaThreaded::Compute::Start,
71133,0,71435,1302492,71439,2732000,68718,56,Histogram::JavaThreaded::Compute::Start,
71233,0,71537,1302492,71541,2732000,68819,56,Histogram::JavaThreaded::Compute::Start,
71334,0,71637,1302476,71643,2732000,68925,56,Histogram::JavaThreaded::Compute::Start,
71434,0,71739,1302228,71744,2732000,69025,56,Histogram::JavaThreaded::Compute::Start,
71536,0,71839,1302252,71843,2732000,69126,56,Histogram::JavaThreaded::Compute::Start,
71636,0,71939,1298524,71943,2732000,69226,56,Histogram::JavaThreaded::Compute::Start,
71738,0,72040,1302120,72043,2732000,69327,56,Histogram::JavaThreaded::Compute::Start,
71838,0,72140,1302104,72144,2732000,69427,56,Histogram::JavaThreaded::Compute::Start,
71938,0,72240,1302104,72244,2732000,69528,56,Histogram::JavaThreaded::Compute::Start,
72039,0,72341,1302012,72344,2773000,69628,56,Histogram::JavaThreaded::Compute::Start,
72139,0,72441,1299408,72445,2773000,69729,56,Histogram::JavaThreaded::Compute::Start,
72240,0,72541,1301996,72545,2773000,69828,56,Histogram::JavaThreaded::Compute::Start,
72340,0,72642,1301996,72646,2773000,69929,56,Histogram::JavaThreaded::Compute::Start,
72440,0,72742,1302120,72746,2773000,70030,56,Histogram::JavaThreaded::Compute::Start,
72541,0,72844,1302476,72848,2773000,70130,56,Histogram::JavaThreaded::Compute::Start,
72641,0,72943,1299888,72947,2773000,70232,56,Histogram::JavaThreaded::Compute::Start,
72741,0,73043,1302244,73047,2773000,70331,56,Histogram::JavaThreaded::Compute::Start,
72842,0,73144,1302088,73148,2773000,70431,56,Histogram::JavaThreaded::Compute::Start,
72942,0,73244,1301840,73248,2773000,70532,56,Histogram::JavaThreaded::Compute::Start,
73043,0,73345,1301840,73349,2764000,70632,56,Histogram::JavaThreaded::Compute::Start,
73143,0,73445,1299756,73449,2764000,70733,56,Histogram::JavaThreaded::Compute::Start,
73244,0,73545,1300128,73550,2764000,70833,56,Histogram::JavaThreaded::Compute::Start,
73344,0,73646,1300128,73650,2764000,70933,56,Histogram::JavaThreaded::Compute::Start,
73444,0,73746,1300128,73750,2764000,71034,56,Histogram::JavaThreaded::Compute::Start,
73545,0,73846,1300120,73850,2764000,71134,56,Histogram::JavaThreaded::Compute::Start,
73645,0,73947,1297888,73950,2764000,71235,56,Histogram::JavaThreaded::Compute::Start,
73745,0,74047,1299872,74051,2764000,71335,56,Histogram::JavaThreaded::Compute::Start,
73846,0,74149,1300228,74153,2764000,71435,56,Histogram::JavaThreaded::Compute::Start,
73946,0,74248,1299480,74252,2764000,71537,56,Histogram::JavaThreaded::Compute::Start,
74046,0,74348,1299480,74351,2748000,71638,56,Histogram::JavaThreaded::Compute::Start,
74147,0,74448,1299480,74452,2748000,71739,56,Histogram::JavaThreaded::Compute::Start,
74247,0,74549,1299604,74552,2748000,71839,56,Histogram::JavaThreaded::Compute::Start,
74347,0,74649,1299728,74653,2748000,71940,56,Histogram::JavaThreaded::Compute::Start,
74448,0,74750,1296752,74753,2748000,72040,56,Histogram::JavaThreaded::Compute::Start,
74548,0,74850,1299852,74854,2748000,72140,56,Histogram::JavaThreaded::Compute::Start,
74648,0,74950,1299852,74953,2748000,72241,56,Histogram::JavaThreaded::Compute::Start,
74749,0,75051,1300100,75055,2748000,72341,56,Histogram::JavaThreaded::Compute::Start,
74849,0,75151,1300092,75155,2748000,72441,56,Histogram::JavaThreaded::Compute::Start,
74949,0,75251,1297116,75256,2748000,72542,56,Histogram::JavaThreaded::Compute::Start,
75050,0,75352,1299844,75356,2704000,72642,56,Histogram::JavaThreaded::Compute::Start,
75150,0,75452,1300216,75458,2704000,72743,56,Histogram::JavaThreaded::Compute::Start,
75251,0,75553,1299968,75557,2704000,72844,56,Histogram::JavaThreaded::Compute::Start,
75351,0,75655,1299968,75659,2704000,72943,56,Histogram::JavaThreaded::Compute::Start,
75452,0,75754,1297736,75758,2704000,73044,56,Histogram::JavaThreaded::Compute::Start,
75552,0,75855,1300092,75859,2704000,73144,56,Histogram::JavaThreaded::Compute::Start,
75652,0,75955,1300092,75959,2704000,73245,56,Histogram::JavaThreaded::Compute::Start,
75753,0,76056,1299860,76059,2704000,73345,56,Histogram::JavaThreaded::Compute::Start,
75854,0,76156,1299852,76159,2704000,73445,56,Histogram::JavaThreaded::Compute::Start,
75954,0,76256,1297992,76260,2704000,73547,56,Histogram::JavaThreaded::Compute::Start,
76055,0,76357,1299852,76360,2751000,73646,56,Histogram::JavaThreaded::Compute::Start,
76155,0,76457,1299744,76461,2751000,73746,56,Histogram::JavaThreaded::Compute::Start,
76255,0,76557,1299752,76561,2751000,73847,56,Histogram::JavaThreaded::Compute::Start,
76356,0,76659,1299976,76663,2751000,73947,56,Histogram::JavaThreaded::Compute::Start,
76456,0,76758,1297992,76763,2751000,74047,56,Histogram::JavaThreaded::Compute::Start,
76556,0,76858,1299976,76862,2751000,74149,56,Histogram::JavaThreaded::Compute::Start,
76657,0,76959,1299976,76968,2751000,74248,56,Histogram::JavaThreaded::Compute::Start,
76757,0,77059,1300080,77062,2751000,74348,56,Histogram::JavaThreaded::Compute::Start,
76858,0,77160,1291084,77163,2751000,74449,56,Histogram::JavaThreaded::Compute::Start,
76958,0,77260,1290812,77265,2751000,74549,56,Histogram::JavaThreaded::Compute::Start,
77058,0,77361,1291060,77366,2543000,74649,56,Histogram::JavaThreaded::Compute::Start,
77159,0,77461,1290936,77465,2543000,74750,56,Histogram::JavaThreaded::Compute::Start,
77259,0,77563,1291060,77568,2543000,74850,56,Histogram::JavaThreaded::Compute::Start,
77360,0,77662,1291060,77669,2543000,74950,56,Histogram::JavaThreaded::Compute::Start,
77460,0,77762,1291060,77768,2543000,75051,56,Histogram::JavaThreaded::Compute::Start,
77561,0,77863,1291184,77867,2543000,75151,56,Histogram::JavaThreaded::Compute::Start,
77661,0,77964,1291184,77968,2543000,75252,56,Histogram::JavaThreaded::Compute::Start,
77761,0,78064,1291308,78069,2543000,75352,56,Histogram::JavaThreaded::Compute::Start,
77862,0,78165,1291308,78169,2543000,75453,56,Histogram::JavaThreaded::Compute::Start,
77963,0,78265,1291184,78270,2543000,75553,56,Histogram::JavaThreaded::Compute::Start,
78063,0,78365,1291308,78369,2122000,75655,56,Histogram::JavaThreaded::Compute::Start,
78164,0,78466,1291432,78470,2122000,75754,56,Histogram::JavaThreaded::Compute::Start,
78264,0,78566,1291432,78571,2122000,75855,56,Histogram::JavaThreaded::Compute::Start,
78365,0,78667,1291432,78671,2122000,75956,56,Histogram::JavaThreaded::Compute::Start,
78465,0,78767,1291432,78771,2122000,76056,56,Histogram::JavaThreaded::Compute::Start,
78565,0,78867,1291432,78872,2122000,76156,56,Histogram::JavaThreaded::Compute::Start,
78666,0,78968,1291432,78972,2122000,76256,56,Histogram::JavaThreaded::Compute::Start,
78766,0,79068,1291432,79075,2122000,76357,56,Histogram::JavaThreaded::Compute::Start,
78866,0,79170,1291556,79175,2122000,76457,56,Histogram::JavaThreaded::Compute::Start,
78967,0,79270,1291680,79274,2122000,76558,56,Histogram::JavaThreaded::Compute::Start,
79067,0,79370,1291680,79374,2163000,76659,56,Histogram::JavaThreaded::Compute::Start,
79167,0,79470,1291804,79475,2163000,76758,56,Histogram::JavaThreaded::Compute::Start,
79268,0,79571,1291804,79575,2163000,76859,56,Histogram::JavaThreaded::Compute::Start,
79369,0,79670,1291804,79675,2163000,76959,56,Histogram::JavaThreaded::Compute::Start,
79469,0,79771,1291680,79775,2163000,76964,57,Histogram::JavaThreaded::Compute::Stop,
79569,0,79871,1291804,79875,2163000,77060,57,Histogram::JavaThreaded::Compute::Stop,
79670,0,79973,1291680,79977,2163000,77064,0,:: :: :: ::,
79770,0,80073,1291804,80077,2163000,77095,275,Histogram::RenderScript::IO::Start,
79870,0,80173,1291804,80178,2163000,77160,275,Histogram::RenderScript::IO::Start,
79972,0,80274,1291804,80278,2163000,77261,275,Histogram::RenderScript::IO::Start,
80072,0,80374,1291804,80378,2130000,77361,275,Histogram::RenderScript::IO::Start,
80172,0,80474,1291928,80485,2130000,77461,275,Histogram::RenderScript::IO::Start,
80273,0,80575,1292176,80579,2130000,77564,275,Histogram::RenderScript::IO::Start,
80373,0,80675,1292176,80679,2130000,77663,275,Histogram::RenderScript::IO::Start,
80473,0,80776,1292176,80780,2130000,77763,275,Histogram::RenderScript::IO::Start,
80574,0,80876,1292300,80881,2130000,77863,275,Histogram::RenderScript::IO::Start,
80674,0,80976,1292300,80981,2130000,77964,275,Histogram::RenderScript::IO::Start,
80775,0,81077,1292300,81083,2130000,78065,275,Histogram::RenderScript::IO::Start,
80875,0,81177,1292300,81184,2130000,78165,275,Histogram::RenderScript::IO::Start,
80975,0,81277,1292424,81281,2130000,78266,275,Histogram::RenderScript::IO::Start,
81076,0,81378,1292424,81383,2143000,78366,275,Histogram::RenderScript::IO::Start,
81176,0,81478,1292424,81484,2143000,78466,275,Histogram::RenderScript::IO::Start,
81276,0,81579,1292424,81584,2143000,78567,275,Histogram::RenderScript::IO::Start,
81377,0,81679,1292548,81683,2143000,78667,275,Histogram::RenderScript::IO::Start,
81477,0,81782,1292548,81793,2143000,78767,275,Histogram::RenderScript::IO::Start,
81578,0,81881,1292548,81884,2143000,78867,275,Histogram::RenderScript::IO::Start,
81678,0,81982,1292548,81986,2143000,78968,275,Histogram::RenderScript::IO::Start,
81780,0,82082,1292556,82086,2143000,79068,275,Histogram::RenderScript::IO::Start,
81880,0,82185,1292432,82188,2143000,79170,275,Histogram::RenderScript::IO::Start,
81981,0,82285,1292432,82288,2143000,79270,275,Histogram::RenderScript::IO::Start,
82081,0,82386,1292556,82391,2159000,79370,275,Histogram::RenderScript::IO::Start,
82183,0,82486,1292432,82490,2159000,79470,275,Histogram::RenderScript::IO::Start,
82284,0,82587,1292432,82591,2159000,79571,275,Histogram::RenderScript::IO::Start,
82385,0,82690,1292432,82695,2159000,79671,275,Histogram::RenderScript::IO::Start,
82486,0,82789,1292556,82796,2159000,79771,275,Histogram::RenderScript::IO::Start,
82586,0,82892,1292556,82897,2159000,79871,275,Histogram::RenderScript::IO::Start,
82687,0,82992,1292680,82999,2159000,79973,275,Histogram::RenderScript::IO::Start,
82788,0,83093,1292680,83106,2159000,80073,275,Histogram::RenderScript::IO::Start,
82889,0,83198,1292928,83203,2159000,80173,275,Histogram::RenderScript::IO::Start,
82991,0,83298,1292928,83302,2159000,80274,275,Histogram::RenderScript::IO::Start,
83092,0,83398,1293052,83402,2143000,80374,275,Histogram::RenderScript::IO::Start,
83197,0,83499,1293052,83503,2143000,80475,275,Histogram::RenderScript::IO::Start,
83297,0,83599,1293052,83603,2143000,80575,275,Histogram::RenderScript::IO::Start,
83397,0,83700,1293052,83705,2143000,80675,275,Histogram::RenderScript::IO::Start,
83498,0,83801,1293052,83805,2143000,80776,275,Histogram::RenderScript::IO::Start,
83598,0,83901,1293052,83906,2143000,80876,275,Histogram::RenderScript::IO::Start,
83699,0,84001,1293052,84006,2143000,80977,275,Histogram::RenderScript::IO::Start,
83799,0,84101,1293052,84106,2143000,81077,275,Histogram::RenderScript::IO::Start,
83900,0,84202,1293300,84206,2143000,81178,275,Histogram::RenderScript::IO::Start,
84000,0,84302,1293176,84307,2143000,81277,275,Histogram::RenderScript::IO::Start,
84100,0,84403,1293176,84417,2118000,81379,275,Histogram::RenderScript::IO::Start,
84201,0,84504,1293300,84508,2118000,81479,275,Histogram::RenderScript::IO::Start,
84301,0,84604,1293548,84608,2118000,81580,275,Histogram::RenderScript::IO::Start,
84401,0,84705,1293548,84709,2118000,81680,275,Histogram::RenderScript::IO::Start,
84503,0,84805,1293424,84809,2118000,81782,275,Histogram::RenderScript::IO::Start,
84603,0,84905,1293548,84910,2118000,81881,275,Histogram::RenderScript::IO::Start,
84704,0,85006,1293548,85010,2118000,81982,275,Histogram::RenderScript::IO::Start,
84804,0,85106,1293672,85110,2118000,82082,275,Histogram::RenderScript::IO::Start,
84904,0,85206,1293672,85211,2118000,82185,275,Histogram::RenderScript::IO::Start,
85005,0,85307,1293548,85312,2118000,82285,275,Histogram::RenderScript::IO::Start,
85105,0,85358,1293548,85366,2118000,82387,275,Histogram::RenderScript::IO::Start,
85206,0,85458,1293796,85466,2118000,82487,275,Histogram::RenderScript::IO::Start,
85307,0,85559,1293796,85563,2118000,82587,275,Histogram::RenderScript::IO::Start,
85357,0,85660,1293796,85674,2118000,82691,275,Histogram::RenderScript::IO::Start,
85457,0,85762,1293672,85767,2118000,82790,275,Histogram::RenderScript::IO::Start,
85558,0,85862,1293796,85866,2118000,82892,275,Histogram::RenderScript::IO::Start,
85658,0,85963,1293920,85967,2118000,82992,275,Histogram::RenderScript::IO::Start,
85761,0,86063,1293796,86068,2118000,83093,275,Histogram::RenderScript::IO::Start,
85861,0,86164,1293920,86168,2118000,83198,275,Histogram::RenderScript::IO::Start,
85962,0,86264,1294044,86268,2118000,83298,275,Histogram::RenderScript::IO::Start,
86062,0,86364,1293920,86368,2126000,83399,275,Histogram::RenderScript::IO::Start,
86162,0,86465,1294044,86469,2126000,83499,275,Histogram::RenderScript::IO::Start,
86263,0,86565,1294044,86568,2126000,83599,275,Histogram::RenderScript::IO::Start,
86363,0,86665,1294044,86669,2126000,83700,275,Histogram::RenderScript::IO::Start,
86464,0,86765,1294044,86769,2126000,83801,275,Histogram::RenderScript::IO::Start,
86564,0,86866,1294044,86870,2126000,83901,275,Histogram::RenderScript::IO::Start,
86664,0,86966,1294044,86983,2126000,84001,275,Histogram::RenderScript::IO::Start,
86765,0,87066,1294292,87070,2126000,84102,275,Histogram::RenderScript::IO::Start,
86865,0,87167,1294292,87171,2126000,84202,275,Histogram::RenderScript::IO::Start,
86965,0,87267,1294292,87271,2126000,84302,275,Histogram::RenderScript::IO::Start,
87065,0,87368,1294292,87371,2147000,84403,275,Histogram::RenderScript::IO::Start,
87166,0,87468,1294416,87475,2147000,84504,275,Histogram::RenderScript::IO::Start,
87266,0,87568,1294416,87574,2147000,84604,275,Histogram::RenderScript::IO::Start,
87367,0,87669,1294416,87674,2147000,84705,275,Histogram::RenderScript::IO::Start,
87467,0,87769,1294416,87775,2147000,84805,275,Histogram::RenderScript::IO::Start,
87567,0,87870,1294540,87875,2147000,84906,275,Histogram::RenderScript::IO::Start,
87668,0,87970,1294540,87976,2147000,85006,275,Histogram::RenderScript::IO::Start,
87768,0,88072,1294540,88076,2147000,85106,275,Histogram::RenderScript::IO::Start,
87868,0,88172,1294548,88176,2147000,85207,275,Histogram::RenderScript::IO::Start,
87969,0,88272,1294548,88288,2147000,85308,275,Histogram::RenderScript::IO::Start,
88069,0,88372,1294796,88376,2139000,85358,275,Histogram::RenderScript::IO::Start,
88171,0,88473,1294796,88477,2139000,85459,275,Histogram::RenderScript::IO::Start,
88271,0,88577,1294672,88581,2139000,85559,275,Histogram::RenderScript::IO::Start,
88371,0,88677,1294796,88682,2139000,85660,275,Histogram::RenderScript::IO::Start,
88472,0,88778,1294796,88782,2139000,85762,275,Histogram::RenderScript::IO::Start,
88576,0,88878,1294672,88884,2139000,85863,275,Histogram::RenderScript::IO::Start,
88677,0,88979,1294796,88983,2139000,85963,275,Histogram::RenderScript::IO::Start,
88777,0,89080,1294796,89084,2139000,86064,275,Histogram::RenderScript::IO::Start,
88877,0,89179,1294920,89185,2139000,86164,275,Histogram::RenderScript::IO::Start,
88978,0,89280,1294920,89286,2139000,86264,275,Histogram::RenderScript::IO::Start,
89078,0,89380,1294920,89384,2118000,86365,275,Histogram::RenderScript::IO::Start,
89179,0,89482,1294920,89487,2118000,86465,275,Histogram::RenderScript::IO::Start,
89279,0,89582,1294920,89587,2118000,86565,275,Histogram::RenderScript::IO::Start,
89379,0,89682,1295292,89687,2118000,86665,275,Histogram::RenderScript::IO::Start,
89480,0,89782,1295292,89787,2118000,86766,275,Histogram::RenderScript::IO::Start,
89581,0,89883,1295324,89887,2118000,86866,275,Histogram::RenderScript::IO::Start,
89681,0,89983,1295200,89988,2118000,86967,275,Histogram::RenderScript::IO::Start,
89782,0,90086,1295216,90092,2118000,87067,275,Histogram::RenderScript::IO::Start,
89882,0,90186,1295068,90192,2118000,87167,275,Histogram::RenderScript::IO::Start,
89982,0,90287,1295416,90293,2118000,87267,275,Histogram::RenderScript::IO::Start,
90084,0,90387,1308504,90391,2167000,87368,275,Histogram::RenderScript::IO::Start,
90185,0,90488,1308628,90492,2167000,87469,275,Histogram::RenderScript::IO::Start,
90286,0,90590,1308628,90594,2167000,87568,275,Histogram::RenderScript::IO::Start,
90387,0,90694,1308816,90700,2167000,87669,275,Histogram::RenderScript::IO::Start,
90487,0,90794,1309064,90797,2167000,87770,275,Histogram::RenderScript::IO::Start,
90589,0,90894,1309312,90898,2167000,87870,275,Histogram::RenderScript::IO::Start,
90690,0,90995,1309312,90998,2167000,87972,275,Histogram::RenderScript::IO::Start,
90793,0,91095,1309312,91099,2167000,88072,275,Histogram::RenderScript::IO::Start,
90893,0,91195,1309312,91199,2167000,88172,275,Histogram::RenderScript::IO::Start,
90994,0,91296,1309312,91300,2167000,88283,275,Histogram::RenderScript::IO::Start,
91094,0,91396,1309312,91400,3000000,88373,275,Histogram::RenderScript::IO::Start,
91194,0,91496,1309560,91500,3000000,88473,275,Histogram::RenderScript::IO::Start,
91295,0,91597,1309684,91602,3000000,88578,275,Histogram::RenderScript::IO::Start,
91395,0,91697,1309932,91700,3000000,88678,275,Histogram::RenderScript::IO::Start,
91496,0,91797,1310056,91800,3000000,88778,275,Histogram::RenderScript::IO::Start,
