App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 02:32:55 PM","1 min 54 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
38196,0,38317,2094518,35778,594,Sgemm::NativeCThreaded::Allocate::Stop,
38297,0,38427,1931503,35792,317,Sgemm::NativeCThreaded::Compute::Start,
38397,0,38520,2426476,35879,317,Sgemm::NativeCThreaded::Compute::Start,
38498,0,38619,1798742,35980,317,Sgemm::NativeCThreaded::Compute::Start,
38599,0,38720,1610581,36080,317,Sgemm::NativeCThreaded::Compute::Start,
38699,0,38820,2086461,36181,317,Sgemm::NativeCThreaded::Compute::Start,
38800,0,38922,1894260,36281,317,Sgemm::NativeCThreaded::Compute::Start,
38901,0,39022,1839726,36382,317,Sgemm::NativeCThreaded::Compute::Start,
39002,0,39124,2347691,36483,317,Sgemm::NativeCThreaded::Compute::Start,
39102,0,39231,1548475,36584,317,Sgemm::NativeCThreaded::Compute::Start,
39203,0,39324,2247780,36685,317,Sgemm::NativeCThreaded::Compute::Start,
39304,0,39427,3496638,36730,318,Sgemm::NativeCThreaded::Compute::Stop,
39404,0,39533,2995949,36732,544,Sgemm::NativeCThreaded::Free::Start,
39505,0,39626,3397448,36733,545,Sgemm::NativeCThreaded::Free::Stop,
39605,0,39727,3408513,36785,545,Sgemm::NativeCThreaded::Free::Stop,
39706,0,39828,2698866,36847,0,:: :: :: ::,
39807,0,39927,2252108,36869,311,Sgemm::Java::IO::Start,
39907,0,40028,2976337,36886,311,Sgemm::Java::IO::Start,
40007,0,40128,1847139,36987,311,Sgemm::Java::IO::Start,
40108,0,40229,2233406,37087,311,Sgemm::Java::IO::Start,
40209,0,40333,2368299,37189,311,Sgemm::Java::IO::Start,
40312,0,40433,2264445,37290,311,Sgemm::Java::IO::Start,
40413,0,40542,1960265,37391,311,Sgemm::Java::IO::Start,
40513,0,40640,1939843,37491,311,Sgemm::Java::IO::Start,
40613,0,40735,1745283,37592,311,Sgemm::Java::IO::Start,
40714,0,40836,1810658,37692,311,Sgemm::Java::IO::Start,
40814,0,40937,1679455,37793,311,Sgemm::Java::IO::Start,
40915,0,41038,2167682,37894,311,Sgemm::Java::IO::Start,
41016,0,41138,1894413,37995,311,Sgemm::Java::IO::Start,
41116,0,41239,2088067,38095,311,Sgemm::Java::IO::Start,
41217,0,41339,1949922,38196,311,Sgemm::Java::IO::Start,
41318,0,41439,2081510,38297,311,Sgemm::Java::IO::Start,
41418,0,41542,2549648,38398,311,Sgemm::Java::IO::Start,
41519,0,41648,2440970,38498,311,Sgemm::Java::IO::Start,
41620,0,41747,2337383,38599,311,Sgemm::Java::IO::Start,
41720,0,41841,2068443,38700,311,Sgemm::Java::IO::Start,
41821,0,41943,1957632,38800,311,Sgemm::Java::IO::Start,
41922,0,42043,1971627,38901,311,Sgemm::Java::IO::Start,
42023,0,42144,2032566,39002,311,Sgemm::Java::IO::Start,
42124,0,42245,1822686,39103,311,Sgemm::Java::IO::Start,
42224,0,42346,2043985,39204,311,Sgemm::Java::IO::Start,
42326,0,42447,2127882,39304,311,Sgemm::Java::IO::Start,
42426,0,42547,1835327,39405,311,Sgemm::Java::IO::Start,
42526,0,42649,2385350,39505,311,Sgemm::Java::IO::Start,
42628,0,42755,1971968,39606,311,Sgemm::Java::IO::Start,
42728,0,42851,1917631,39706,311,Sgemm::Java::IO::Start,
42829,0,42949,2164656,39807,311,Sgemm::Java::IO::Start,
42929,0,43049,2103477,39907,311,Sgemm::Java::IO::Start,
43029,0,43151,1945426,40008,311,Sgemm::Java::IO::Start,
43130,0,43251,1994705,40109,311,Sgemm::Java::IO::Start,
43231,0,43354,1908767,40209,311,Sgemm::Java::IO::Start,
43332,0,43453,1985840,40312,311,Sgemm::Java::IO::Start,
43432,0,43553,2096830,40413,311,Sgemm::Java::IO::Start,
43533,0,43654,1990081,40513,311,Sgemm::Java::IO::Start,
43633,0,43759,2256433,40614,311,Sgemm::Java::IO::Start,
43734,0,43861,2378662,40714,311,Sgemm::Java::IO::Start,
43835,0,43955,1762502,40815,311,Sgemm::Java::IO::Start,
43935,0,44056,1796429,40915,311,Sgemm::Java::IO::Start,
44035,0,44157,1780620,41016,311,Sgemm::Java::IO::Start,
44136,0,44257,1777190,41116,311,Sgemm::Java::IO::Start,
44236,0,44357,1790642,41217,311,Sgemm::Java::IO::Start,
44337,0,44458,1856366,41318,311,Sgemm::Java::IO::Start,
44437,0,44558,2436693,41419,311,Sgemm::Java::IO::Start,
44538,0,44660,1798638,41520,311,Sgemm::Java::IO::Start,
44638,0,44760,1869724,41620,311,Sgemm::Java::IO::Start,
44738,0,44859,1890146,41721,311,Sgemm::Java::IO::Start,
44838,0,44968,1883212,41821,311,Sgemm::Java::IO::Start,
44939,0,45060,1927914,41922,311,Sgemm::Java::IO::Start,
45039,0,45160,2238307,42023,311,Sgemm::Java::IO::Start,
45139,0,45260,1981930,42124,311,Sgemm::Java::IO::Start,
45239,0,45360,2099374,42225,311,Sgemm::Java::IO::Start,
45340,0,45461,1929947,42326,311,Sgemm::Java::IO::Start,
45440,0,45566,2016903,42426,311,Sgemm::Java::IO::Start,
45546,0,45618,1643184,42527,311,Sgemm::Java::IO::Start,
45597,0,45723,2025761,42628,311,Sgemm::Java::IO::Start,
45698,0,45820,2062073,42728,311,Sgemm::Java::IO::Start,
45799,0,45922,2428456,42829,311,Sgemm::Java::IO::Start,
45899,0,46036,2357778,42929,311,Sgemm::Java::IO::Start,
46000,0,46122,2192717,43029,311,Sgemm::Java::IO::Start,
46100,0,46221,2158859,43130,311,Sgemm::Java::IO::Start,
46201,0,46322,2095759,43231,311,Sgemm::Java::IO::Start,
46302,0,46423,2075368,43332,311,Sgemm::Java::IO::Start,
46402,0,46524,2364937,43432,311,Sgemm::Java::IO::Start,
46503,0,46626,2292526,43533,311,Sgemm::Java::IO::Start,
46604,0,46727,2432107,43634,311,Sgemm::Java::IO::Start,
46706,0,46826,2231097,43734,311,Sgemm::Java::IO::Start,
46806,0,46927,1731836,43835,311,Sgemm::Java::IO::Start,
46907,0,47028,2413609,43935,311,Sgemm::Java::IO::Start,
47008,0,47137,2329983,44036,311,Sgemm::Java::IO::Start,
47109,0,47229,2275035,44136,311,Sgemm::Java::IO::Start,
47209,0,47332,2340527,44236,311,Sgemm::Java::IO::Start,
47309,0,47431,2218397,44337,311,Sgemm::Java::IO::Start,
47410,0,47530,2005191,44438,311,Sgemm::Java::IO::Start,
47510,0,47631,1642743,44538,311,Sgemm::Java::IO::Start,
47610,0,47731,1819539,44638,311,Sgemm::Java::IO::Start,
47711,0,47832,1964364,44738,311,Sgemm::Java::IO::Start,
47812,0,47933,2005191,44839,311,Sgemm::Java::IO::Start,
47912,0,48035,2007885,44939,311,Sgemm::Java::IO::Start,
48013,0,48136,2238908,45039,311,Sgemm::Java::IO::Start,
48114,0,48244,2002876,45139,311,Sgemm::Java::IO::Start,
48214,0,48341,2127288,45240,311,Sgemm::Java::IO::Start,
48315,0,48436,2303693,45340,311,Sgemm::Java::IO::Start,
48415,0,48536,1816736,45440,311,Sgemm::Java::IO::Start,
48516,0,48638,1506760,45547,311,Sgemm::Java::IO::Start,
48617,0,48738,1798638,45598,311,Sgemm::Java::IO::Start,
48718,0,48840,2063182,45698,311,Sgemm::Java::IO::Start,
48818,0,48939,1791708,45799,311,Sgemm::Java::IO::Start,
48918,0,49039,1749002,45900,311,Sgemm::Java::IO::Start,
49019,0,49144,2197437,46000,311,Sgemm::Java::IO::Start,
49120,0,49252,1918881,46100,311,Sgemm::Java::IO::Start,
49221,0,49349,2408783,46201,311,Sgemm::Java::IO::Start,
49321,0,49441,1776711,46302,311,Sgemm::Java::IO::Start,
49421,0,49543,1835327,46402,311,Sgemm::Java::IO::Start,
49522,0,49652,1866915,46503,311,Sgemm::Java::IO::Start,
49624,0,49744,1785164,46606,311,Sgemm::Java::IO::Start,
49724,0,49845,1850621,46706,311,Sgemm::Java::IO::Start,
49825,0,49947,1551812,46807,311,Sgemm::Java::IO::Start,
49925,0,50048,1778626,46907,311,Sgemm::Java::IO::Start,
50027,0,50148,1990954,47009,311,Sgemm::Java::IO::Start,
50127,0,50248,1815401,47109,311,Sgemm::Java::IO::Start,
50227,0,50360,1962577,47209,311,Sgemm::Java::IO::Start,
50328,0,50456,1908254,47309,311,Sgemm::Java::IO::Start,
50429,0,50550,2043320,47410,311,Sgemm::Java::IO::Start,
50530,0,50651,2039081,47510,311,Sgemm::Java::IO::Start,
50631,0,50751,2048154,47610,311,Sgemm::Java::IO::Start,
50731,0,50852,1914786,47711,311,Sgemm::Java::IO::Start,
50832,0,50952,2025475,47812,311,Sgemm::Java::IO::Start,
50932,0,51055,2158260,47912,311,Sgemm::Java::IO::Start,
51033,0,51155,2110999,48014,311,Sgemm::Java::IO::Start,
51134,0,51257,2334450,48114,311,Sgemm::Java::IO::Start,
51235,0,51371,2264445,48214,311,Sgemm::Java::IO::Start,
51336,0,51465,2174600,48315,311,Sgemm::Java::IO::Start,
51436,0,51557,2140778,48416,311,Sgemm::Java::IO::Start,
51537,0,51658,1896723,48517,311,Sgemm::Java::IO::Start,
51638,0,51760,2004957,48617,311,Sgemm::Java::IO::Start,
51738,0,51860,1555181,48718,311,Sgemm::Java::IO::Start,
51839,0,51962,2179251,48819,311,Sgemm::Java::IO::Start,
51940,0,52060,2052664,48919,311,Sgemm::Java::IO::Start,
52040,0,52162,1955324,49019,311,Sgemm::Java::IO::Start,
52141,0,52263,1916849,49120,311,Sgemm::Java::IO::Start,
52242,0,52366,2226576,49221,311,Sgemm::Java::IO::Start,
52343,0,52464,1777190,49321,311,Sgemm::Java::IO::Start,
52443,0,52571,2075058,49422,311,Sgemm::Java::IO::Start,
52544,0,52667,2303355,49522,311,Sgemm::Java::IO::Start,
52645,0,52766,1819402,49624,311,Sgemm::Java::IO::Start,
52746,0,52867,2076735,49725,311,Sgemm::Java::IO::Start,
52846,0,52968,1804598,49825,311,Sgemm::Java::IO::Start,
52947,0,53068,1942379,49926,311,Sgemm::Java::IO::Start,
53047,0,53169,1883497,50027,311,Sgemm::Java::IO::Start,
53148,0,53269,2004957,50127,311,Sgemm::Java::IO::Start,
53249,0,53374,2186175,50228,311,Sgemm::Java::IO::Start,
53349,0,53471,1800838,50328,311,Sgemm::Java::IO::Start,
53450,0,53580,2074251,50429,311,Sgemm::Java::IO::Start,
53551,0,53678,2150773,50504,312,Sgemm::Java::IO::Stop,
53651,0,53773,2043435,50505,816,Sgemm::Java::Allocate::Start,
53752,0,53874,1797188,50511,817,Sgemm::Java::Allocate::Stop,
53853,0,53974,1973407,50530,817,Sgemm::Java::Allocate::Stop,
53954,0,54075,1980332,50562,132,Sgemm::Java::Compute::Start,
54054,0,54175,1887607,50631,132,Sgemm::Java::Compute::Start,
54155,0,54277,1772578,50731,132,Sgemm::Java::Compute::Start,
54256,0,54382,2158842,50832,132,Sgemm::Java::Compute::Start,
54356,0,54477,1967731,50933,132,Sgemm::Java::Compute::Start,
54456,0,54577,2065023,51034,132,Sgemm::Java::Compute::Start,
54557,0,54687,2232298,51134,132,Sgemm::Java::Compute::Start,
54657,0,54785,2291133,51235,132,Sgemm::Java::Compute::Start,
54758,0,54880,2901032,51336,132,Sgemm::Java::Compute::Start,
54860,0,54981,3420944,51436,132,Sgemm::Java::Compute::Start,
54960,0,55081,3474839,51537,132,Sgemm::Java::Compute::Start,
55061,0,55181,3059314,51638,132,Sgemm::Java::Compute::Start,
55161,0,55283,3237038,51738,132,Sgemm::Java::Compute::Start,
55261,0,55385,3414459,51839,132,Sgemm::Java::Compute::Start,
55364,0,55485,2484205,51941,132,Sgemm::Java::Compute::Start,
55464,0,55585,2416363,52041,132,Sgemm::Java::Compute::Start,
55565,0,55695,1652815,52141,132,Sgemm::Java::Compute::Start,
55668,0,55795,2171624,52242,132,Sgemm::Java::Compute::Start,
55768,0,55889,2657087,52344,132,Sgemm::Java::Compute::Start,
55869,0,55989,2485547,52443,132,Sgemm::Java::Compute::Start,
55969,0,56089,2014593,52544,132,Sgemm::Java::Compute::Start,
56069,0,56191,2458319,52645,132,Sgemm::Java::Compute::Start,
56169,0,56291,1987408,52746,132,Sgemm::Java::Compute::Start,
56270,0,56394,2543915,52846,132,Sgemm::Java::Compute::Start,
56370,0,56493,2584930,52947,132,Sgemm::Java::Compute::Start,
56471,0,56594,2451491,53048,132,Sgemm::Java::Compute::Start,
56571,0,56698,2413690,53149,132,Sgemm::Java::Compute::Start,
56672,0,56803,2178664,53249,132,Sgemm::Java::Compute::Start,
56772,0,56902,2205591,53350,132,Sgemm::Java::Compute::Start,
56872,0,56994,2251587,53450,132,Sgemm::Java::Compute::Start,
56973,0,57094,1962252,53551,132,Sgemm::Java::Compute::Start,
57074,0,57195,1953015,53652,132,Sgemm::Java::Compute::Start,
57174,0,57296,1943123,53752,132,Sgemm::Java::Compute::Start,
57275,0,57346,1938505,53853,132,Sgemm::Java::Compute::Start,
57326,0,57449,2316372,53954,132,Sgemm::Java::Compute::Start,
57426,0,57548,2547165,54054,132,Sgemm::Java::Compute::Start,
57528,0,57648,2083657,54155,132,Sgemm::Java::Compute::Start,
57628,0,57749,2084281,54256,132,Sgemm::Java::Compute::Start,
57728,0,57850,1332124,54356,132,Sgemm::Java::Compute::Start,
57829,0,57952,2477076,54457,132,Sgemm::Java::Compute::Start,
57929,0,58050,2156536,54557,132,Sgemm::Java::Compute::Start,
58029,0,58150,2188052,54658,132,Sgemm::Java::Compute::Start,
58130,0,58250,2194435,54758,132,Sgemm::Java::Compute::Start,
58230,0,58351,2239826,54860,132,Sgemm::Java::Compute::Start,
58330,0,58451,2096552,54960,132,Sgemm::Java::Compute::Start,
58430,0,58552,2103477,55061,132,Sgemm::Java::Compute::Start,
58531,0,58654,2105784,55161,132,Sgemm::Java::Compute::Start,
58632,0,58754,2095424,55262,132,Sgemm::Java::Compute::Start,
58732,0,58855,2759568,55364,132,Sgemm::Java::Compute::Start,
58832,0,58963,1970568,55464,132,Sgemm::Java::Compute::Start,
58932,0,59060,2933351,55565,132,Sgemm::Java::Compute::Start,
59033,0,59159,1441670,55668,132,Sgemm::Java::Compute::Start,
59133,0,59254,1951232,55768,132,Sgemm::Java::Compute::Start,
59233,0,59354,2383427,55869,132,Sgemm::Java::Compute::Start,
59333,0,59456,1949306,55969,132,Sgemm::Java::Compute::Start,
59434,0,59554,1935453,56069,132,Sgemm::Java::Compute::Start,
59534,0,59654,1774965,56170,132,Sgemm::Java::Compute::Start,
59634,0,59755,1944692,56270,132,Sgemm::Java::Compute::Start,
59734,0,59855,1207301,56370,132,Sgemm::Java::Compute::Start,
59835,0,59955,1958159,56471,132,Sgemm::Java::Compute::Start,
59935,0,60057,1924291,56572,132,Sgemm::Java::Compute::Start,
60035,0,60165,2546224,56672,132,Sgemm::Java::Compute::Start,
60135,0,60256,2400935,56772,132,Sgemm::Java::Compute::Start,
60236,0,60356,1986132,56872,132,Sgemm::Java::Compute::Start,
60336,0,60457,1921982,56973,132,Sgemm::Java::Compute::Start,
60436,0,60558,1958159,57074,132,Sgemm::Java::Compute::Start,
60536,0,60657,1888115,57175,132,Sgemm::Java::Compute::Start,
60637,0,60757,1947733,57275,132,Sgemm::Java::Compute::Start,
60737,0,60857,1958886,57326,132,Sgemm::Java::Compute::Start,
60837,0,60958,1996264,57426,132,Sgemm::Java::Compute::Start,
60937,0,61059,1966672,57528,132,Sgemm::Java::Compute::Start,
61038,0,61163,2239937,57628,132,Sgemm::Java::Compute::Start,
61138,0,61270,1928673,57729,132,Sgemm::Java::Compute::Start,
61238,0,61360,1976061,57829,132,Sgemm::Java::Compute::Start,
61339,0,61464,1943123,57929,132,Sgemm::Java::Compute::Start,
61439,0,61565,1947733,58030,132,Sgemm::Java::Compute::Start,
61539,0,61661,2381504,58130,132,Sgemm::Java::Compute::Start,
61640,0,61762,1857739,58230,132,Sgemm::Java::Compute::Start,
61740,0,61862,2358226,58330,132,Sgemm::Java::Compute::Start,
61841,0,61963,2152327,58431,132,Sgemm::Java::Compute::Start,
61941,0,62062,2002716,58532,132,Sgemm::Java::Compute::Start,
62042,0,62162,2209003,58632,132,Sgemm::Java::Compute::Start,
62142,0,62274,2259120,58732,132,Sgemm::Java::Compute::Start,
62243,0,62378,2007805,58832,132,Sgemm::Java::Compute::Start,
62343,0,62464,2113274,58933,132,Sgemm::Java::Compute::Start,
62444,0,62564,1776318,58952,133,Sgemm::Java::Compute::Stop,
62544,0,62664,1742469,59005,0,:: :: :: ::,
62644,0,62765,1771776,59024,846,Sgemm::JavaThreaded::IO::Start,
62744,0,62866,1613470,59033,846,Sgemm::JavaThreaded::IO::Start,
62845,0,62968,1582315,59133,846,Sgemm::JavaThreaded::IO::Start,
62948,0,63069,1756456,59233,846,Sgemm::JavaThreaded::IO::Start,
63048,0,63169,1969511,59334,846,Sgemm::JavaThreaded::IO::Start,
63148,0,63272,1980152,59434,846,Sgemm::JavaThreaded::IO::Start,
63249,0,63377,2403453,59534,846,Sgemm::JavaThreaded::IO::Start,
63350,0,63471,1646218,59634,846,Sgemm::JavaThreaded::IO::Start,
63450,0,63572,1844652,59735,846,Sgemm::JavaThreaded::IO::Start,
63551,0,63672,2090685,59835,846,Sgemm::JavaThreaded::IO::Start,
63652,0,63773,1851119,59935,846,Sgemm::JavaThreaded::IO::Start,
63752,0,63874,1344237,60035,846,Sgemm::JavaThreaded::IO::Start,
63853,0,63974,2072152,60136,846,Sgemm::JavaThreaded::IO::Start,
63953,0,64075,1718295,60236,846,Sgemm::JavaThreaded::IO::Start,
64054,0,64176,1627514,60336,846,Sgemm::JavaThreaded::IO::Start,
64154,0,64275,2122122,60436,846,Sgemm::JavaThreaded::IO::Start,
64255,0,64385,2599089,60537,846,Sgemm::JavaThreaded::IO::Start,
64355,0,64483,2927762,60637,846,Sgemm::JavaThreaded::IO::Start,
64455,0,64578,2731733,60737,846,Sgemm::JavaThreaded::IO::Start,
64555,0,64677,1320788,60837,846,Sgemm::JavaThreaded::IO::Start,
64656,0,64777,1773745,60938,846,Sgemm::JavaThreaded::IO::Start,
64756,0,64878,1898842,61038,846,Sgemm::JavaThreaded::IO::Start,
64856,0,64979,1869314,61138,846,Sgemm::JavaThreaded::IO::Start,
64957,0,65079,1964219,61239,846,Sgemm::JavaThreaded::IO::Start,
65058,0,65179,1911849,61339,846,Sgemm::JavaThreaded::IO::Start,
65158,0,65280,1730867,61439,846,Sgemm::JavaThreaded::IO::Start,
65258,0,65379,2219519,61539,846,Sgemm::JavaThreaded::IO::Start,
65358,0,65481,1985307,61640,846,Sgemm::JavaThreaded::IO::Start,
65459,0,65590,2057741,61741,846,Sgemm::JavaThreaded::IO::Start,
65559,0,65681,2412028,61841,846,Sgemm::JavaThreaded::IO::Start,
65659,0,65785,1824121,61942,846,Sgemm::JavaThreaded::IO::Start,
65764,0,65886,1736013,62042,846,Sgemm::JavaThreaded::IO::Start,
65866,0,65986,1783330,62142,846,Sgemm::JavaThreaded::IO::Start,
65966,0,66087,1742503,62243,846,Sgemm::JavaThreaded::IO::Start,
66067,0,66188,1787568,62344,846,Sgemm::JavaThreaded::IO::Start,
66167,0,66295,1914674,62444,846,Sgemm::JavaThreaded::IO::Start,
66268,0,66389,1801436,62544,846,Sgemm::JavaThreaded::IO::Start,
66369,0,66490,1742063,62644,846,Sgemm::JavaThreaded::IO::Start,
66469,0,66597,1925601,62745,846,Sgemm::JavaThreaded::IO::Start,
66569,0,66695,2217205,62845,846,Sgemm::JavaThreaded::IO::Start,
66670,0,66792,1370831,62948,846,Sgemm::JavaThreaded::IO::Start,
66770,0,66893,1291892,63048,846,Sgemm::JavaThreaded::IO::Start,
66870,0,67000,1854774,63149,846,Sgemm::JavaThreaded::IO::Start,
66971,0,67092,1939009,63249,846,Sgemm::JavaThreaded::IO::Start,
67071,0,67192,1878371,63350,846,Sgemm::JavaThreaded::IO::Start,
67171,0,67293,1874137,63451,846,Sgemm::JavaThreaded::IO::Start,
67271,0,67393,1968790,63551,846,Sgemm::JavaThreaded::IO::Start,
67372,0,67492,1998792,63652,846,Sgemm::JavaThreaded::IO::Start,
67472,0,67592,1949092,63753,846,Sgemm::JavaThreaded::IO::Start,
67572,0,67714,1830727,63853,846,Sgemm::JavaThreaded::IO::Start,
67672,0,67800,2211763,63954,846,Sgemm::JavaThreaded::IO::Start,
67773,0,67893,1895960,64054,846,Sgemm::JavaThreaded::IO::Start,
67873,0,67994,2498592,64154,846,Sgemm::JavaThreaded::IO::Start,
67973,0,68094,1941636,64255,846,Sgemm::JavaThreaded::IO::Start,
68073,0,68194,2014194,64356,846,Sgemm::JavaThreaded::IO::Start,
68174,0,68294,1932624,64457,846,Sgemm::JavaThreaded::IO::Start,
68274,0,68395,1937237,64556,846,Sgemm::JavaThreaded::IO::Start,
68374,0,68494,2461661,64656,846,Sgemm::JavaThreaded::IO::Start,
68474,0,68595,1892224,64756,846,Sgemm::JavaThreaded::IO::Start,
68575,0,68695,1935744,64856,846,Sgemm::JavaThreaded::IO::Start,
68675,0,68798,1892966,64958,846,Sgemm::JavaThreaded::IO::Start,
68775,0,68896,2071782,65058,846,Sgemm::JavaThreaded::IO::Start,
68875,0,68996,1912363,65159,846,Sgemm::JavaThreaded::IO::Start,
68976,0,69096,2034464,65259,846,Sgemm::JavaThreaded::IO::Start,
69076,0,69196,1925564,65359,846,Sgemm::JavaThreaded::IO::Start,
69176,0,69297,1927872,65459,846,Sgemm::JavaThreaded::IO::Start,
69276,0,69399,1902870,65559,846,Sgemm::JavaThreaded::IO::Start,
69377,0,69497,2115764,65660,846,Sgemm::JavaThreaded::IO::Start,
69477,0,69597,2045740,65765,846,Sgemm::JavaThreaded::IO::Start,
69577,0,69699,1933815,65866,846,Sgemm::JavaThreaded::IO::Start,
69678,0,69799,1970040,65967,846,Sgemm::JavaThreaded::IO::Start,
69778,0,69906,1963104,66067,846,Sgemm::JavaThreaded::IO::Start,
69879,0,70000,1995189,66167,846,Sgemm::JavaThreaded::IO::Start,
69979,0,70114,2053964,66268,846,Sgemm::JavaThreaded::IO::Start,
70080,0,70200,2466905,66369,846,Sgemm::JavaThreaded::IO::Start,
70180,0,70301,2457687,66469,846,Sgemm::JavaThreaded::IO::Start,
70280,0,70401,2419657,66570,846,Sgemm::JavaThreaded::IO::Start,
70380,0,70501,2607208,66670,846,Sgemm::JavaThreaded::IO::Start,
70481,0,70601,2432726,66770,846,Sgemm::JavaThreaded::IO::Start,
70581,0,70708,2383040,66871,846,Sgemm::JavaThreaded::IO::Start,
70681,0,70804,2007114,66971,846,Sgemm::JavaThreaded::IO::Start,
70782,0,70905,2518618,67071,846,Sgemm::JavaThreaded::IO::Start,
70882,0,71018,2180346,67171,846,Sgemm::JavaThreaded::IO::Start,
70982,0,71104,1954472,67272,846,Sgemm::JavaThreaded::IO::Start,
71083,0,71204,1666437,67372,846,Sgemm::JavaThreaded::IO::Start,
71184,0,71306,2089393,67472,846,Sgemm::JavaThreaded::IO::Start,
71285,0,71406,2089393,67572,846,Sgemm::JavaThreaded::IO::Start,
71385,0,71509,1691027,67673,846,Sgemm::JavaThreaded::IO::Start,
71486,0,71608,2099473,67773,846,Sgemm::JavaThreaded::IO::Start,
71587,0,71708,1569910,67873,846,Sgemm::JavaThreaded::IO::Start,
71687,0,71808,1843691,67973,846,Sgemm::JavaThreaded::IO::Start,
71787,0,71908,1843691,68074,846,Sgemm::JavaThreaded::IO::Start,
71888,0,72010,1843520,68174,846,Sgemm::JavaThreaded::IO::Start,
71988,0,72118,2071944,68274,846,Sgemm::JavaThreaded::IO::Start,
72088,0,72210,2093451,68374,846,Sgemm::JavaThreaded::IO::Start,
72189,0,72310,2140772,68475,846,Sgemm::JavaThreaded::IO::Start,
72290,0,72411,1946261,68575,846,Sgemm::JavaThreaded::IO::Start,
72390,0,72512,1934704,68675,846,Sgemm::JavaThreaded::IO::Start,
72492,0,72613,2231286,68775,846,Sgemm::JavaThreaded::IO::Start,
72592,0,72713,3799576,68876,846,Sgemm::JavaThreaded::IO::Start,
72692,0,72814,4355451,68976,846,Sgemm::JavaThreaded::IO::Start,
72794,0,72914,3843998,69076,846,Sgemm::JavaThreaded::IO::Start,
72894,0,73017,4500107,69176,846,Sgemm::JavaThreaded::IO::Start,
72995,0,73127,4838644,69277,846,Sgemm::JavaThreaded::IO::Start,
73096,0,73224,4760115,69377,846,Sgemm::JavaThreaded::IO::Start,
73196,0,73317,4086847,69477,846,Sgemm::JavaThreaded::IO::Start,
73297,0,73418,4589420,69577,846,Sgemm::JavaThreaded::IO::Start,
73398,0,73518,4600417,69678,846,Sgemm::JavaThreaded::IO::Start,
73498,0,73618,2098679,69779,846,Sgemm::JavaThreaded::IO::Start,
73598,0,73719,3301917,69879,846,Sgemm::JavaThreaded::IO::Start,
73699,0,73820,4654127,69979,846,Sgemm::JavaThreaded::IO::Start,
73800,0,73920,3973817,70080,846,Sgemm::JavaThreaded::IO::Start,
73900,0,74022,4086847,70180,846,Sgemm::JavaThreaded::IO::Start,
74001,0,74122,4526869,70280,846,Sgemm::JavaThreaded::IO::Start,
74102,0,74235,4873380,70381,846,Sgemm::JavaThreaded::IO::Start,
74202,0,74322,4701900,70481,846,Sgemm::JavaThreaded::IO::Start,
74302,0,74423,4301780,70581,846,Sgemm::JavaThreaded::IO::Start,
74403,0,74524,4877546,70681,846,Sgemm::JavaThreaded::IO::Start,
74504,0,74625,4570924,70782,846,Sgemm::JavaThreaded::IO::Start,
74604,0,74727,4606507,70882,846,Sgemm::JavaThreaded::IO::Start,
74705,0,74826,4697358,70983,846,Sgemm::JavaThreaded::IO::Start,
74805,0,74928,3634866,71084,846,Sgemm::JavaThreaded::IO::Start,
74906,0,75028,1996191,71184,846,Sgemm::JavaThreaded::IO::Start,
75007,0,75130,2864279,71285,846,Sgemm::JavaThreaded::IO::Start,
75107,0,75233,2510093,71385,846,Sgemm::JavaThreaded::IO::Start,
75208,0,75352,1998484,71487,846,Sgemm::JavaThreaded::IO::Start,
75309,0,75431,1892733,71587,846,Sgemm::JavaThreaded::IO::Start,
75409,0,75531,1691452,71687,846,Sgemm::JavaThreaded::IO::Start,
75509,0,75632,1795362,71788,846,Sgemm::JavaThreaded::IO::Start,
75610,0,75730,1923016,71888,846,Sgemm::JavaThreaded::IO::Start,
75710,0,75831,1938800,71988,846,Sgemm::JavaThreaded::IO::Start,
75810,0,75932,2448194,72089,846,Sgemm::JavaThreaded::IO::Start,
75911,0,76032,1941857,72190,846,Sgemm::JavaThreaded::IO::Start,
76011,0,76131,1964557,72290,846,Sgemm::JavaThreaded::IO::Start,
76111,0,76234,1906203,72391,846,Sgemm::JavaThreaded::IO::Start,
76212,0,76339,1978556,72492,846,Sgemm::JavaThreaded::IO::Start,
76312,0,76437,1806524,72548,847,Sgemm::JavaThreaded::IO::Stop,
76412,0,76533,1994335,72549,791,Sgemm::JavaThreaded::Allocate::Start,
76513,0,76634,1994335,72550,792,Sgemm::JavaThreaded::Allocate::Stop,
76613,0,76733,1935453,72589,173,Sgemm::JavaThreaded::Compute::Start,
76713,0,76836,2329163,72592,173,Sgemm::JavaThreaded::Compute::Start,
76813,0,76934,1993097,72693,173,Sgemm::JavaThreaded::Compute::Start,
76914,0,77035,1683117,72794,173,Sgemm::JavaThreaded::Compute::Start,
77015,0,77136,1977310,72895,173,Sgemm::JavaThreaded::Compute::Start,
77115,0,77237,1919157,72995,173,Sgemm::JavaThreaded::Compute::Start,
77215,0,77336,1941857,73096,173,Sgemm::JavaThreaded::Compute::Start,
77315,0,77443,1688294,73196,173,Sgemm::JavaThreaded::Compute::Start,
77416,0,77543,1866293,73297,173,Sgemm::JavaThreaded::Compute::Start,
