App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 03:39:43 PM","1 min 33 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
40192,0,40313,3362988,37686,56,Histogram::JavaThreaded::Compute::Start,
40293,0,40413,2595550,37786,56,Histogram::JavaThreaded::Compute::Start,
40393,0,40514,2675587,37886,56,Histogram::JavaThreaded::Compute::Start,
40493,0,40624,4131585,37986,56,Histogram::JavaThreaded::Compute::Start,
40594,0,40714,2567398,38087,56,Histogram::JavaThreaded::Compute::Start,
40694,0,40814,3029373,38187,56,Histogram::JavaThreaded::Compute::Start,
40794,0,40929,3384670,38287,56,Histogram::JavaThreaded::Compute::Start,
40894,0,41015,2708111,38387,56,Histogram::JavaThreaded::Compute::Start,
40995,0,41115,3763349,38487,56,Histogram::JavaThreaded::Compute::Start,
41095,0,41216,2307363,38588,56,Histogram::JavaThreaded::Compute::Start,
41196,0,41316,2794943,38688,56,Histogram::JavaThreaded::Compute::Start,
41296,0,41417,3659593,38788,56,Histogram::JavaThreaded::Compute::Start,
41397,0,41518,2271030,38888,56,Histogram::JavaThreaded::Compute::Start,
41497,0,41618,2801186,38989,56,Histogram::JavaThreaded::Compute::Start,
41598,0,41718,2916397,39089,56,Histogram::JavaThreaded::Compute::Start,
41698,0,41819,1981916,39189,56,Histogram::JavaThreaded::Compute::Start,
41799,0,41919,2811691,39290,56,Histogram::JavaThreaded::Compute::Start,
41899,0,42036,3102018,39390,56,Histogram::JavaThreaded::Compute::Start,
42001,0,42122,3307879,39490,56,Histogram::JavaThreaded::Compute::Start,
42101,0,42222,2394876,39590,56,Histogram::JavaThreaded::Compute::Start,
42201,0,42322,4136644,39691,56,Histogram::JavaThreaded::Compute::Start,
42301,0,42424,2507085,39791,56,Histogram::JavaThreaded::Compute::Start,
42402,0,42523,3303694,39891,56,Histogram::JavaThreaded::Compute::Start,
42502,0,42625,2276571,39991,56,Histogram::JavaThreaded::Compute::Start,
42602,0,42724,2793326,40091,56,Histogram::JavaThreaded::Compute::Start,
42702,0,42824,3513610,40192,56,Histogram::JavaThreaded::Compute::Start,
42803,0,42924,3486597,40293,56,Histogram::JavaThreaded::Compute::Start,
42903,0,43025,2873437,40393,56,Histogram::JavaThreaded::Compute::Start,
43003,0,43132,5628318,40494,56,Histogram::JavaThreaded::Compute::Start,
43103,0,43225,1881011,40594,56,Histogram::JavaThreaded::Compute::Start,
43204,0,43324,3116266,40694,56,Histogram::JavaThreaded::Compute::Start,
43304,0,43433,5119924,40794,56,Histogram::JavaThreaded::Compute::Start,
43405,0,43525,2345810,40895,56,Histogram::JavaThreaded::Compute::Start,
43505,0,43627,2707370,40995,56,Histogram::JavaThreaded::Compute::Start,
43606,0,43727,2820479,41096,56,Histogram::JavaThreaded::Compute::Start,
43706,0,43827,2971289,41196,56,Histogram::JavaThreaded::Compute::Start,
43807,0,43928,3300481,41296,56,Histogram::JavaThreaded::Compute::Start,
43907,0,44028,4091140,41397,56,Histogram::JavaThreaded::Compute::Start,
44008,0,44131,1608484,41497,56,Histogram::JavaThreaded::Compute::Start,
44108,0,44236,2904258,41598,56,Histogram::JavaThreaded::Compute::Start,
44208,0,44329,4080071,41699,56,Histogram::JavaThreaded::Compute::Start,
44309,0,44429,2131793,41799,56,Histogram::JavaThreaded::Compute::Start,
44409,0,44530,3333575,41900,56,Histogram::JavaThreaded::Compute::Start,
44510,0,44635,1431987,42001,56,Histogram::JavaThreaded::Compute::Start,
44610,0,44730,3809346,42101,56,Histogram::JavaThreaded::Compute::Start,
44711,0,44831,2294153,42201,56,Histogram::JavaThreaded::Compute::Start,
44811,0,44931,2839417,42302,56,Histogram::JavaThreaded::Compute::Start,
44911,0,45032,3167521,42402,56,Histogram::JavaThreaded::Compute::Start,
45012,0,45134,2440619,42502,56,Histogram::JavaThreaded::Compute::Start,
45113,0,45237,3134878,42602,56,Histogram::JavaThreaded::Compute::Start,
45213,0,45345,2386077,42703,56,Histogram::JavaThreaded::Compute::Start,
45314,0,45434,1668065,42803,56,Histogram::JavaThreaded::Compute::Start,
45414,0,45534,3050971,42903,56,Histogram::JavaThreaded::Compute::Start,
45514,0,45635,2834324,43003,56,Histogram::JavaThreaded::Compute::Start,
45615,0,45736,2028356,43104,56,Histogram::JavaThreaded::Compute::Start,
45715,0,45835,3112567,43204,56,Histogram::JavaThreaded::Compute::Start,
45815,0,45936,4009149,43304,56,Histogram::JavaThreaded::Compute::Start,
45915,0,46036,2320686,43405,56,Histogram::JavaThreaded::Compute::Start,
46016,0,46136,3077364,43505,56,Histogram::JavaThreaded::Compute::Start,
46116,0,46237,4588483,43606,56,Histogram::JavaThreaded::Compute::Start,
46216,0,46343,2337928,43706,56,Histogram::JavaThreaded::Compute::Start,
46316,0,46438,3143160,43807,56,Histogram::JavaThreaded::Compute::Start,
46417,0,46537,3011546,43907,56,Histogram::JavaThreaded::Compute::Start,
46517,0,46638,2145482,44008,56,Histogram::JavaThreaded::Compute::Start,
46618,0,46738,2123083,44108,56,Histogram::JavaThreaded::Compute::Start,
46718,0,46839,2132811,44208,56,Histogram::JavaThreaded::Compute::Start,
46819,0,46940,2108104,44309,56,Histogram::JavaThreaded::Compute::Start,
46919,0,47039,2112664,44409,56,Histogram::JavaThreaded::Compute::Start,
47019,0,47141,1834684,44510,56,Histogram::JavaThreaded::Compute::Start,
47119,0,47240,2172517,44611,56,Histogram::JavaThreaded::Compute::Start,
47219,0,47340,2117227,44711,56,Histogram::JavaThreaded::Compute::Start,
47320,0,47449,2130530,44811,56,Histogram::JavaThreaded::Compute::Start,
47421,0,47540,2177283,44912,56,Histogram::JavaThreaded::Compute::Start,
47521,0,47641,2110386,45012,56,Histogram::JavaThreaded::Compute::Start,
47621,0,47741,2112664,45113,56,Histogram::JavaThreaded::Compute::Start,
47721,0,47844,2105245,45213,56,Histogram::JavaThreaded::Compute::Start,
47822,0,47943,2319718,45314,56,Histogram::JavaThreaded::Compute::Start,
47922,0,48043,2134093,45414,56,Histogram::JavaThreaded::Compute::Start,
48022,0,48142,2158831,45514,56,Histogram::JavaThreaded::Compute::Start,
48122,0,48243,2145532,45615,56,Histogram::JavaThreaded::Compute::Start,
48222,0,48343,1998518,45715,56,Histogram::JavaThreaded::Compute::Start,
48323,0,48449,2421662,45815,56,Histogram::JavaThreaded::Compute::Start,
48423,0,48545,2105827,45916,56,Histogram::JavaThreaded::Compute::Start,
48523,0,48643,2411541,46016,56,Histogram::JavaThreaded::Compute::Start,
48623,0,48744,2366698,46116,56,Histogram::JavaThreaded::Compute::Start,
48724,0,48844,2790798,46216,56,Histogram::JavaThreaded::Compute::Start,
48824,0,48955,2136371,46317,56,Histogram::JavaThreaded::Compute::Start,
48924,0,49045,2127640,46417,56,Histogram::JavaThreaded::Compute::Start,
49025,0,49145,2156406,46463,57,Histogram::JavaThreaded::Compute::Stop,
49125,0,49246,2232092,46504,0,:: :: :: ::,
49225,0,49345,2148979,46517,0,:: :: :: ::,
49325,0,49446,2766072,46522,275,Histogram::RenderScript::IO::Start,
49426,0,49554,2023510,46618,275,Histogram::RenderScript::IO::Start,
49526,0,49650,2138693,46719,275,Histogram::RenderScript::IO::Start,
49626,0,49747,2424844,46819,275,Histogram::RenderScript::IO::Start,
49726,0,49847,2229065,46919,275,Histogram::RenderScript::IO::Start,
49827,0,49946,2825737,47019,275,Histogram::RenderScript::IO::Start,
49927,0,50047,2380986,47119,275,Histogram::RenderScript::IO::Start,
50027,0,50147,2358957,47220,275,Histogram::RenderScript::IO::Start,
50127,0,50247,2352122,47321,275,Histogram::RenderScript::IO::Start,
50228,0,50348,2123659,47421,275,Histogram::RenderScript::IO::Start,
50328,0,50449,2125942,47521,275,Histogram::RenderScript::IO::Start,
50428,0,50549,2121384,47621,275,Histogram::RenderScript::IO::Start,
50528,0,50649,2121960,47722,275,Histogram::RenderScript::IO::Start,
50629,0,50756,2113224,47822,275,Histogram::RenderScript::IO::Start,
50729,0,50850,2277821,47922,275,Histogram::RenderScript::IO::Start,
50831,0,50951,2108096,48022,275,Histogram::RenderScript::IO::Start,
50931,0,51050,2197321,48122,275,Histogram::RenderScript::IO::Start,
51031,0,51152,2114355,48223,275,Histogram::RenderScript::IO::Start,
51131,0,51253,1274686,48323,275,Histogram::RenderScript::IO::Start,
51231,0,51351,2166258,48423,275,Histogram::RenderScript::IO::Start,
51332,0,51452,2271173,48523,275,Histogram::RenderScript::IO::Start,
51432,0,51552,1681236,48624,275,Histogram::RenderScript::IO::Start,
51532,0,51652,2101828,48724,275,Histogram::RenderScript::IO::Start,
51632,0,51756,2135704,48824,275,Histogram::RenderScript::IO::Start,
51732,0,51862,2022412,48924,275,Histogram::RenderScript::IO::Start,
51833,0,51953,1691801,49025,275,Histogram::RenderScript::IO::Start,
51933,0,52057,2123112,49125,275,Histogram::RenderScript::IO::Start,
52033,0,52156,2185313,49225,275,Histogram::RenderScript::IO::Start,
52133,0,52255,2095938,49326,275,Histogram::RenderScript::IO::Start,
52234,0,52355,2110355,49426,275,Histogram::RenderScript::IO::Start,
52334,0,52455,2108078,49526,275,Histogram::RenderScript::IO::Start,
52434,0,52556,2121352,49626,275,Histogram::RenderScript::IO::Start,
52535,0,52655,2100693,49727,275,Histogram::RenderScript::IO::Start,
52635,0,52756,2203674,49827,275,Histogram::RenderScript::IO::Start,
52735,0,52862,2233621,49927,275,Histogram::RenderScript::IO::Start,
52836,0,52959,2224889,50027,275,Histogram::RenderScript::IO::Start,
52936,0,53059,2095372,50127,275,Histogram::RenderScript::IO::Start,
53037,0,53159,2103545,50228,275,Histogram::RenderScript::IO::Start,
53137,0,53261,2452487,50328,275,Histogram::RenderScript::IO::Start,
53238,0,53359,2208114,50428,275,Histogram::RenderScript::IO::Start,
53338,0,53461,2498129,50529,275,Histogram::RenderScript::IO::Start,
53439,0,53560,2243797,50629,275,Histogram::RenderScript::IO::Start,
53540,0,53661,3071467,50729,275,Histogram::RenderScript::IO::Start,
53640,0,53761,3120466,50831,275,Histogram::RenderScript::IO::Start,
53740,0,53860,2190858,50931,275,Histogram::RenderScript::IO::Start,
53841,0,53967,2144108,51031,275,Histogram::RenderScript::IO::Start,
53941,0,54063,2080011,51131,275,Histogram::RenderScript::IO::Start,
54042,0,54163,2095372,51232,275,Histogram::RenderScript::IO::Start,
54142,0,54264,2083977,51332,275,Histogram::RenderScript::IO::Start,
54243,0,54364,2396607,51432,275,Histogram::RenderScript::IO::Start,
54343,0,54464,2606813,51532,275,Histogram::RenderScript::IO::Start,
54444,0,54565,2105823,51632,275,Histogram::RenderScript::IO::Start,
54544,0,54666,2093096,51733,275,Histogram::RenderScript::IO::Start,
54645,0,54766,2101833,51833,275,Histogram::RenderScript::IO::Start,
54745,0,54866,1943104,51933,275,Histogram::RenderScript::IO::Start,
54846,0,54978,1128183,52034,275,Histogram::RenderScript::IO::Start,
54946,0,55075,2230130,52134,275,Histogram::RenderScript::IO::Start,
55046,0,55168,3938324,52234,275,Histogram::RenderScript::IO::Start,
55147,0,55269,2826481,52334,275,Histogram::RenderScript::IO::Start,
55248,0,55369,4131697,52435,275,Histogram::RenderScript::IO::Start,
55349,0,55470,4244339,52535,275,Histogram::RenderScript::IO::Start,
55450,0,55570,4213551,52635,275,Histogram::RenderScript::IO::Start,
55550,0,55670,3646288,52735,275,Histogram::RenderScript::IO::Start,
55650,0,55771,4341424,52836,275,Histogram::RenderScript::IO::Start,
55751,0,55871,2308097,52936,275,Histogram::RenderScript::IO::Start,
55851,0,55971,2649363,53037,275,Histogram::RenderScript::IO::Start,
55951,0,56074,1701868,53138,275,Histogram::RenderScript::IO::Start,
56051,0,56179,2151893,53238,275,Histogram::RenderScript::IO::Start,
56152,0,56275,2133998,53339,275,Histogram::RenderScript::IO::Start,
56252,0,56372,2141858,53439,275,Histogram::RenderScript::IO::Start,
56352,0,56472,2144128,53540,275,Histogram::RenderScript::IO::Start,
56452,0,56574,2174330,53640,275,Histogram::RenderScript::IO::Start,
56552,0,56673,2047166,53740,275,Histogram::RenderScript::IO::Start,
56653,0,56773,2118533,53841,275,Histogram::RenderScript::IO::Start,
56753,0,56873,2126543,53941,275,Histogram::RenderScript::IO::Start,
56853,0,56973,2142136,54042,275,Histogram::RenderScript::IO::Start,
56953,0,57073,2170748,54143,275,Histogram::RenderScript::IO::Start,
57053,0,57180,2387173,54243,275,Histogram::RenderScript::IO::Start,
57154,0,57276,2110371,54343,275,Histogram::RenderScript::IO::Start,
57254,0,57374,2169132,54444,275,Histogram::RenderScript::IO::Start,
57354,0,57474,2187003,54545,275,Histogram::RenderScript::IO::Start,
57454,0,57574,2173696,54645,275,Histogram::RenderScript::IO::Start,
57554,0,57674,2144418,54746,275,Histogram::RenderScript::IO::Start,
57655,0,57776,2169132,54846,275,Histogram::RenderScript::IO::Start,
57755,0,57877,2233159,54894,276,Histogram::RenderScript::IO::Stop,
57855,0,57975,2280296,54895,954,Histogram::RenderScript::Allocate::Start,
57955,0,58075,2125390,54898,955,Histogram::RenderScript::Allocate::Stop,
58056,0,58176,2120835,54899,35,Histogram::RenderScript::Init::Start,
58156,0,58286,2163393,54946,35,Histogram::RenderScript::Init::Start,
58256,0,58377,2194557,54950,36,Histogram::RenderScript::Init::Stop,
58356,0,58476,1973387,54952,208,Histogram::RenderScript::Setup::Start,
58456,0,58576,2034433,54953,209,Histogram::RenderScript::Setup::Stop,
58557,0,58677,2029875,54954,954,Histogram::RenderScript::Allocate::Start,
58657,0,58777,1907235,54984,955,Histogram::RenderScript::Allocate::Stop,
58757,0,58878,2009109,54989,117,Histogram::RenderScript::CopyTo::Start,
58857,0,58978,2049390,54991,118,Histogram::RenderScript::CopyTo::Stop,
58958,0,59077,2440338,54992,37,Histogram::RenderScript::SetupArgs::Start,
59058,0,59178,2645534,54995,38,Histogram::RenderScript::SetupArgs::Stop,
59158,0,59290,2801797,55027,618,Histogram::RenderScript::Compute::Start,
59258,0,59381,2146064,55047,618,Histogram::RenderScript::Compute::Start,
59359,0,59479,1971780,55147,618,Histogram::RenderScript::Compute::Start,
59459,0,59579,2409578,55249,618,Histogram::RenderScript::Compute::Start,
59559,0,59680,1873438,55350,618,Histogram::RenderScript::Compute::Start,
59660,0,59779,2621830,55450,618,Histogram::RenderScript::Compute::Start,
59760,0,59880,2054510,55550,618,Histogram::RenderScript::Compute::Start,
59860,0,59980,2401171,55650,618,Histogram::RenderScript::Compute::Start,
59960,0,60080,2740990,55751,618,Histogram::RenderScript::Compute::Start,
60061,0,60181,2150677,55756,619,Histogram::RenderScript::Compute::Stop,
60161,0,60281,2108104,55758,860,Histogram::RenderScript::CopyFrom::Start,
60261,0,60392,2123689,55775,861,Histogram::RenderScript::CopyFrom::Stop,
60362,0,60486,2141555,55851,861,Histogram::RenderScript::CopyFrom::Stop,
60462,0,60583,1986686,55896,0,:: :: :: ::,
60563,0,60683,2024690,55912,548,Histogram::OpenCL(GPU)::IO::Start,
60663,0,60784,2062693,55951,548,Histogram::OpenCL(GPU)::IO::Start,
60764,0,60884,2017135,56052,548,Histogram::OpenCL(GPU)::IO::Start,
60864,0,60984,2097273,56152,548,Histogram::OpenCL(GPU)::IO::Start,
60964,0,61085,2105251,56252,548,Histogram::OpenCL(GPU)::IO::Start,
61065,0,61186,1953245,56352,548,Histogram::OpenCL(GPU)::IO::Start,
61165,0,61287,2094233,56452,548,Histogram::OpenCL(GPU)::IO::Start,
61266,0,61386,1988971,56553,548,Histogram::OpenCL(GPU)::IO::Start,
61366,0,61498,2156554,56653,548,Histogram::OpenCL(GPU)::IO::Start,
61467,0,61594,2324520,56753,548,Histogram::OpenCL(GPU)::IO::Start,
61567,0,61687,2102974,56853,548,Histogram::OpenCL(GPU)::IO::Start,
61667,0,61788,1975668,56953,548,Histogram::OpenCL(GPU)::IO::Start,
61768,0,61888,2093087,57054,548,Histogram::OpenCL(GPU)::IO::Start,
61868,0,61989,1639111,57154,548,Histogram::OpenCL(GPU)::IO::Start,
61969,0,62089,2089671,57254,548,Histogram::OpenCL(GPU)::IO::Start,
62069,0,62190,2082832,57354,548,Histogram::OpenCL(GPU)::IO::Start,
62170,0,62290,2109813,57454,548,Histogram::OpenCL(GPU)::IO::Start,
62270,0,62391,2104115,57555,548,Histogram::OpenCL(GPU)::IO::Start,
62370,0,62492,2101833,57655,548,Histogram::OpenCL(GPU)::IO::Start,
62470,0,62593,1737116,57755,548,Histogram::OpenCL(GPU)::IO::Start,
62570,0,62699,2112664,57855,548,Histogram::OpenCL(GPU)::IO::Start,
62671,0,62791,2123689,57956,548,Histogram::OpenCL(GPU)::IO::Start,
62771,0,62891,2996971,58056,548,Histogram::OpenCL(GPU)::IO::Start,
62871,0,62992,2275542,58156,548,Histogram::OpenCL(GPU)::IO::Start,
62971,0,63092,2114355,58256,548,Histogram::OpenCL(GPU)::IO::Start,
63072,0,63193,2127640,58356,548,Histogram::OpenCL(GPU)::IO::Start,
63172,0,63293,2107523,58457,548,Histogram::OpenCL(GPU)::IO::Start,
63272,0,63394,2157659,58557,548,Histogram::OpenCL(GPU)::IO::Start,
63373,0,63494,2177791,58657,548,Histogram::OpenCL(GPU)::IO::Start,
63473,0,63594,2331608,58757,548,Histogram::OpenCL(GPU)::IO::Start,
63573,0,63699,2481374,58858,548,Histogram::OpenCL(GPU)::IO::Start,
63673,0,63795,2108104,58958,548,Histogram::OpenCL(GPU)::IO::Start,
63775,0,63898,2027517,59058,548,Histogram::OpenCL(GPU)::IO::Start,
63875,0,63998,2105823,59158,548,Histogram::OpenCL(GPU)::IO::Start,
63975,0,64103,2394329,59258,548,Histogram::OpenCL(GPU)::IO::Start,
64075,0,64197,2146114,59359,548,Histogram::OpenCL(GPU)::IO::Start,
64176,0,64299,2367341,59459,548,Histogram::OpenCL(GPU)::IO::Start,
64276,0,64399,2251477,59560,548,Histogram::OpenCL(GPU)::IO::Start,
64376,0,64498,2148927,59660,548,Histogram::OpenCL(GPU)::IO::Start,
64476,0,64598,2140974,59760,548,Histogram::OpenCL(GPU)::IO::Start,
64577,0,64698,2205955,59860,548,Histogram::OpenCL(GPU)::IO::Start,
64677,0,64805,2210513,59960,548,Histogram::OpenCL(GPU)::IO::Start,
64777,0,64900,2114355,60061,548,Histogram::OpenCL(GPU)::IO::Start,
64878,0,64999,2973765,60161,548,Histogram::OpenCL(GPU)::IO::Start,
64978,0,65098,2578411,60262,548,Histogram::OpenCL(GPU)::IO::Start,
65078,0,65201,2428876,60362,548,Histogram::OpenCL(GPU)::IO::Start,
65179,0,65298,2115046,60462,548,Histogram::OpenCL(GPU)::IO::Start,
65279,0,65404,1409427,60563,548,Histogram::OpenCL(GPU)::IO::Start,
65381,0,65500,2383931,60663,548,Histogram::OpenCL(GPU)::IO::Start,
65479,0,65599,1872896,60764,548,Histogram::OpenCL(GPU)::IO::Start,
65580,0,65700,2599181,60864,548,Histogram::OpenCL(GPU)::IO::Start,
65680,0,65803,2652575,60965,548,Histogram::OpenCL(GPU)::IO::Start,
65780,0,65912,2805825,61065,548,Histogram::OpenCL(GPU)::IO::Start,
65881,0,66002,2597106,61166,548,Histogram::OpenCL(GPU)::IO::Start,
65981,0,66101,2617108,61266,548,Histogram::OpenCL(GPU)::IO::Start,
66081,0,66204,1951318,61366,548,Histogram::OpenCL(GPU)::IO::Start,
66181,0,66302,1964530,61467,548,Histogram::OpenCL(GPU)::IO::Start,
66282,0,66406,3811779,61567,548,Histogram::OpenCL(GPU)::IO::Start,
66382,0,66502,2689708,61668,548,Histogram::OpenCL(GPU)::IO::Start,
66482,0,66603,1453583,61768,548,Histogram::OpenCL(GPU)::IO::Start,
66582,0,66704,1273679,61869,548,Histogram::OpenCL(GPU)::IO::Start,
66683,0,66803,769118,61969,548,Histogram::OpenCL(GPU)::IO::Start,
66783,0,66911,789060,62069,548,Histogram::OpenCL(GPU)::IO::Start,
66883,0,67006,813981,62170,548,Histogram::OpenCL(GPU)::IO::Start,
66984,0,67104,764138,62270,548,Histogram::OpenCL(GPU)::IO::Start,
67084,0,67205,586235,62370,548,Histogram::OpenCL(GPU)::IO::Start,
67184,0,67308,586604,62470,548,Histogram::OpenCL(GPU)::IO::Start,
67285,0,67427,615875,62571,548,Histogram::OpenCL(GPU)::IO::Start,
67404,0,67512,559260,62671,548,Histogram::OpenCL(GPU)::IO::Start,
67487,0,67624,581360,62771,548,Histogram::OpenCL(GPU)::IO::Start,
67588,0,67733,484018,62871,548,Histogram::OpenCL(GPU)::IO::Start,
67689,0,67826,437865,62972,548,Histogram::OpenCL(GPU)::IO::Start,
67791,0,67914,548969,63072,548,Histogram::OpenCL(GPU)::IO::Start,
67891,0,68016,537394,63172,548,Histogram::OpenCL(GPU)::IO::Start,
67993,0,68123,545776,63273,548,Histogram::OpenCL(GPU)::IO::Start,
68094,0,68245,586604,63373,548,Histogram::OpenCL(GPU)::IO::Start,
68202,0,68366,463749,63473,548,Histogram::OpenCL(GPU)::IO::Start,
68302,0,68438,966371,63573,548,Histogram::OpenCL(GPU)::IO::Start,
68403,0,68522,1720306,63674,548,Histogram::OpenCL(GPU)::IO::Start,
68503,0,68622,781107,63775,548,Histogram::OpenCL(GPU)::IO::Start,
68603,0,68723,770005,63875,548,Histogram::OpenCL(GPU)::IO::Start,
68703,0,68830,546621,63975,548,Histogram::OpenCL(GPU)::IO::Start,
68805,0,68950,377215,64076,548,Histogram::OpenCL(GPU)::IO::Start,
68906,0,69074,425948,64176,548,Histogram::OpenCL(GPU)::IO::Start,
69011,0,69138,455628,64276,548,Histogram::OpenCL(GPU)::IO::Start,
69076,0,69212,380846,64376,548,Histogram::OpenCL(GPU)::IO::Start,
69162,0,69297,383159,64477,548,Histogram::OpenCL(GPU)::IO::Start,
69266,0,69439,394231,64577,548,Histogram::OpenCL(GPU)::IO::Start,
69374,0,69506,579982,64677,548,Histogram::OpenCL(GPU)::IO::Start,
69479,0,69631,401274,64778,548,Histogram::OpenCL(GPU)::IO::Start,
69576,0,69710,376218,64878,548,Histogram::OpenCL(GPU)::IO::Start,
69679,0,69822,407830,64898,549,Histogram::OpenCL(GPU)::IO::Stop,
69784,0,69931,430572,64900,253,Histogram::OpenCL(GPU)::Allocate::Start,
69885,0,70025,972549,64903,254,Histogram::OpenCL(GPU)::Allocate::Stop,
69986,0,70119,450763,64906,950,Histogram::OpenCL(GPU)::Init::Start,
70086,0,70251,584448,64907,989,Histogram::OpenCL(GPU)::Compile::Start,
70188,0,70310,558811,64969,990,Histogram::OpenCL(GPU)::Compile::Stop,
70288,0,70426,411792,64970,41,Histogram::OpenCL(GPU)::Setup::Start,
70390,0,70554,501840,64971,42,Histogram::OpenCL(GPU)::Setup::Stop,
70490,0,70612,684433,64973,253,Histogram::OpenCL(GPU)::Allocate::Start,
70591,0,70712,677543,64978,253,Histogram::OpenCL(GPU)::Allocate::Start,
70692,0,70821,487628,64981,254,Histogram::OpenCL(GPU)::Allocate::Stop,
70793,0,70931,422044,65078,890,Histogram::OpenCL(GPU)::CopyTo::Start,
70894,0,71037,505760,65179,890,Histogram::OpenCL(GPU)::CopyTo::Start,
70997,0,71146,474253,65279,890,Histogram::OpenCL(GPU)::CopyTo::Start,
71098,0,71250,478886,65299,891,Histogram::OpenCL(GPU)::CopyTo::Stop,
71199,0,71347,405842,65331,769,Histogram::OpenCL(GPU)::Compute::Start,
71301,0,71439,415101,65382,769,Histogram::OpenCL(GPU)::Compute::Start,
71402,0,71549,471811,65480,769,Histogram::OpenCL(GPU)::Compute::Start,
71503,0,71638,1112866,65580,769,Histogram::OpenCL(GPU)::Compute::Start,
71604,0,71725,657230,65680,769,Histogram::OpenCL(GPU)::Compute::Start,
71705,0,71827,671057,65781,769,Histogram::OpenCL(GPU)::Compute::Start,
71805,0,71931,544607,65881,769,Histogram::OpenCL(GPU)::Compute::Start,
71906,0,72075,381151,65981,769,Histogram::OpenCL(GPU)::Compute::Start,
72035,0,72169,433233,66081,769,Histogram::OpenCL(GPU)::Compute::Start,
72110,0,72252,539710,66182,769,Histogram::OpenCL(GPU)::Compute::Start,
72217,0,72362,483125,66282,769,Histogram::OpenCL(GPU)::Compute::Start,
72318,0,72492,685332,66382,769,Histogram::OpenCL(GPU)::Compute::Start,
72470,0,72591,700969,66482,769,Histogram::OpenCL(GPU)::Compute::Start,
72570,0,72712,571733,66540,770,Histogram::OpenCL(GPU)::Compute::Stop,
72672,0,72803,940884,66541,229,Histogram::OpenCL(GPU)::CopyFrom::Start,
72747,0,72917,367601,66544,230,Histogram::OpenCL(GPU)::CopyFrom::Stop,
72778,0,73011,383337,66546,282,Histogram::OpenCL(GPU)::Free::Start,
72873,0,73120,358583,66547,283,Histogram::OpenCL(GPU)::Free::Stop,
72975,0,73239,462799,66583,283,Histogram::OpenCL(GPU)::Free::Stop,
73084,0,73337,469370,66675,0,:: :: :: ::,
73193,0,73408,730092,66684,0,:: :: :: ::,
73280,0,73504,684966,66783,0,:: :: :: ::,
73380,0,73601,676755,66884,0,:: :: :: ::,
73480,0,73713,429996,66984,0,:: :: :: ::,
73581,0,73814,437982,67084,0,:: :: :: ::,
73688,0,73944,376621,67185,0,:: :: :: ::,
73789,0,74051,381559,67285,0,:: :: :: ::,
73906,0,74084,383877,67405,0,:: :: :: ::,
73994,0,74245,424424,67488,0,:: :: :: ::,
74053,0,74301,353949,67589,0,:: :: :: ::,
74203,0,74426,381355,67690,0,:: :: :: ::,
74254,0,74496,433465,67793,0,:: :: :: ::,
74365,0,74603,346816,67891,0,:: :: :: ::,
74457,0,74737,1678930,67993,0,:: :: :: ::,
74558,0,74779,709839,68094,0,:: :: :: ::,
74658,0,74879,717945,68223,0,:: :: :: ::,
74758,0,74980,702153,68303,0,:: :: :: ::,
74859,0,75104,330734,68403,0,:: :: :: ::,
74959,0,75267,392026,68503,0,:: :: :: ::,
75061,0,75320,367167,68603,0,:: :: :: ::,
75216,0,75404,387606,68703,0,:: :: :: ::,
75269,0,75502,446615,68805,0,:: :: :: ::,
75367,0,75616,401811,68908,0,:: :: :: ::,
75468,0,75756,465116,69014,0,:: :: :: ::,
75571,0,75828,664167,69078,0,:: :: :: ::,
75672,0,75893,670724,69163,0,:: :: :: ::,
75807,0,75995,1605115,69267,0,:: :: :: ::,
75872,0,76100,963523,69376,0,:: :: :: ::,
75973,0,76195,2035643,69480,0,:: :: :: ::,
76075,0,76295,753142,69580,0,:: :: :: ::,
76175,0,76396,730445,69680,0,:: :: :: ::,
76276,0,76513,673902,69785,0,:: :: :: ::,
76376,0,76607,366970,69886,0,:: :: :: ::,
76476,0,76718,732012,69988,0,:: :: :: ::,
76580,0,76822,1744495,70089,0,:: :: :: ::,
76683,0,76904,659194,70190,0,:: :: :: ::,
76782,0,77006,416859,70288,0,:: :: :: ::,
76883,0,77129,374408,70392,0,:: :: :: ::,
76983,0,77245,673938,70492,0,:: :: :: ::,
77086,0,77309,685811,70592,0,:: :: :: ::,
77192,0,77409,1948910,70692,0,:: :: :: ::,
77287,0,77523,427571,70794,0,:: :: :: ::,
77388,0,77644,399497,70896,0,:: :: :: ::,
77490,0,77747,497152,70999,0,:: :: :: ::,
77591,0,77891,494835,71100,0,:: :: :: ::,
77691,0,77920,692076,71201,0,:: :: :: ::,
77792,0,78013,696710,71303,0,:: :: :: ::,
77894,0,78114,661680,71403,0,:: :: :: ::,
77992,0,78234,471306,71506,0,:: :: :: ::,
78093,0,78320,657054,71605,0,:: :: :: ::,
78198,0,78420,704839,71705,0,:: :: :: ::,
78298,0,78519,657054,71806,0,:: :: :: ::,
78398,0,78621,695221,71907,0,:: :: :: ::,
78498,0,78720,659018,72039,0,:: :: :: ::,
78599,0,78824,675167,72112,0,:: :: :: ::,
78699,0,78961,704839,72225,0,:: :: :: ::,
