App,Package,Start Time,Duration,Filename
"System",,"May 4, 2014 @ 12:44:41 AM","8 min 27 sec",""

Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
0,0,1,1286916,8,872000,1,0,,
79,0,105,1286916,108,872000,105,0,,
104,0,205,1296260,209,872000,206,0,,
205,0,306,1296260,310,872000,306,0,,
305,0,408,1296632,412,872000,408,0,,
405,0,507,1295620,512,872000,507,0,,
506,0,608,1295620,613,872000,608,0,,
606,0,708,1295620,715,872000,708,0,,
707,0,809,1295620,814,872000,809,0,,
807,0,909,1295620,915,872000,910,0,,
908,0,1010,1295620,1014,1345000,1010,0,,
1008,0,1110,1295620,1114,1345000,1110,0,,
1109,0,1213,1297276,1217,1345000,1213,0,,
1210,0,1310,1296752,1313,1345000,1310,0,,
1310,0,1411,1297900,1414,1345000,1411,0,,
1410,0,1511,1297248,1514,1345000,1511,0,,
1510,0,1612,1297372,1615,1345000,1612,0,,
1611,0,1714,1306988,1717,1345000,1714,0,,
1711,0,1812,1288396,1815,1345000,1813,0,,
1811,0,1913,1288396,1916,1345000,1913,0,,
1912,0,2013,1309896,2016,1826000,2014,0,,
2013,0,2114,1299656,2118,1826000,2114,0,,
2113,0,2214,1299528,2218,1826000,2215,0,,
2213,0,2315,1299528,2322,1826000,2315,0,,
2314,0,2416,1299528,2419,1826000,2416,0,,
2414,0,2518,1299528,2521,1826000,2518,0,,
2516,0,2618,1299900,2625,1826000,2618,0,,
2616,0,2718,1300272,2721,1826000,2718,0,,
2717,0,2820,1287048,2823,1826000,2820,0,,
2817,0,2919,1286528,2922,1826000,2919,0,,
2918,0,3019,1286528,3022,1708000,3019,0,,
3018,0,3119,1276228,3122,1708000,3119,0,,
3118,0,3220,1276228,3223,1708000,3220,0,,
3219,0,3320,1276212,3324,1708000,3320,0,,
3319,0,3420,1276212,3424,1708000,3421,0,,
3419,0,3521,1276212,3525,1708000,3521,0,,
3520,0,3621,1276212,3625,1708000,3622,0,,
3620,0,3721,1276212,3725,1708000,3722,0,,
3720,0,3822,1276088,3827,1708000,3823,0,,
3821,0,3923,1276088,3928,1708000,3924,0,,
3922,0,4024,1294264,4029,1198000,4024,0,,
4022,0,4124,1294528,4130,1198000,4124,0,,
4123,0,4225,1298384,4228,1198000,4225,0,,
4223,0,4324,1305720,4327,1198000,4324,0,,
4323,0,4425,1304832,4428,1198000,4346,27,Mriq::Java::IO::Start,
4424,0,4525,1304832,4529,1198000,4425,27,Mriq::Java::IO::Start,
4524,0,4625,1304864,4629,1198000,4525,27,Mriq::Java::IO::Start,
4624,0,4726,1304616,4729,1198000,4625,27,Mriq::Java::IO::Start,
4725,0,4826,1304740,4835,1198000,4726,27,Mriq::Java::IO::Start,
4825,0,4927,1304616,4931,1198000,4826,27,Mriq::Java::IO::Start,
4926,0,5027,1304492,5031,2043000,4927,27,Mriq::Java::IO::Start,
5026,0,5127,1304616,5131,2043000,5027,27,Mriq::Java::IO::Start,
5126,0,5228,1304616,5234,2043000,5128,27,Mriq::Java::IO::Start,
5227,0,5329,1304740,5334,2043000,5228,27,Mriq::Java::IO::Start,
5327,0,5429,1304740,5434,2043000,5329,27,Mriq::Java::IO::Start,
5428,0,5529,1304740,5534,2043000,5429,27,Mriq::Java::IO::Start,
5528,0,5630,1304492,5633,2043000,5529,27,Mriq::Java::IO::Start,
5628,0,5730,1304616,5735,2043000,5630,27,Mriq::Java::IO::Start,
5729,0,5830,1304616,5841,2043000,5730,27,Mriq::Java::IO::Start,
5830,0,5932,1304616,5936,2043000,5831,27,Mriq::Java::IO::Start,
5931,0,6032,1304368,6036,2224000,5932,27,Mriq::Java::IO::Start,
6031,0,6132,1304740,6136,2224000,6032,27,Mriq::Java::IO::Start,
6131,0,6232,1304740,6236,2224000,6132,27,Mriq::Java::IO::Start,
6232,0,6333,1304740,6337,2224000,6233,27,Mriq::Java::IO::Start,
6332,0,6433,1304368,6437,2224000,6333,27,Mriq::Java::IO::Start,
6432,0,6533,1304740,6537,2224000,6433,27,Mriq::Java::IO::Start,
6533,0,6634,1304740,6638,2224000,6534,27,Mriq::Java::IO::Start,
6633,0,6734,1304740,6738,2224000,6634,27,Mriq::Java::IO::Start,
6733,0,6836,1304740,6843,2224000,6734,27,Mriq::Java::IO::Start,
6834,0,6935,1304616,6939,2224000,6836,27,Mriq::Java::IO::Start,
6934,0,7036,1304368,7040,2191000,6935,27,Mriq::Java::IO::Start,
7034,0,7135,1304120,7140,2191000,7036,27,Mriq::Java::IO::Start,
7135,0,7237,1304616,7242,2191000,7136,27,Mriq::Java::IO::Start,
7235,0,7337,1304368,7342,2191000,7237,27,Mriq::Java::IO::Start,
7336,0,7437,1304740,7443,2191000,7337,27,Mriq::Java::IO::Start,
7436,0,7539,1304740,7542,2191000,7440,27,Mriq::Java::IO::Start,
7537,0,7638,1304740,7642,2191000,7539,27,Mriq::Java::IO::Start,
7638,0,7739,1304740,7743,2191000,7639,27,Mriq::Java::IO::Start,
7738,0,7839,1304740,7845,2191000,7739,27,Mriq::Java::IO::Start,
7839,0,7940,1304864,7944,2191000,7840,27,Mriq::Java::IO::Start,
7939,0,8040,1304864,8043,2170000,7940,27,Mriq::Java::IO::Start,
8039,0,8141,1304864,8144,2170000,8040,27,Mriq::Java::IO::Start,
8140,0,8241,1304864,8244,2170000,8141,27,Mriq::Java::IO::Start,
8240,0,8341,1304864,8345,2170000,8241,27,Mriq::Java::IO::Start,
8340,0,8441,1304864,8444,2170000,8341,27,Mriq::Java::IO::Start,
8441,0,8542,1304368,8546,2170000,8442,27,Mriq::Java::IO::Start,
8541,0,8642,1304864,8645,2170000,8542,27,Mriq::Java::IO::Start,
8641,0,8742,1304864,8746,2170000,8575,28,Mriq::Java::IO::Stop,
8742,0,8845,1304740,8857,2170000,8642,28,Mriq::Java::IO::Stop,
8842,0,8943,1304864,8947,2150000,8729,0,Mriq::Java::Compute::Start,
8942,0,9044,1304864,9049,2150000,8743,0,Mriq::Java::Compute::Start,
9043,0,9144,1304864,9149,2150000,8845,0,Mriq::Java::Compute::Start,
9143,0,9246,1304864,9250,2150000,8943,0,Mriq::Java::Compute::Start,
9245,0,9346,1304864,9350,2150000,9045,0,Mriq::Java::Compute::Start,
9345,0,9447,1304864,9450,2150000,9145,0,Mriq::Java::Compute::Start,
9446,0,9547,1304864,9551,2150000,9247,0,Mriq::Java::Compute::Start,
9546,0,9648,1304864,9651,2150000,9347,0,Mriq::Java::Compute::Start,
9647,0,9748,1304864,9752,2150000,9447,0,Mriq::Java::Compute::Start,
9747,0,9848,1304864,9853,2150000,9547,0,Mriq::Java::Compute::Start,
9848,0,9949,1304864,9953,2227000,9648,0,Mriq::Java::Compute::Start,
9948,0,10049,1304864,10054,2227000,9748,0,Mriq::Java::Compute::Start,
10048,0,10149,1304864,10154,2227000,9849,0,Mriq::Java::Compute::Start,
10149,0,10250,1304864,10254,2227000,9949,0,Mriq::Java::Compute::Start,
10249,0,10350,1304864,10353,2227000,10049,0,Mriq::Java::Compute::Start,
10349,0,10451,1304864,10456,2227000,10150,0,Mriq::Java::Compute::Start,
10450,0,10551,1304864,10555,2227000,10250,0,Mriq::Java::Compute::Start,
10550,0,10651,1304864,10658,2227000,10350,0,Mriq::Java::Compute::Start,
10650,0,10752,1304864,10758,2227000,10451,0,Mriq::Java::Compute::Start,
10751,0,10853,1304864,10859,2227000,10551,0,Mriq::Java::Compute::Start,
10852,0,10955,1304864,10958,2260000,10652,0,Mriq::Java::Compute::Start,
10954,0,11055,1304864,11059,2260000,10752,0,Mriq::Java::Compute::Start,
11054,0,11156,1304864,11161,2260000,10853,0,Mriq::Java::Compute::Start,
11155,0,11256,1304864,11261,2260000,10955,0,Mriq::Java::Compute::Start,
11256,0,11357,1304864,11360,2260000,11055,0,Mriq::Java::Compute::Start,
11356,0,11457,1304864,11462,2260000,11156,0,Mriq::Java::Compute::Start,
11457,0,11558,1304864,11562,2260000,11257,0,Mriq::Java::Compute::Start,
11557,0,11658,1304864,11662,2260000,11357,0,Mriq::Java::Compute::Start,
11657,0,11758,1304864,11762,2260000,11458,0,Mriq::Java::Compute::Start,
11758,0,11859,1304864,11863,2260000,11558,0,Mriq::Java::Compute::Start,
11858,0,11959,1304864,11964,2264000,11658,0,Mriq::Java::Compute::Start,
11958,0,12060,1304864,12064,2264000,11759,0,Mriq::Java::Compute::Start,
12059,0,12160,1304864,12165,2264000,11859,0,Mriq::Java::Compute::Start,
12159,0,12261,1304864,12265,2264000,11959,0,Mriq::Java::Compute::Start,
12260,0,12362,1304864,12366,2264000,12060,0,Mriq::Java::Compute::Start,
12360,0,12462,1304988,12466,2264000,12160,0,Mriq::Java::Compute::Start,
12461,0,12562,1304988,12567,2264000,12261,0,Mriq::Java::Compute::Start,
12561,0,12663,1304864,12667,2264000,12362,0,Mriq::Java::Compute::Start,
12662,0,12763,1304864,12767,2264000,12462,0,Mriq::Java::Compute::Start,
12762,0,12863,1304864,12867,2264000,12563,0,Mriq::Java::Compute::Start,
12863,0,12967,1304864,12971,2289000,12664,0,Mriq::Java::Compute::Start,
12966,0,13067,1304988,13071,2289000,12763,0,Mriq::Java::Compute::Start,
13067,0,13168,1304988,13172,2289000,12864,0,Mriq::Java::Compute::Start,
13167,0,13268,1304988,13272,2289000,12967,0,Mriq::Java::Compute::Start,
13267,0,13369,1304988,13373,2289000,13068,0,Mriq::Java::Compute::Start,
13368,0,13469,1304988,13474,2289000,13168,0,Mriq::Java::Compute::Start,
13468,0,13570,1304988,13576,2289000,13269,0,Mriq::Java::Compute::Start,
13569,0,13670,1291968,13674,2289000,13369,0,Mriq::Java::Compute::Start,
13669,0,13770,1291968,13777,2289000,13469,0,Mriq::Java::Compute::Start,
13769,0,13872,1291968,13877,2289000,13570,0,Mriq::Java::Compute::Start,
13870,0,13972,1291968,13977,2313000,13670,0,Mriq::Java::Compute::Start,
13971,0,14073,1291968,14077,2313000,13772,0,Mriq::Java::Compute::Start,
14071,0,14174,1291596,14178,2313000,13872,0,Mriq::Java::Compute::Start,
14171,0,14273,1291472,14277,2313000,13972,0,Mriq::Java::Compute::Start,
14272,0,14374,1291472,14378,2313000,14073,0,Mriq::Java::Compute::Start,
14373,0,14474,1291472,14479,2313000,14174,0,Mriq::Java::Compute::Start,
14473,0,14574,1291472,14578,2313000,14273,0,Mriq::Java::Compute::Start,
14574,0,14675,1291472,14679,2313000,14374,0,Mriq::Java::Compute::Start,
14674,0,14775,1291472,14779,2313000,14474,0,Mriq::Java::Compute::Start,
14774,0,14875,1291596,14879,2313000,14575,0,Mriq::Java::Compute::Start,
14875,0,14976,1291596,14980,2288000,14675,0,Mriq::Java::Compute::Start,
14975,0,15076,1291596,15080,2288000,14775,0,Mriq::Java::Compute::Start,
15075,0,15181,1291720,15185,2288000,14876,0,Mriq::Java::Compute::Start,
15176,0,15278,1291596,15281,2288000,14976,0,Mriq::Java::Compute::Start,
15277,0,15378,1291596,15382,2288000,15077,0,Mriq::Java::Compute::Start,
15378,0,15479,1291596,15483,2288000,15182,0,Mriq::Java::Compute::Start,
15478,0,15579,1291596,15583,2288000,15278,0,Mriq::Java::Compute::Start,
15578,0,15680,1291596,15684,2288000,15379,0,Mriq::Java::Compute::Start,
15679,0,15781,1291596,15785,2288000,15481,0,Mriq::Java::Compute::Start,
15780,0,15881,1291596,15885,2288000,15579,0,Mriq::Java::Compute::Start,
15880,0,15982,1291472,15985,2293000,15680,0,Mriq::Java::Compute::Start,
15981,0,16082,1291472,16086,2293000,15781,0,Mriq::Java::Compute::Start,
16081,0,16183,1291472,16187,2293000,15881,0,Mriq::Java::Compute::Start,
16182,0,16283,1291472,16297,2293000,15982,0,Mriq::Java::Compute::Start,
16282,0,16383,1291472,16387,2293000,16082,0,Mriq::Java::Compute::Start,
16382,0,16483,1291596,16487,2293000,16183,0,Mriq::Java::Compute::Start,
16483,0,16584,1291596,16588,2293000,16283,0,Mriq::Java::Compute::Start,
16583,0,16684,1291596,16688,2293000,16383,0,Mriq::Java::Compute::Start,
16683,0,16785,1291596,16789,2293000,16484,0,Mriq::Java::Compute::Start,
16784,0,16885,1291596,16889,2293000,16584,0,Mriq::Java::Compute::Start,
16884,0,16985,1291596,16990,2283000,16685,0,Mriq::Java::Compute::Start,
16985,0,17086,1291720,17092,2283000,16785,0,Mriq::Java::Compute::Start,
17085,0,17186,1291720,17191,2283000,16885,0,Mriq::Java::Compute::Start,
17185,0,17286,1291720,17292,2283000,16986,0,Mriq::Java::Compute::Start,
17286,0,17388,1291596,17394,2283000,17086,0,Mriq::Java::Compute::Start,
17386,0,17488,1291596,17492,2283000,17186,0,Mriq::Java::Compute::Start,
17487,0,17588,1291596,17594,2283000,17287,0,Mriq::Java::Compute::Start,
17587,0,17689,1291596,17693,2283000,17388,0,Mriq::Java::Compute::Start,
17688,0,17789,1291596,17793,2283000,17488,0,Mriq::Java::Compute::Start,
17788,0,17889,1291596,17894,2283000,17590,0,Mriq::Java::Compute::Start,
17889,0,17991,1291844,17999,2272000,17689,0,Mriq::Java::Compute::Start,
17990,0,18091,1292116,18097,2272000,17789,0,Mriq::Java::Compute::Start,
18091,0,18192,1292256,18195,2272000,17890,0,Mriq::Java::Compute::Start,
18191,0,18292,1292132,18296,2272000,17991,0,Mriq::Java::Compute::Start,
18291,0,18394,1292132,18404,2272000,18092,0,Mriq::Java::Compute::Start,
18392,0,18493,1292132,18497,2272000,18192,0,Mriq::Java::Compute::Start,
18492,0,18593,1292132,18597,2272000,18292,0,Mriq::Java::Compute::Start,
18592,0,18694,1292132,18698,2272000,18395,0,Mriq::Java::Compute::Start,
18693,0,18794,1292132,18799,2272000,18493,0,Mriq::Java::Compute::Start,
18793,0,18895,1292132,18899,2272000,18593,0,Mriq::Java::Compute::Start,
18894,0,18995,1292132,18999,2388000,18694,0,Mriq::Java::Compute::Start,
18994,0,19097,1292132,19104,2388000,18794,0,Mriq::Java::Compute::Start,
19096,0,19196,1292124,19201,2388000,18895,0,Mriq::Java::Compute::Start,
19196,0,19297,1292092,19301,2388000,18995,0,Mriq::Java::Compute::Start,
19296,0,19398,1292092,19402,2388000,19097,0,Mriq::Java::Compute::Start,
19396,0,19497,1292216,19501,2388000,19197,0,Mriq::Java::Compute::Start,
19497,0,19598,1292092,19601,2388000,19297,0,Mriq::Java::Compute::Start,
19597,0,19698,1292216,19702,2388000,19398,0,Mriq::Java::Compute::Start,
19697,0,19798,1292092,19802,2388000,19498,0,Mriq::Java::Compute::Start,
19798,0,19899,1292092,19902,2388000,19598,0,Mriq::Java::Compute::Start,
19898,0,19999,1292092,20003,2275000,19698,0,Mriq::Java::Compute::Start,
19998,0,20099,1292092,20104,2275000,19799,0,Mriq::Java::Compute::Start,
20099,0,20200,1292092,20204,2275000,19899,0,Mriq::Java::Compute::Start,
20199,0,20300,1292092,20304,2275000,19999,0,Mriq::Java::Compute::Start,
20299,0,20401,1292092,20405,2275000,20100,0,Mriq::Java::Compute::Start,
20400,0,20451,1292092,20456,2275000,20200,0,Mriq::Java::Compute::Start,
20450,0,20553,1292092,20559,2275000,20300,0,Mriq::Java::Compute::Start,
20551,0,20652,1292092,20657,2275000,20401,0,Mriq::Java::Compute::Start,
20651,0,20752,1292092,20758,2275000,20451,0,Mriq::Java::Compute::Start,
20751,0,20853,1292092,20859,2275000,20553,0,Mriq::Java::Compute::Start,
20852,0,20954,1292092,20959,2275000,20652,0,Mriq::Java::Compute::Start,
20952,0,21054,1292092,21059,2292000,20753,0,Mriq::Java::Compute::Start,
21052,0,21154,1292092,21159,2292000,20853,0,Mriq::Java::Compute::Start,
21154,0,21256,1292092,21260,2292000,20954,0,Mriq::Java::Compute::Start,
21255,0,21357,1292092,21361,2292000,21055,0,Mriq::Java::Compute::Start,
21356,0,21457,1292092,21461,2292000,21155,0,Mriq::Java::Compute::Start,
21456,0,21557,1292092,21561,2292000,21256,0,Mriq::Java::Compute::Start,
21557,0,21658,1292092,21662,2292000,21357,0,Mriq::Java::Compute::Start,
21657,0,21758,1292092,21762,2292000,21457,0,Mriq::Java::Compute::Start,
21757,0,21859,1292092,21863,2292000,21558,0,Mriq::Java::Compute::Start,
21858,0,21959,1292092,21963,2292000,21658,0,Mriq::Java::Compute::Start,
21958,0,22059,1292092,22063,2300000,21759,0,Mriq::Java::Compute::Start,
22059,0,22160,1292092,22164,2300000,21859,0,Mriq::Java::Compute::Start,
22159,0,22260,1292092,22266,2300000,21959,0,Mriq::Java::Compute::Start,
22260,0,22361,1292092,22367,2300000,22060,0,Mriq::Java::Compute::Start,
22360,0,22462,1292092,22468,2300000,22160,0,Mriq::Java::Compute::Start,
22461,0,22564,1292092,22569,2300000,22261,0,Mriq::Java::Compute::Start,
22562,0,22668,1292092,22672,2300000,22361,0,Mriq::Java::Compute::Start,
22663,0,22764,1292092,22768,2300000,22462,0,Mriq::Java::Compute::Start,
22763,0,22865,1292092,22869,2300000,22564,0,Mriq::Java::Compute::Start,
22864,0,22965,1292092,22969,2300000,22669,0,Mriq::Java::Compute::Start,
22964,0,23066,1292092,23070,2304000,22764,0,Mriq::Java::Compute::Start,
23065,0,23166,1292092,23170,2304000,22865,0,Mriq::Java::Compute::Start,
23166,0,23267,1292092,23271,2304000,22965,0,Mriq::Java::Compute::Start,
23266,0,23368,1292092,23372,2304000,23066,0,Mriq::Java::Compute::Start,
23367,0,23468,1292092,23472,2304000,23167,0,Mriq::Java::Compute::Start,
23467,0,23569,1292092,23572,2304000,23268,0,Mriq::Java::Compute::Start,
23567,0,23668,1292092,23672,2304000,23368,0,Mriq::Java::Compute::Start,
23668,0,23769,1292092,23772,2304000,23469,0,Mriq::Java::Compute::Start,
23768,0,23869,1292092,23872,2304000,23569,0,Mriq::Java::Compute::Start,
23868,0,23970,1292092,23974,2304000,23669,0,Mriq::Java::Compute::Start,
23969,0,24070,1292092,24074,2287000,23769,0,Mriq::Java::Compute::Start,
24070,0,24171,1292092,24174,2287000,23869,0,Mriq::Java::Compute::Start,
24170,0,24272,1292092,24275,2287000,23970,0,Mriq::Java::Compute::Start,
24271,0,24372,1292216,24375,2287000,24071,0,Mriq::Java::Compute::Start,
24371,0,24473,1292092,24476,2287000,24172,0,Mriq::Java::Compute::Start,
24472,0,24573,1292092,24576,2287000,24272,0,Mriq::Java::Compute::Start,
24572,0,24674,1292092,24676,2287000,24372,0,Mriq::Java::Compute::Start,
24673,0,24774,1292092,24778,2287000,24473,0,Mriq::Java::Compute::Start,
24773,0,24875,1292092,24881,2287000,24573,0,Mriq::Java::Compute::Start,
24874,0,24975,1292092,24978,2287000,24674,0,Mriq::Java::Compute::Start,
24974,0,25075,1292092,25078,2287000,24774,0,Mriq::Java::Compute::Start,
25075,0,25176,1292092,25180,2287000,24875,0,Mriq::Java::Compute::Start,
25175,0,25277,1292092,25280,2287000,24975,0,Mriq::Java::Compute::Start,
25276,0,25377,1292092,25380,2287000,25076,0,Mriq::Java::Compute::Start,
25376,0,25478,1292092,25481,2287000,25176,0,Mriq::Java::Compute::Start,
25477,0,25578,1292092,25582,2287000,25277,0,Mriq::Java::Compute::Start,
25577,0,25678,1292092,25683,2287000,25378,0,Mriq::Java::Compute::Start,
25678,0,25779,1292092,25782,2287000,25478,0,Mriq::Java::Compute::Start,
25778,0,25879,1292092,25883,2287000,25578,0,Mriq::Java::Compute::Start,
25878,0,25986,1292092,25990,2287000,25679,0,Mriq::Java::Compute::Start,
25979,0,26080,1292092,26084,2291000,25779,0,Mriq::Java::Compute::Start,
26080,0,26182,1292092,26185,2291000,25879,0,Mriq::Java::Compute::Start,
26181,0,26282,1292092,26286,2291000,25987,0,Mriq::Java::Compute::Start,
26281,0,26383,1292092,26386,2291000,26081,0,Mriq::Java::Compute::Start,
26382,0,26483,1292092,26487,2291000,26182,0,Mriq::Java::Compute::Start,
26482,0,26583,1292092,26587,2291000,26283,0,Mriq::Java::Compute::Start,
26583,0,26684,1292092,26687,2291000,26383,0,Mriq::Java::Compute::Start,
26683,0,26784,1292092,26788,2291000,26483,0,Mriq::Java::Compute::Start,
26783,0,26885,1292092,26888,2291000,26584,0,Mriq::Java::Compute::Start,
26884,0,26985,1292092,26989,2291000,26684,0,Mriq::Java::Compute::Start,
26984,0,27085,1292092,27094,2299000,26784,0,Mriq::Java::Compute::Start,
27084,0,27186,1292092,27189,2299000,26885,0,Mriq::Java::Compute::Start,
27185,0,27286,1291968,27290,2299000,26985,0,Mriq::Java::Compute::Start,
27285,0,27386,1291968,27390,2299000,27086,0,Mriq::Java::Compute::Start,
27385,0,27487,1291968,27491,2299000,27186,0,Mriq::Java::Compute::Start,
27486,0,27587,1291968,27593,2299000,27286,0,Mriq::Java::Compute::Start,
27586,0,27689,1291968,27694,2299000,27386,0,Mriq::Java::Compute::Start,
27687,0,27788,1291968,27793,2299000,27487,0,Mriq::Java::Compute::Start,
27787,0,27888,1291968,27893,2299000,27587,0,Mriq::Java::Compute::Start,
27888,0,27989,1291968,27993,2299000,27689,0,Mriq::Java::Compute::Start,
27988,0,28089,1291968,28093,2286000,27788,0,Mriq::Java::Compute::Start,
28088,0,28191,1291968,28195,2286000,27889,0,Mriq::Java::Compute::Start,
28189,0,28290,1291968,28294,2286000,27989,0,Mriq::Java::Compute::Start,
28289,0,28390,1291968,28395,2286000,28089,0,Mriq::Java::Compute::Start,
28390,0,28491,1291968,28494,2286000,28191,0,Mriq::Java::Compute::Start,
28490,0,28591,1291968,28595,2286000,28290,0,Mriq::Java::Compute::Start,
28590,0,28691,1291968,28695,2286000,28391,0,Mriq::Java::Compute::Start,
28691,0,28792,1291968,28796,2286000,28491,0,Mriq::Java::Compute::Start,
28791,0,28892,1291968,28896,2286000,28591,0,Mriq::Java::Compute::Start,
28891,0,28992,1291968,28997,2286000,28692,0,Mriq::Java::Compute::Start,
28992,0,29093,1291968,29097,2299000,28792,0,Mriq::Java::Compute::Start,
29092,0,29194,1291968,29199,2299000,28892,0,Mriq::Java::Compute::Start,
29193,0,29296,1291968,29302,2299000,28993,0,Mriq::Java::Compute::Start,
29294,0,29395,1291968,29399,2299000,29093,0,Mriq::Java::Compute::Start,
29394,0,29495,1292092,29500,2299000,29194,0,Mriq::Java::Compute::Start,
29494,0,29595,1292092,29601,2299000,29296,0,Mriq::Java::Compute::Start,
29594,0,29697,1292092,29701,2299000,29395,0,Mriq::Java::Compute::Start,
29695,0,29796,1292092,29800,2299000,29495,0,Mriq::Java::Compute::Start,
29796,0,29897,1292092,29901,2299000,29596,0,Mriq::Java::Compute::Start,
29896,0,29997,1292092,30001,2299000,29697,0,Mriq::Java::Compute::Start,
29996,0,30097,1292092,30102,2291000,29797,0,Mriq::Java::Compute::Start,
30097,0,30199,1292092,30203,2291000,29897,0,Mriq::Java::Compute::Start,
30197,0,30298,1292092,30302,2291000,29997,0,Mriq::Java::Compute::Start,
30298,0,30401,1292092,30405,2291000,30098,0,Mriq::Java::Compute::Start,
30398,0,30499,1292092,30503,2291000,30199,0,Mriq::Java::Compute::Start,
30498,0,30599,1292092,30603,2291000,30298,0,Mriq::Java::Compute::Start,
30599,0,30700,1292092,30703,2291000,30401,0,Mriq::Java::Compute::Start,
30699,0,30800,1292092,30803,2291000,30499,0,Mriq::Java::Compute::Start,
30799,0,30900,1292092,30904,2291000,30600,0,Mriq::Java::Compute::Start,
30899,0,31001,1292092,31004,2291000,30700,0,Mriq::Java::Compute::Start,
31000,0,31101,1292092,31106,2307000,30800,0,Mriq::Java::Compute::Start,
31100,0,31201,1292092,31206,2307000,30900,0,Mriq::Java::Compute::Start,
31200,0,31302,1292092,31306,2307000,31001,0,Mriq::Java::Compute::Start,
31301,0,31402,1292092,31406,2307000,31101,0,Mriq::Java::Compute::Start,
31401,0,31505,1292092,31509,2307000,31201,0,Mriq::Java::Compute::Start,
31502,0,31603,1292092,31607,2307000,31302,0,Mriq::Java::Compute::Start,
31602,0,31705,1292092,31709,2307000,31402,0,Mriq::Java::Compute::Start,
31704,0,31806,1292092,31809,2307000,31505,0,Mriq::Java::Compute::Start,
31804,0,31905,1292092,31909,2307000,31603,0,Mriq::Java::Compute::Start,
31904,0,32006,1292092,32009,2311000,31705,0,Mriq::Java::Compute::Start,
32005,0,32106,1292092,32109,2311000,31806,0,Mriq::Java::Compute::Start,
32105,0,32206,1292092,32210,2311000,31905,0,Mriq::Java::Compute::Start,
32205,0,32307,1292216,32310,2311000,32006,0,Mriq::Java::Compute::Start,
32306,0,32407,1292092,32411,2311000,32106,0,Mriq::Java::Compute::Start,
32406,0,32508,1292216,32512,2311000,32207,0,Mriq::Java::Compute::Start,
32507,0,32608,1292092,32618,2311000,32307,0,Mriq::Java::Compute::Start,
32607,0,32708,1292092,32712,2311000,32407,0,Mriq::Java::Compute::Start,
32707,0,32809,1292216,32813,2311000,32508,0,Mriq::Java::Compute::Start,
32808,0,32909,1292092,32913,2311000,32608,0,Mriq::Java::Compute::Start,
32908,0,33010,1292092,33014,2282000,32709,0,Mriq::Java::Compute::Start,
33009,0,33110,1292092,33114,2282000,32809,0,Mriq::Java::Compute::Start,
33109,0,33211,1292092,33215,2282000,32909,0,Mriq::Java::Compute::Start,
33210,0,33312,1292216,33316,2282000,33010,0,Mriq::Java::Compute::Start,
33311,0,33412,1292092,33416,2282000,33110,0,Mriq::Java::Compute::Start,
33411,0,33512,1292092,33516,2282000,33211,0,Mriq::Java::Compute::Start,
33511,0,33613,1292216,33617,2282000,33312,0,Mriq::Java::Compute::Start,
33612,0,33713,1292092,33718,2282000,33413,0,Mriq::Java::Compute::Start,
33712,0,33814,1292092,33818,2282000,33513,0,Mriq::Java::Compute::Start,
33813,0,33915,1292092,33919,2282000,33613,0,Mriq::Java::Compute::Start,
33914,0,34015,1292092,34019,2291000,33713,0,Mriq::Java::Compute::Start,
34014,0,34115,1292092,34119,2291000,33814,0,Mriq::Java::Compute::Start,
34114,0,34218,1292092,34222,2291000,33915,0,Mriq::Java::Compute::Start,
34217,0,34318,1292092,34322,2291000,34015,0,Mriq::Java::Compute::Start,
34317,0,34419,1292092,34423,2291000,34115,0,Mriq::Java::Compute::Start,
34418,0,34519,1292092,34523,2291000,34218,0,Mriq::Java::Compute::Start,
34518,0,34619,1292092,34624,2291000,34318,0,Mriq::Java::Compute::Start,
34618,0,34720,1292092,34725,2291000,34419,0,Mriq::Java::Compute::Start,
34719,0,34822,1292092,34826,2291000,34519,0,Mriq::Java::Compute::Start,
34819,0,34920,1292216,34925,2291000,34620,0,Mriq::Java::Compute::Start,
34920,0,35021,1292092,35025,2319000,34720,0,Mriq::Java::Compute::Start,
35020,0,35121,1292092,35125,2319000,34822,0,Mriq::Java::Compute::Start,
35121,0,35222,1292216,35227,2319000,34921,0,Mriq::Java::Compute::Start,
35221,0,35323,1292092,35327,2319000,35021,0,Mriq::Java::Compute::Start,
35322,0,35423,1292092,35427,2319000,35122,0,Mriq::Java::Compute::Start,
35422,0,35523,1292216,35527,2319000,35223,0,Mriq::Java::Compute::Start,
35522,0,35624,1292092,35628,2319000,35323,0,Mriq::Java::Compute::Start,
35623,0,35724,1292092,35728,2319000,35423,0,Mriq::Java::Compute::Start,
35723,0,35824,1292092,35828,2319000,35523,0,Mriq::Java::Compute::Start,
35823,0,35926,1292092,35930,2319000,35624,0,Mriq::Java::Compute::Start,
35924,0,36025,1292216,36029,2286000,35724,0,Mriq::Java::Compute::Start,
36024,0,36125,1292092,36129,2286000,35825,0,Mriq::Java::Compute::Start,
36125,0,36226,1292092,36230,2286000,35927,0,Mriq::Java::Compute::Start,
36225,0,36326,1292092,36330,2286000,36025,0,Mriq::Java::Compute::Start,
36325,0,36427,1292092,36431,2286000,36126,0,Mriq::Java::Compute::Start,
