App,Package,Start Time,Duration,Filename
"System",,"May 4, 2014 @ 01:05:04 AM","1 min 31 sec",""

Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
87710,0,88014,1615448,88019,1624000,79615,0,:: :: :: ::,
87812,0,88114,1615448,88119,1624000,79717,0,:: :: :: ::,
87912,0,88215,1615448,88220,1624000,79816,0,:: :: :: ::,
88012,0,88315,1615448,88320,1624000,79917,0,:: :: :: ::,
88113,0,88416,1615448,88421,1624000,80017,0,:: :: :: ::,
88213,0,88516,1615448,88521,1624000,80118,0,:: :: :: ::,
88314,0,88617,1615448,88621,1624000,80219,0,:: :: :: ::,
88414,0,88717,1615448,88722,1624000,80319,0,:: :: :: ::,
88515,0,88818,1615448,88822,1624000,80419,0,:: :: :: ::,
88615,0,88918,1615448,88923,1465000,80519,0,:: :: :: ::,
88716,0,89018,1615448,89022,1465000,80620,0,:: :: :: ::,
88816,0,89122,1615448,89128,1465000,80722,0,:: :: :: ::,
88917,0,89219,1615572,89223,1465000,80821,0,:: :: :: ::,
89017,0,89319,1615448,89323,1465000,80922,0,:: :: :: ::,
89118,0,89420,1615564,89424,1465000,81023,0,:: :: :: ::,
89218,0,89521,1615564,89526,1465000,81123,0,:: :: :: ::,
89318,0,89622,1615564,89627,1465000,81223,0,:: :: :: ::,
89419,0,89722,1615564,89729,1465000,81324,0,:: :: :: ::,
89519,0,89822,1615572,89827,1465000,81425,0,:: :: :: ::,
89620,0,89923,1615572,89928,1669000,81525,0,:: :: :: ::,
89721,0,90023,1615572,90029,1669000,81625,0,:: :: :: ::,
89821,0,90124,1615572,90130,1669000,81726,0,:: :: :: ::,
89921,0,90224,1615572,90230,1669000,81826,0,:: :: :: ::,
90022,0,90324,1615572,90329,1669000,81927,0,:: :: :: ::,
90122,0,90426,1615572,90431,1669000,82027,0,:: :: :: ::,
90223,0,90527,1615572,90537,1669000,82130,0,:: :: :: ::,
90323,0,90633,1615696,90637,1669000,82228,0,:: :: :: ::,
90424,0,90734,1601888,90738,1669000,82328,0,:: :: :: ::,
90524,0,90834,1601880,90838,1669000,82429,0,:: :: :: ::,
90633,0,90935,1595100,90938,1844000,82529,0,:: :: :: ::,
90733,0,91035,1594976,91039,1844000,82630,0,:: :: :: ::,
90833,0,91136,1594976,91140,1844000,82731,0,:: :: :: ::,
90934,0,91236,1594976,91241,1844000,82831,0,:: :: :: ::,
91034,0,91337,1594976,91341,1844000,82932,0,:: :: :: ::,
91134,0,91437,1594976,91442,1844000,83032,0,:: :: :: ::,
91235,0,91538,1594976,91543,1844000,83132,0,:: :: :: ::,
91336,0,,,,,83233,0,:: :: :: ::,
91436,0,,,,,83335,0,:: :: :: ::,
91537,0,,,,,83386,0,:: :: :: ::,
,,,,,,83511,0,:: :: :: ::,

System Statistics:
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1479829.6516977
332,"Battery Power",Power Measurements [uW],2517140.1971522453

Application State Statistics:
App State 219,"Stencil::OpenCL(GPU)::Compile::Start",Start Time: 69.63 s,End Time: 69.71 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1564312.0
332,"Battery Power",Power Measurements [uW],3558000.0
App State 220,"Stencil::OpenCL(GPU)::Compile::Stop",Start Time: 69.71 s,End Time: 69.71 s
Sensor Id,Name,Type,Average
App State 89,"Stencil::OpenCL(GPU)::Setup::Start",Start Time: 69.71 s,End Time: 69.71 s
Sensor Id,Name,Type,Average
App State 90,"Stencil::OpenCL(GPU)::Setup::Stop",Start Time: 69.71 s,End Time: 69.71 s
Sensor Id,Name,Type,Average
App State 515,"Stencil::OpenCL(GPU)::Allocate::Start",Start Time: 69.71 s,End Time: 69.72 s
Sensor Id,Name,Type,Average
App State 516,"Stencil::OpenCL(GPU)::Allocate::Stop",Start Time: 69.72 s,End Time: 69.72 s
Sensor Id,Name,Type,Average
App State 918,"Stencil::OpenCL(GPU)::CopyTo::Start",Start Time: 69.72 s,End Time: 69.72 s
Sensor Id,Name,Type,Average
App State 919,"Stencil::OpenCL(GPU)::CopyTo::Stop",Start Time: 69.72 s,End Time: 69.80 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1569676.0
332,"Battery Power",Power Measurements [uW],3558000.0
App State 439,"Stencil::OpenCL(GPU)::Compute::Start",Start Time: 69.80 s,End Time: 70.42 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1568868.6666666667
332,"Battery Power",Power Measurements [uW],3379000.0
App State 440,"Stencil::OpenCL(GPU)::Compute::Stop",Start Time: 70.42 s,End Time: 70.43 s
Sensor Id,Name,Type,Average
App State 997,"Stencil::OpenCL(GPU)::CopyFrom::Start",Start Time: 70.43 s,End Time: 70.43 s
Sensor Id,Name,Type,Average
App State 998,"Stencil::OpenCL(GPU)::CopyFrom::Stop",Start Time: 70.43 s,End Time: 70.43 s
Sensor Id,Name,Type,Average
App State 634,"Stencil::OpenCL(GPU)::Free::Start",Start Time: 70.43 s,End Time: 70.43 s
Sensor Id,Name,Type,Average
App State 635,"Stencil::OpenCL(GPU)::Free::Stop",Start Time: 70.43 s,End Time: 70.60 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1564500.0
332,"Battery Power",Power Measurements [uW],3379000.0
App State 0,":: :: :: ::",Start Time: 70.60 s,End Time: 91.64 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
328,"Memory Usage",Memory Usage [KB],1591554.2775119618
332,"Battery Power",Power Measurements [uW],1684909.0909090908

