App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 02:35:20 PM","2 min 54 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
40964,0,41085,2056527,37550,47,Stencil::Java::Compute::Start,
41064,0,41188,1970221,37651,47,Stencil::Java::Compute::Start,
41166,0,41293,1796595,37751,47,Stencil::Java::Compute::Start,
41267,0,41388,1985971,37851,47,Stencil::Java::Compute::Start,
41367,0,41488,1903640,37952,47,Stencil::Java::Compute::Start,
41467,0,41588,2023172,38052,47,Stencil::Java::Compute::Start,
41568,0,41688,2115250,38152,47,Stencil::Java::Compute::Start,
41668,0,41799,2068040,38253,47,Stencil::Java::Compute::Start,
41768,0,41893,2336333,38353,47,Stencil::Java::Compute::Start,
41869,0,41989,2094859,38453,47,Stencil::Java::Compute::Start,
41969,0,42090,2108694,38553,47,Stencil::Java::Compute::Start,
42069,0,42189,2129045,38654,47,Stencil::Java::Compute::Start,
42169,0,42291,2142508,38754,47,Stencil::Java::Compute::Start,
42270,0,42391,1923256,38854,47,Stencil::Java::Compute::Start,
42370,0,42491,2150186,38955,47,Stencil::Java::Compute::Start,
42470,0,42591,2087205,39055,47,Stencil::Java::Compute::Start,
42570,0,42691,2084897,39155,47,Stencil::Java::Compute::Start,
42671,0,42792,2075682,39255,47,Stencil::Java::Compute::Start,
42771,0,42894,2229294,39357,47,Stencil::Java::Compute::Start,
42871,0,42993,2171709,39457,47,Stencil::Java::Compute::Start,
42972,0,43093,2079106,39558,47,Stencil::Java::Compute::Start,
43072,0,43193,2217645,39658,47,Stencil::Java::Compute::Start,
43172,0,43293,2027780,39758,47,Stencil::Java::Compute::Start,
43272,0,43393,2052765,39859,47,Stencil::Java::Compute::Start,
43373,0,43493,2135010,39959,47,Stencil::Java::Compute::Start,
43473,0,43594,2130779,40059,47,Stencil::Java::Compute::Start,
43573,0,43694,2277761,40159,47,Stencil::Java::Compute::Start,
43674,0,43795,2580537,40260,47,Stencil::Java::Compute::Start,
43774,0,43917,2076176,40360,47,Stencil::Java::Compute::Start,
43874,0,44010,2135010,40461,47,Stencil::Java::Compute::Start,
43974,0,44097,2040025,40561,47,Stencil::Java::Compute::Start,
44075,0,44200,2602824,40662,47,Stencil::Java::Compute::Start,
44175,0,44296,2117532,40763,47,Stencil::Java::Compute::Start,
44275,0,44397,2031844,40864,47,Stencil::Java::Compute::Start,
44376,0,44496,2070343,40964,47,Stencil::Java::Compute::Start,
44476,0,44597,2099514,41065,47,Stencil::Java::Compute::Start,
44576,0,44697,2101779,41168,47,Stencil::Java::Compute::Start,
44676,0,44798,2101779,41267,47,Stencil::Java::Compute::Start,
44777,0,44898,2099473,41367,47,Stencil::Java::Compute::Start,
44877,0,45000,2088330,41467,47,Stencil::Java::Compute::Start,
44977,0,45107,2083720,41568,47,Stencil::Java::Compute::Start,
45078,0,45198,2237415,41668,47,Stencil::Java::Compute::Start,
45178,0,45299,1839726,41769,47,Stencil::Java::Compute::Start,
45278,0,45399,1702629,41869,47,Stencil::Java::Compute::Start,
45378,0,45499,2025475,41969,47,Stencil::Java::Compute::Start,
45478,0,45599,2007411,42069,47,Stencil::Java::Compute::Start,
45579,0,45701,1790263,42170,47,Stencil::Java::Compute::Start,
45679,0,45802,1776796,42270,47,Stencil::Java::Compute::Start,
45780,0,45902,1977668,42370,47,Stencil::Java::Compute::Start,
45880,0,46001,1984201,42470,47,Stencil::Java::Compute::Start,
45981,0,46106,2027234,42571,47,Stencil::Java::Compute::Start,
46081,0,46213,1922739,42671,47,Stencil::Java::Compute::Start,
46182,0,46305,1845831,42771,47,Stencil::Java::Compute::Start,
46283,0,46404,1965083,42872,47,Stencil::Java::Compute::Start,
46383,0,46505,2039587,42972,47,Stencil::Java::Compute::Start,
46484,0,46606,2023838,43072,47,Stencil::Java::Compute::Start,
46585,0,46656,2396348,43172,47,Stencil::Java::Compute::Start,
46635,0,46758,1658243,43273,47,Stencil::Java::Compute::Start,
46737,0,46858,2019230,43373,47,Stencil::Java::Compute::Start,
46837,0,46959,2233902,43473,47,Stencil::Java::Compute::Start,
46939,0,47061,2443584,43574,47,Stencil::Java::Compute::Start,
47039,0,47171,1979266,43674,47,Stencil::Java::Compute::Start,
47140,0,47266,2119244,43774,47,Stencil::Java::Compute::Start,
47241,0,47361,2189230,43874,47,Stencil::Java::Compute::Start,
47341,0,47461,1961196,43975,47,Stencil::Java::Compute::Start,
47441,0,47564,1976959,44075,47,Stencil::Java::Compute::Start,
47542,0,47664,1681263,44175,47,Stencil::Java::Compute::Start,
47643,0,47763,1855744,44276,47,Stencil::Java::Compute::Start,
47743,0,47871,1640819,44376,47,Stencil::Java::Compute::Start,
47844,0,47966,1539162,44476,47,Stencil::Java::Compute::Start,
47944,0,48066,1985307,44576,47,Stencil::Java::Compute::Start,
48044,0,48175,1545911,44677,47,Stencil::Java::Compute::Start,
48145,0,48276,1866710,44777,47,Stencil::Java::Compute::Start,
48245,0,48372,3263383,44877,47,Stencil::Java::Compute::Start,
48346,0,48468,2612001,44977,47,Stencil::Java::Compute::Start,
48446,0,48567,4095707,45078,47,Stencil::Java::Compute::Start,
48547,0,48668,4060188,45178,47,Stencil::Java::Compute::Start,
48647,0,48768,3944638,45278,47,Stencil::Java::Compute::Start,
48748,0,48869,3955625,45379,47,Stencil::Java::Compute::Start,
48849,0,48969,3358446,45479,47,Stencil::Java::Compute::Start,
48949,0,49070,4263923,45579,47,Stencil::Java::Compute::Start,
49049,0,49171,4235978,45679,47,Stencil::Java::Compute::Start,
49149,0,49272,3920010,45781,47,Stencil::Java::Compute::Start,
49251,0,49383,4320842,45881,47,Stencil::Java::Compute::Start,
49352,0,49477,2926858,45981,47,Stencil::Java::Compute::Start,
49452,0,49573,4190550,46082,47,Stencil::Java::Compute::Start,
49553,0,49673,4302083,46182,47,Stencil::Java::Compute::Start,
49653,0,49773,4268699,46283,47,Stencil::Java::Compute::Start,
49753,0,49875,4304363,46384,47,Stencil::Java::Compute::Start,
49853,0,49975,3615033,46484,47,Stencil::Java::Compute::Start,
49954,0,50074,4309478,46585,47,Stencil::Java::Compute::Start,
50054,0,50175,4373296,46635,47,Stencil::Java::Compute::Start,
50154,0,50275,4326659,46737,47,Stencil::Java::Compute::Start,
50254,0,50375,4355475,46838,47,Stencil::Java::Compute::Start,
50355,0,50477,3674000,46939,47,Stencil::Java::Compute::Start,
50455,0,50576,4275030,47039,47,Stencil::Java::Compute::Start,
50555,0,50676,4382974,47140,47,Stencil::Java::Compute::Start,
50655,0,50776,4320842,47241,47,Stencil::Java::Compute::Start,
50756,0,50876,2827013,47341,47,Stencil::Java::Compute::Start,
50856,0,50976,4362779,47442,47,Stencil::Java::Compute::Start,
50956,0,51077,4318481,47542,47,Stencil::Java::Compute::Start,
51057,0,51177,4428071,47629,48,Stencil::Java::Compute::Stop,
51157,0,51277,4331774,47643,48,Stencil::Java::Compute::Stop,
51257,0,51378,4085897,47698,0,:: :: :: ::,
51357,0,51487,4074480,47733,757,Stencil::JavaThreaded::IO::Start,
51458,0,51583,4390011,47744,757,Stencil::JavaThreaded::IO::Start,
51558,0,51678,4312584,47844,757,Stencil::JavaThreaded::IO::Start,
51658,0,51779,3057501,47944,757,Stencil::JavaThreaded::IO::Start,
51758,0,51879,4299276,48045,757,Stencil::JavaThreaded::IO::Start,
51859,0,51979,4329365,48145,757,Stencil::JavaThreaded::IO::Start,
51959,0,52079,4291518,48231,758,Stencil::JavaThreaded::IO::Stop,
52059,0,52181,4128047,48233,860,Stencil::JavaThreaded::Allocate::Start,
52159,0,52280,3257215,48237,861,Stencil::JavaThreaded::Allocate::Stop,
52260,0,52380,4336779,48245,861,Stencil::JavaThreaded::Allocate::Stop,
52360,0,52480,4407462,48317,824,Stencil::JavaThreaded::Compute::Start,
52460,0,52583,4267364,48346,824,Stencil::JavaThreaded::Compute::Start,
52560,0,52689,4170400,48446,824,Stencil::JavaThreaded::Compute::Start,
52661,0,52781,3614925,48547,824,Stencil::JavaThreaded::Compute::Start,
52761,0,52881,4348229,48648,824,Stencil::JavaThreaded::Compute::Start,
52861,0,52982,3947948,48748,824,Stencil::JavaThreaded::Compute::Start,
52961,0,53082,3667979,48849,824,Stencil::JavaThreaded::Compute::Start,
53062,0,53182,3387675,48949,824,Stencil::JavaThreaded::Compute::Start,
53162,0,53286,4082500,49049,824,Stencil::JavaThreaded::Compute::Start,
53262,0,53383,3582355,49151,824,Stencil::JavaThreaded::Compute::Start,
53363,0,53484,3513348,49252,824,Stencil::JavaThreaded::Compute::Start,
53463,0,53584,2824781,49352,824,Stencil::JavaThreaded::Compute::Start,
53564,0,53689,3676685,49453,824,Stencil::JavaThreaded::Compute::Start,
53664,0,53796,4372447,49553,824,Stencil::JavaThreaded::Compute::Start,
53765,0,53886,3954654,49653,824,Stencil::JavaThreaded::Compute::Start,
53865,0,53986,3556421,49753,824,Stencil::JavaThreaded::Compute::Start,
53966,0,54086,3583300,49854,824,Stencil::JavaThreaded::Compute::Start,
54066,0,54187,3458757,49954,824,Stencil::JavaThreaded::Compute::Start,
54166,0,54287,4301780,50054,824,Stencil::JavaThreaded::Compute::Start,
54267,0,54388,4208246,50154,824,Stencil::JavaThreaded::Compute::Start,
54367,0,54488,3058858,50255,824,Stencil::JavaThreaded::Compute::Start,
54468,0,54588,4370554,50355,824,Stencil::JavaThreaded::Compute::Start,
54568,0,54688,4192087,50455,824,Stencil::JavaThreaded::Compute::Start,
54668,0,54795,4464089,50555,824,Stencil::JavaThreaded::Compute::Start,
54768,0,54891,4327095,50656,824,Stencil::JavaThreaded::Compute::Start,
54869,0,54989,2988546,50756,824,Stencil::JavaThreaded::Compute::Start,
54969,0,55091,4373643,50856,824,Stencil::JavaThreaded::Compute::Start,
55069,0,55191,4418466,50957,824,Stencil::JavaThreaded::Compute::Start,
55169,0,55290,4393693,51057,824,Stencil::JavaThreaded::Compute::Start,
55270,0,55390,4396174,51157,824,Stencil::JavaThreaded::Compute::Start,
55370,0,55490,4438910,51257,824,Stencil::JavaThreaded::Compute::Start,
55470,0,55591,4470196,51358,824,Stencil::JavaThreaded::Compute::Start,
55571,0,55691,4446561,51458,824,Stencil::JavaThreaded::Compute::Start,
55671,0,55792,4413313,51558,824,Stencil::JavaThreaded::Compute::Start,
55771,0,55900,3732299,51658,824,Stencil::JavaThreaded::Compute::Start,
55872,0,56006,4366014,51759,824,Stencil::JavaThreaded::Compute::Start,
55972,0,56092,3703542,51859,824,Stencil::JavaThreaded::Compute::Start,
56072,0,56193,4396900,51959,824,Stencil::JavaThreaded::Compute::Start,
56173,0,56293,4463451,52060,824,Stencil::JavaThreaded::Compute::Start,
56273,0,56394,4437562,52160,824,Stencil::JavaThreaded::Compute::Start,
56373,0,56495,3585552,52260,824,Stencil::JavaThreaded::Compute::Start,
56474,0,56594,4459749,52360,824,Stencil::JavaThreaded::Compute::Start,
56574,0,56695,4385643,52460,824,Stencil::JavaThreaded::Compute::Start,
56674,0,56795,4394786,52561,824,Stencil::JavaThreaded::Compute::Start,
56775,0,56895,4413486,52661,824,Stencil::JavaThreaded::Compute::Start,
56875,0,56995,3722644,52761,824,Stencil::JavaThreaded::Compute::Start,
56975,0,57096,4435856,52861,824,Stencil::JavaThreaded::Compute::Start,
57075,0,57196,4461847,52962,824,Stencil::JavaThreaded::Compute::Start,
57176,0,57296,4397072,53062,824,Stencil::JavaThreaded::Compute::Start,
57276,0,57396,4375662,53162,824,Stencil::JavaThreaded::Compute::Start,
57376,0,57496,3049540,53265,824,Stencil::JavaThreaded::Compute::Start,
57476,0,57597,4471304,53363,824,Stencil::JavaThreaded::Compute::Start,
57577,0,57698,4458844,53464,824,Stencil::JavaThreaded::Compute::Start,
57677,0,57798,4490004,53564,824,Stencil::JavaThreaded::Compute::Start,
57777,0,57898,4448998,53665,824,Stencil::JavaThreaded::Compute::Start,
57877,0,58006,4455805,53765,824,Stencil::JavaThreaded::Compute::Start,
57978,0,58102,4366966,53866,824,Stencil::JavaThreaded::Compute::Start,
58078,0,58199,3207179,53966,824,Stencil::JavaThreaded::Compute::Start,
58178,0,58307,4436522,54066,824,Stencil::JavaThreaded::Compute::Start,
58278,0,58400,3871972,54167,824,Stencil::JavaThreaded::Compute::Start,
58379,0,58499,3339007,54267,824,Stencil::JavaThreaded::Compute::Start,
58479,0,58599,3682552,54368,824,Stencil::JavaThreaded::Compute::Start,
58579,0,58700,3616257,54468,824,Stencil::JavaThreaded::Compute::Start,
58679,0,58800,4037309,54568,824,Stencil::JavaThreaded::Compute::Start,
58780,0,58900,4279321,54668,824,Stencil::JavaThreaded::Compute::Start,
58880,0,59001,4301345,54769,824,Stencil::JavaThreaded::Compute::Start,
58980,0,59114,3792912,54869,824,Stencil::JavaThreaded::Compute::Start,
59081,0,59208,4536396,54969,824,Stencil::JavaThreaded::Compute::Start,
59181,0,59303,4453530,55069,824,Stencil::JavaThreaded::Compute::Start,
59283,0,59403,4242912,55170,824,Stencil::JavaThreaded::Compute::Start,
59383,0,59504,4491808,55270,824,Stencil::JavaThreaded::Compute::Start,
59483,0,59603,4449440,55370,824,Stencil::JavaThreaded::Compute::Start,
59583,0,59704,4449272,55471,824,Stencil::JavaThreaded::Compute::Start,
59684,0,59805,3718500,55571,824,Stencil::JavaThreaded::Compute::Start,
59784,0,59906,4464802,55671,824,Stencil::JavaThreaded::Compute::Start,
59884,0,60005,4393551,55772,824,Stencil::JavaThreaded::Compute::Start,
59984,0,60105,4513687,55872,824,Stencil::JavaThreaded::Compute::Start,
60085,0,60207,4425388,55972,824,Stencil::JavaThreaded::Compute::Start,
60185,0,60324,4445444,56073,824,Stencil::JavaThreaded::Compute::Start,
60285,0,60406,3101894,56173,824,Stencil::JavaThreaded::Compute::Start,
60386,0,60506,4443178,56273,824,Stencil::JavaThreaded::Compute::Start,
60486,0,60607,4456420,56373,824,Stencil::JavaThreaded::Compute::Start,
60586,0,60707,4454649,56474,824,Stencil::JavaThreaded::Compute::Start,
60687,0,60807,3784420,56574,824,Stencil::JavaThreaded::Compute::Start,
60787,0,60907,4504401,56675,824,Stencil::JavaThreaded::Compute::Start,
60887,0,61008,4480160,56775,824,Stencil::JavaThreaded::Compute::Start,
60987,0,61108,1546537,56875,824,Stencil::JavaThreaded::Compute::Start,
61088,0,61209,2566392,56975,824,Stencil::JavaThreaded::Compute::Start,
61188,0,61316,1685167,57076,824,Stencil::JavaThreaded::Compute::Start,
61288,0,61421,1695737,57176,824,Stencil::JavaThreaded::Compute::Start,
61389,0,61510,2408945,57276,824,Stencil::JavaThreaded::Compute::Start,
61489,0,61616,2039951,57376,824,Stencil::JavaThreaded::Compute::Start,
61591,0,61725,2195546,57477,824,Stencil::JavaThreaded::Compute::Start,
61691,0,61812,3537634,57577,824,Stencil::JavaThreaded::Compute::Start,
61791,0,61912,3588148,57677,824,Stencil::JavaThreaded::Compute::Start,
61892,0,62012,4215563,57777,824,Stencil::JavaThreaded::Compute::Start,
61992,0,62112,4166544,57878,824,Stencil::JavaThreaded::Compute::Start,
62092,0,62213,2194372,57978,824,Stencil::JavaThreaded::Compute::Start,
62192,0,62315,1512590,58078,824,Stencil::JavaThreaded::Compute::Start,
62293,0,62420,2748433,58178,824,Stencil::JavaThreaded::Compute::Start,
62395,0,62517,1630179,58279,824,Stencil::JavaThreaded::Compute::Start,
62495,0,62619,1802940,58379,824,Stencil::JavaThreaded::Compute::Start,
62596,0,62717,1972338,58479,824,Stencil::JavaThreaded::Compute::Start,
62696,0,62817,2325381,58580,824,Stencil::JavaThreaded::Compute::Start,
62797,0,62919,2684243,58680,824,Stencil::JavaThreaded::Compute::Start,
62898,0,63019,2315515,58780,824,Stencil::JavaThreaded::Compute::Start,
62998,0,63119,2731873,58880,824,Stencil::JavaThreaded::Compute::Start,
63098,0,63219,2837849,58981,824,Stencil::JavaThreaded::Compute::Start,
63199,0,63320,2147484,59081,824,Stencil::JavaThreaded::Compute::Start,
63300,0,63420,2273117,59181,824,Stencil::JavaThreaded::Compute::Start,
63399,0,63526,2083340,59283,824,Stencil::JavaThreaded::Compute::Start,
63500,0,63620,1408293,59383,824,Stencil::JavaThreaded::Compute::Start,
63600,0,63723,810517,59483,824,Stencil::JavaThreaded::Compute::Start,
63700,0,63821,790092,59584,824,Stencil::JavaThreaded::Compute::Start,
63801,0,63929,680421,59684,824,Stencil::JavaThreaded::Compute::Start,
63901,0,64032,537055,59784,824,Stencil::JavaThreaded::Compute::Start,
64002,0,64127,638265,59884,824,Stencil::JavaThreaded::Compute::Start,
64102,0,64224,547084,59985,824,Stencil::JavaThreaded::Compute::Start,
64203,0,64353,464823,60085,824,Stencil::JavaThreaded::Compute::Start,
64304,0,64469,554417,60185,824,Stencil::JavaThreaded::Compute::Start,
64413,0,64538,728087,60286,824,Stencil::JavaThreaded::Compute::Start,
64505,0,64634,453935,60386,824,Stencil::JavaThreaded::Compute::Start,
64605,0,64744,419765,60486,824,Stencil::JavaThreaded::Compute::Start,
64708,0,64843,396853,60587,824,Stencil::JavaThreaded::Compute::Start,
64809,0,64948,385901,60687,824,Stencil::JavaThreaded::Compute::Start,
64910,0,65032,586824,60787,824,Stencil::JavaThreaded::Compute::Start,
65010,0,65158,383467,60887,824,Stencil::JavaThreaded::Compute::Start,
65125,0,65286,662038,60988,824,Stencil::JavaThreaded::Compute::Start,
65233,0,65344,458842,61072,825,Stencil::JavaThreaded::Compute::Stop,
65319,0,65496,527225,61088,825,Stencil::JavaThreaded::Compute::Stop,
65420,0,65560,705166,61124,0,:: :: :: ::,
65534,0,65642,642916,61187,499,Stencil::RenderScript::IO::Start,
65622,0,65752,480734,61188,499,Stencil::RenderScript::IO::Start,
65722,0,65862,337713,61289,499,Stencil::RenderScript::IO::Start,
65824,0,65970,392509,61389,499,Stencil::RenderScript::IO::Start,
65925,0,66047,1465895,61480,500,Stencil::RenderScript::IO::Stop,
66025,0,66147,759507,61481,690,Stencil::RenderScript::Allocate::Start,
66126,0,66247,746000,61488,691,Stencil::RenderScript::Allocate::Stop,
66226,0,66377,417659,61490,691,Stencil::RenderScript::Allocate::Stop,
66341,0,66483,360543,61568,84,Stencil::RenderScript::Init::Stop,
66430,0,66618,669712,61573,400,Stencil::RenderScript::Setup::Start,
66548,0,66653,672030,61575,401,Stencil::RenderScript::Setup::Stop,
66632,0,66760,690195,61576,690,Stencil::RenderScript::Allocate::Start,
66732,0,66854,977736,61591,690,Stencil::RenderScript::Allocate::Start,
66833,0,66954,668468,61623,691,Stencil::RenderScript::Allocate::Stop,
66933,0,67087,515960,61625,205,Stencil::RenderScript::CopyTo::Start,
67039,0,67190,347042,61626,206,Stencil::RenderScript::CopyTo::Stop,
67150,0,67284,420102,61629,190,Stencil::RenderScript::SetupArgs::Stop,
67251,0,67410,376877,61691,190,Stencil::RenderScript::SetupArgs::Stop,
67362,0,67515,427047,61705,386,Stencil::RenderScript::Compute::Start,
67458,0,67639,509366,61792,386,Stencil::RenderScript::Compute::Start,
67572,0,67707,671512,61892,386,Stencil::RenderScript::Compute::Start,
67681,0,67736,673845,61992,386,Stencil::RenderScript::Compute::Start,
67714,0,67845,694925,62092,386,Stencil::RenderScript::Compute::Start,
67814,0,67976,407570,62193,386,Stencil::RenderScript::Compute::Start,
67919,0,68044,387018,62196,387,Stencil::RenderScript::Compute::Stop,
68018,0,68156,356167,62198,124,Stencil::RenderScript::CopyFrom::Start,
68120,0,68255,390386,62202,125,Stencil::RenderScript::CopyFrom::Stop,
68221,0,68361,495757,62293,125,Stencil::RenderScript::CopyFrom::Stop,
68324,0,68461,392718,62336,0,:: :: :: ::,
68428,0,68565,388053,62395,0,:: :: :: ::,
68532,0,68678,333402,62409,76,Stencil::OpenCL(GPU)::IO::Start,
68632,0,68768,1032903,62496,76,Stencil::OpenCL(GPU)::IO::Start,
68735,0,68876,410777,62596,76,Stencil::OpenCL(GPU)::IO::Start,
68836,0,69005,486168,62683,77,Stencil::OpenCL(GPU)::IO::Stop,
68938,0,69071,467900,62684,515,Stencil::OpenCL(GPU)::Allocate::Start,
69040,0,69175,1028347,62692,516,Stencil::OpenCL(GPU)::Allocate::Stop,
69141,0,69264,438716,62693,302,Stencil::OpenCL(GPU)::Init::Start,
69241,0,69376,431602,62696,303,Stencil::OpenCL(GPU)::Init::Stop,
69345,0,69478,486427,62697,303,Stencil::OpenCL(GPU)::Init::Stop,
69449,0,69582,392718,62699,219,Stencil::OpenCL(GPU)::Compile::Start,
69551,0,69684,402263,62779,220,Stencil::OpenCL(GPU)::Compile::Stop,
69653,0,69820,589394,62782,89,Stencil::OpenCL(GPU)::Setup::Start,
69763,0,69885,474771,62784,90,Stencil::OpenCL(GPU)::Setup::Stop,
69858,0,70038,390073,62785,515,Stencil::OpenCL(GPU)::Allocate::Start,
69962,0,70122,374541,62790,516,Stencil::OpenCL(GPU)::Allocate::Stop,
70069,0,70203,486557,62791,918,Stencil::OpenCL(GPU)::CopyTo::Start,
70170,0,70316,372207,62797,919,Stencil::OpenCL(GPU)::CopyTo::Stop,
70281,0,70421,390490,62799,919,Stencil::OpenCL(GPU)::CopyTo::Stop,
70380,0,70519,317372,62879,439,Stencil::OpenCL(GPU)::Compute::Start,
70482,0,70624,362971,62898,439,Stencil::OpenCL(GPU)::Compute::Start,
70583,0,70723,408442,62998,439,Stencil::OpenCL(GPU)::Compute::Start,
70687,0,70874,658079,63099,439,Stencil::OpenCL(GPU)::Compute::Start,
70816,0,70896,696969,63199,439,Stencil::OpenCL(GPU)::Compute::Start,
70875,0,70962,696969,63300,439,Stencil::OpenCL(GPU)::Compute::Start,
70940,0,71064,696969,63378,440,Stencil::OpenCL(GPU)::Compute::Stop,
71041,0,71182,395476,63381,997,Stencil::OpenCL(GPU)::CopyFrom::Start,
71142,0,71278,368005,63388,998,Stencil::OpenCL(GPU)::CopyFrom::Stop,
71244,0,71391,315455,63391,634,Stencil::OpenCL(GPU)::Free::Start,
71347,0,71493,482533,63400,634,Stencil::OpenCL(GPU)::Free::Start,
71446,0,71597,365598,63403,635,Stencil::OpenCL(GPU)::Free::Stop,
71548,0,71681,360928,63500,635,Stencil::OpenCL(GPU)::Free::Stop,
71649,0,71786,402155,63560,0,:: :: :: ::,
71750,0,71943,663098,63600,0,:: :: :: ::,
71871,0,71976,738203,63701,0,:: :: :: ::,
71955,0,72076,685669,63801,0,:: :: :: ::,
72055,0,72187,410448,63902,0,:: :: :: ::,
72156,0,72309,481120,64002,0,:: :: :: ::,
72258,0,72379,662745,64103,0,:: :: :: ::,
72358,0,72479,660412,64203,0,:: :: :: ::,
72458,0,72580,669358,64304,0,:: :: :: ::,
72558,0,72680,665599,64415,0,:: :: :: ::,
72659,0,72804,460291,64507,0,:: :: :: ::,
72772,0,72910,370075,64606,0,:: :: :: ::,
72861,0,73022,710964,64710,0,:: :: :: ::,
72962,0,73083,672587,64811,0,:: :: :: ::,
73063,0,73193,693158,64915,0,:: :: :: ::,
73163,0,73289,704413,65011,0,:: :: :: ::,
73263,0,73387,659708,65127,0,:: :: :: ::,
73364,0,73501,376476,65255,0,:: :: :: ::,
73468,0,73612,390906,65320,0,:: :: :: ::,
73571,0,73711,404920,65421,0,:: :: :: ::,
73674,0,73831,370273,65535,0,:: :: :: ::,
73776,0,73926,372604,65622,0,:: :: :: ::,
73873,0,73996,541974,65722,0,:: :: :: ::,
73973,0,74101,372108,65826,0,:: :: :: ::,
74076,0,74202,408660,65927,0,:: :: :: ::,
74178,0,74331,424940,66026,0,:: :: :: ::,
74285,0,74430,420662,66126,0,:: :: :: ::,
74386,0,74525,365793,66226,0,:: :: :: ::,
74493,0,74623,353929,66343,0,:: :: :: ::,
74593,0,74728,386210,66431,0,:: :: :: ::,
74698,0,74840,436267,66571,0,:: :: :: ::,
74811,0,74943,438600,66632,0,:: :: :: ::,
74904,0,75093,1391988,66733,0,:: :: :: ::,
75006,0,75128,646582,66833,0,:: :: :: ::,
75108,0,75230,662922,66933,0,:: :: :: ::,
75208,0,75329,727892,67041,0,:: :: :: ::,
75308,0,75437,682060,67151,0,:: :: :: ::,
75409,0,75551,346857,67254,0,:: :: :: ::,
75513,0,75654,365793,67377,0,:: :: :: ::,
75618,0,75765,438950,67461,0,:: :: :: ::,
75732,0,75874,358790,67577,0,:: :: :: ::,
75829,0,75977,1428936,67681,0,:: :: :: ::,
75939,0,76004,656091,67714,0,:: :: :: ::,
75983,0,76115,643947,67815,0,:: :: :: ::,
76094,0,76210,337713,67920,0,:: :: :: ::,
76185,0,76320,365306,68019,0,:: :: :: ::,
76285,0,76421,351689,68122,0,:: :: :: ::,
76387,0,76549,381645,68223,0,:: :: :: ::,
76490,0,76636,356452,68330,0,:: :: :: ::,
76589,0,76734,402370,68430,0,:: :: :: ::,
76691,0,76849,418105,68533,0,:: :: :: ::,
76794,0,76929,363261,68634,0,:: :: :: ::,
76894,0,77035,379211,68736,0,:: :: :: ::,
76999,0,77195,669536,68836,0,:: :: :: ::,
77110,0,77221,646582,68939,0,:: :: :: ::,
77200,0,77321,641277,69043,0,:: :: :: ::,
77300,0,77428,381035,69142,0,:: :: :: ::,
77401,0,77545,360447,69242,0,:: :: :: ::,
77504,0,77652,388364,69348,0,:: :: :: ::,
77604,0,77759,381747,69450,0,:: :: :: ::,
77709,0,77842,356737,69552,0,:: :: :: ::,
77810,0,77953,352064,69654,0,:: :: :: ::,
77911,0,78052,434629,69795,0,:: :: :: ::,
78012,0,78163,354401,69859,0,:: :: :: ::,
78120,0,78277,654283,69991,0,:: :: :: ::,
78214,0,78335,672946,70071,0,:: :: :: ::,
78314,0,78437,604604,70172,0,:: :: :: ::,
78415,0,78547,355692,70284,0,:: :: :: ::,
78515,0,78658,384082,70385,0,:: :: :: ::,
78617,0,78762,372406,70487,0,:: :: :: ::,
78718,0,78853,379413,70585,0,:: :: :: ::,
78821,0,78978,644806,70689,0,:: :: :: ::,
78922,0,79044,1383018,70818,0,:: :: :: ::,
79024,0,79145,1520351,70875,0,:: :: :: ::,
79124,0,79245,1665773,70941,0,:: :: :: ::,
79225,0,79345,771189,71041,0,:: :: :: ::,
79325,0,79446,766530,71145,0,:: :: :: ::,
79425,0,79546,761871,71246,0,:: :: :: ::,
79526,0,79667,718377,71356,0,:: :: :: ::,
79633,0,79763,456264,71448,0,:: :: :: ::,
79734,0,79860,495889,71550,0,:: :: :: ::,
79835,0,79959,550729,71651,0,:: :: :: ::,
79937,0,80060,569015,71752,0,:: :: :: ::,
80037,0,80160,648742,71875,0,:: :: :: ::,
80138,0,80297,546066,71955,0,:: :: :: ::,
80245,0,80363,493691,72055,0,:: :: :: ::,
80340,0,80483,326791,72157,0,:: :: :: ::,
80447,0,80581,477101,72260,0,:: :: :: ::,
80545,0,80687,520225,72358,0,:: :: :: ::,
80657,0,80795,554417,72458,0,:: :: :: ::,
80758,0,80892,585113,72559,0,:: :: :: ::,
80856,0,81013,376978,72659,0,:: :: :: ::,
80956,0,81118,434282,72774,0,:: :: :: ::,
81063,0,81203,379413,72863,0,:: :: :: ::,
81163,0,81360,1391132,72990,0,:: :: :: ::,
81266,0,81387,677259,73063,0,:: :: :: ::,
81366,0,81487,702184,73163,0,:: :: :: ::,
81466,0,81587,682060,73264,0,:: :: :: ::,
81566,0,81687,663806,73364,0,:: :: :: ::,
81667,0,81807,371711,73470,0,:: :: :: ::,
81768,0,81936,368128,73573,0,:: :: :: ::,
81879,0,82036,370075,73677,0,:: :: :: ::,
81981,0,82141,375040,73798,0,:: :: :: ::,
82082,0,82225,464230,73879,0,:: :: :: ::,
82191,0,82304,647271,73973,0,:: :: :: ::,
82282,0,82404,664160,74076,0,:: :: :: ::,
82383,0,82504,655217,74179,0,:: :: :: ::,
82483,0,82605,669180,74288,0,:: :: :: ::,
